Volume,Chapter,Paragraph,Line,LineId,Text
43,1,1,1,43010101," Ko~bai, the oldest surviving son of the late To~ no Chu~jo~, was now Lord Inspector. He was an energetic, clever, open man who from his boyhood had shown great promise. He had reached considerable eminence, of course, and was well thought of and a great favorite with the emperor."
43,1,1,2,43010102," Upon his first wife's death he married Makibashira, daughter of Higekuro, the chancellor. It was she who had such strong regrets for the cypress pillar when her mother left her father's house.* Her grandfather had arranged for her to marry Prince Hotaru, who had left her a widow. The inspector favored her with clandestine attentions after Prince Hotaru's death, and would seem to have concluded that it was a sufficiently distinguished liaison to be made public."
43,1,1,3,43010103," Having been left with two children, both daugh'ters, he prayed to the gods native and foreign that his second wife bear him a son. The prayer was soon granted. Makibashira had brought with her a daughter by Prince Hotaru.
    Ko~bai was scrupulously impartial in his treatment of the three girls, but malicious, troublemaking women are to be found in most important households and his was no exception. There were unpleasant incidents, most of which, however, Makibashira, a cheerful, amiable lady, managed to smooth over so that no one was left feeling aggrieved. She did not let the princess's claims influence her unduly, and it was on the whole a harmonious household over which she presided."
43,1,2,1,43010201,"    In rapid succession there were initiation ceremonies for the three girls. Ko~bai built a spacious new hall, a beam span wider in either direction than most. To his older daughter he assigned the south rooms, to his younger the west, and to the prince's daughter the east."
43,1,2,2,43010202," The outsider is likely to pity the fatherless daughter among stepsisters but the princess had come into a good inheritance from both sides of her family and was able to indulge her tastes and interests quite as she wished, on festive occasions and at ordinary times as well."
43,1,2,3,43010203,"    Young ladies who enjoy such advantages are certain to be noticed, and as each of the girls reached maturity she was noticed by even the emperor and the crown prince, who sent inquiries. The empress so dominated court life, however, that Ko~bai was uncertain how to reply. Presently he was able to persuade himself that a refusal to face competition is the worst possible thing for a young lady's prospects. Yu~giri's daughter, already married to the crown prince, would be the most formidable of competition, but the superior man did not let such difficulties control his life. An attractive young lady should not be wasted at home. So he gave his older daughter to the crown prince. She was seventeen or eighteen, very pretty and vivacious."
43,1,2,4,43010204,"    The second girl had, it was reported, a graver, deeper sort of beauty. Ko~bai was most reluctant to give her in marriage to a commoner. Might Prince Niou perhaps be interested?
    Niou was fond of joking with Ko~bai's young son when the two of them were at court together. The boy had artistic talents and a countenance that suggested considerable intellectual endowments as well."
43,1,2,5,43010205,"     ""Tell your father,""  said Niou, ""that I am annoyed with him for keep'ing the rest of the family out of sight. You are surely not its most interest'ing member?""
    The boy passed the remark on, and Ko~bai was all smiles. There were times when it was good to have a daughter or two."
43,1,2,6,43010206,"     ""It might not be a bad idea, you know. The competition at court is fierce, and a pretty daughter could do worse than marry one of the younger princes. The idea is rather exciting, now that I give it a little thought."""
43,1,2,7,43010207,"    This happened while he was getting his older daughter ready for presentation at court. He had been reminding the god of Kasuga that empresses were supposed to come from the Fujiwara family. It was the god's own promise, and To~ no Chu~jo~ had been badly used in the days when the Reizei emperor was preparing to name his consort. Perhaps something might be done now to make amends.
    Court gossip had it that the older daughter was doing well in the competition for the crown prince's affection."
43,1,2,8,43010208," Knowing how strange and difficult court life can be, Ko~bai sent Makibashira to be with her."
43,1,3,1,43010301," Makibashira was a most admirable guardian and adviser, but Ko~bai was bored without her, and the younger daughter was very much at loose ends. Prince Hotaru's daughter did not choose, in this difficult time, to stand on her dignity, and the two girls often spent the night together, passing the time at music and more frivolous pursuits."
43,1,3,2,43010302," Ko~bai's daughter accepted the other as her mentor and they got on very well together. The princess was an extremely retiring young lady, not completely open even with her own mother. It was indeed a degree of reserve that attracted unfavorable com'ment, though it stopped short of positive eccentricity. She was, as a matter of fact, a rather charming girl in her way, far better favored, certainly, than most."
