Volume,Chapter,Paragraph,Line,LineId,Text
35,1,1,1,35010101,"    Kojiju~'s answer was not unreasonable,"
35,1,1,2,35010102, and yet it seemed rather brusque. Was there to be nothing more? Might he not hope for some word from the princess herself?
35,1,1,3,35010103," He seemed in danger of doing grave disservice to Genji, whom he so liked and admired."
35,1,1,4,35010104,"    On the last day of the Third Month there was a large gathering at the Rokujo~ mansion. Kashiwagi did not want to attend, but presently decided that he might feel a little less gloomy under the blossoms where the Third Princess lived."
35,1,1,5,35010105," There was to have been an archery meet in the Second Month, but it had been canceled, and in the Third Month the court was in retreat. Everyone was always delighted to hear that something was happening at Rokujo~. The two generals, Higekuro and Yu~giri, were of course present, both of them being very close to the Rokujo~ house, and all their subordinates were to be present as well. It had been announced as a competition at kneeling archery, but events in standing archery were also included, so that several masters of the sport who were to be among the competitors might show their skills."
35,1,1,6,35010106," The bowmen were assigned by lot to the fore and after sides. Evening came, and the last of the spring mists seemed somehow to resent it. A pleasant breeze made the guests even more reluctant to leave the shade of the blossoms. It may have been that a few of them had had too much to drink."
35,1,1,7,35010107,"     ""Very fine prizes,""  said someone. ""They show so nicely the tastes of the ladies who chose them. And who really wants to see a soldier battering a willow branch with a hundred arrows in a row?* We much prefer a mannerly meet of the sort we are here being treated to."""
35,1,1,8,35010108,"    The two generals, Higekuro and Yu~giri, joined the other officers in the archery court. Kashiwagi seemed very thoughtful as he took up his bow. Yu~giri noticed and was worried."
35,1,1,9,35010109,
35,1,1,10,35010110," He could not, he feared, tell himself that the matter did not concern him. He and Kashiwagi were close friends, alive to each other's moods as friends seldom are. One of them knew immediately when the smallest shadow had crossed the other's spirits."
35,1,1,11,35010111,    Kashiwagi was afraid to look at Genji.
35,1,1,12,35010112, He knew that he was thinking forbidden thoughts. He was always concerned to behave with complete correctness and much worried about appearances. What then was he to make of so monstrous a thing as this?
35,1,1,13,35010113,
35,1,1,14,35010114," He thought of the princess's cat and suddenly longed to have it for himself. He could not share his unhappiness with it, perhaps, but he might be less lonely."
35,1,1,15,35010115, The thought became an obsession. Perhaps he could steal it--but that would not be easy.
35,1,2,1,35010201,"    He visited his sister at court, hoping that she would help him forget his woes. She was an extremely prudent lady who allowed him no glimpse of her. It did seem odd that his own sister should be so careful to keep up the barriers when the Third Princess had let him see her; but his feelings did not permit him to charge her with loose conduct."
35,1,2,2,35010202,"    He next called on the crown prince, the Third Princess's brother. There must, he was sure, be a family resemblance. No one could have called the crown prince devastatingly handsome, but such eminence does bestow a certain air and bearing."
35,1,2,3,35010203," The royal cat had had a large litter of kittens, which had been put out here and there. One of them, a very pretty little creature, was scampering about the crown prince's rooms. Kashiwagi was of course reminded of the Rokujo~ cat."
35,1,2,4,35010204,"     ""The Third Princess has a really fine cat. You would have to go a very long way to find its rival. I only had the briefest glimpse, but it made a deep impression on me."""
35,1,2,5,35010205,"    Very fond of cats, the crown prince asked for all the details. Kashiwagi perhaps made the Rokujo~ cat seem more desirable than it was."
35,1,2,6,35010206,"     ""It is a Chinese cat, and Chinese cats are different. All cats have very much the same disposition, I suppose, but it does seem a little more affectionate than most. A perfectly charming little thing."""
35,1,2,7,35010207,
35,1,2,8,35010208,"    The crown prince made overtures through the Akashi princess and presently the cat was delivered. Everyone was agreed that it was a very superior cat. Guessing that the crown prince meant to keep it, Kashiwagi waited a few days and paid a visit."
35,1,2,9,35010209," He had been a favorite of the Suzaku emperor's and now he was close to the crown prince, to whom he gave lessons on the koto and other instruments."
35,1,2,10,35010210,"     ""Such numbers of cats as you do seem to have. Where is my own special favorite?"""
35,1,2,11,35010211,    The Chinese cat was apprehended and brought in. He took it in his arms.
35,1,2,12,35010212,"     ""Yes, it is a handsome beast,""  said the crown prince, ""but it does not seem terribly friendly. Maybe it is not used to us. Do you really think it so superior to our own cats?"""
35,1,2,13,35010213,
35,1,2,14,35010214,"     ""Cats do not on the whole distinguish among people, though perhaps the more intelligent ones do have the beginnings of a rational faculty. But just look at them all, such swarms of cats and all of them such fine ones. Might I have the loan of it for a few days?"""
35,1,2,15,35010215,    He was afraid that he was being rather silly. But he had his cat.
35,1,2,16,35010216," He kept it with him at night, and in the morning would see to its toilet and pet it and feed it. Once the initial shyness had passed it proved to be a most affectionate animal. He loved its way of sporting with the hem of his robe or entwining itself around a leg. Sometimes when he was sitting at the veranda lost in thought it would come up and speak to him.
     ""What an insistent little beast you are.""  He smiled and stroked its back."
35,1,2,17,35010217," ""You are here to remind me of someone I long for, and what is it you long for yourself?"
35,1,2,18,35010218," We must have been together in an earlier life, you and I."""
35,1,2,19,35010219,"    He looked into its eyes and it returned the gaze and mewed more emphatically. Taking it in his arms, he resumed his sad thoughts."
35,1,2,20,35010220,"     ""Now why should a cat all of a sudden dominate his life?""  said one of the women. ""He never paid much attention to cats before."""
35,1,2,21,35010221,"    The crown prince asked to have the cat back, but in vain. It had become Kashiwagi's constant and principal companion."
35,1,3,1,35010301,"    Tamakazura still felt closer to Yu~giri than to her brothers and sisters. She was a sensitive and affectionate lady and when he came calling she received him without formality. He particularly enjoyed her company because his sister, the crown princess, rather put him off."
35,1,3,2,35010302," Higekuro was devoted to his new wife and no longer saw his old wife, Prince Hyo~bu's daughter. Since Tamakazura had no daughters, he would have liked to bring Makibashira into the house, but Prince Hyo~bu would not hear of it."
35,1,3,3,35010303, Makibashira at least must not become a laughingstock.
35,1,3,4,35010304,
35,1,3,5,35010305," Prince Hyo~bu was a highly respected man, one of the emperor's nearest advisers,* and no request of his was refused. A vigorous man with lively modern tastes, he stood so high in the general esteem that he was only less in demand than Genji and To~ no Chu~jo~."
35,1,3,6,35010306," It was commonly thought that Higekuro would be equally important one day. People were of course much interested in his daughter, who had many suitors. The choice among them would be Prince Hyo~bu's to make. He was interested in Kashiwagi and thought it a pity that Kashiwagi should be less interested in Makibashira than in his cat."
35,1,3,7,35010307," She was a bright, modern sort of girl. Because her mother was still very much at odds with the world, she turned more and more to Tamakazura, her stepmother."
35,1,4,1,35010401,    Prince Hotaru was still single. The ladies he had so energetically courted had gone elsewhere. He had lost interest in romantic affairs and did not want to invite further ridicule.  Yet bachelorhood was too much of a luxury. He let it be known that he was not uninterested in Makibashira.
35,1,4,2,35010402,"     ""I think he would do nicely,""  said Prince Hyo~bu. ""People generally say that the next-best thing after sending a daughter to court is finding a prince for her. I think it rather common and vulgar, the rush these days to marry daughters off to mediocrities who have chiefly their seriousness to recommend them."""
35,1,4,3,35010403,  He accepted Prince Hotaru's proposal without further ado.
