Volume,Chapter,Paragraph,Line,LineId,Text
21,1,1,1,21010101," The New Year came, and the end of mourning for Fujitsubo. Mourning robes were changed for the bright robes of ordinary times. It was as if the warm, soft skies of the Fourth Month and the Kamo festival had everywhere brought renewal. For Asagao, however, life was sad and dull. The wind rustling the laurels* made her think of the festival and brought countless memories to her young women as well."
21,1,1,2,21010102,"    On the day of the Kamo lustration a note came from Genji. It was on lavender paper folded with formal precision and attached to a spray of wisteria. ""I can imagine the quiet memories with which you are passing this day."
21,1,1,3,21010103,
21,1,1,4,21010104,
21,1,1,5,21010105,"        ""I did not think that when the waters returned<br>        It would be to take away the weeds of mourning."""
21,1,1,6,21010106,    It was a time of memories. She sent off an answer:
21,1,1,7,21010107,"        ""How quick the change. Deep mourning yesterday,<br>        Today the shallow waters of lustration."
21,1,1,8,21010108,"    ""Everything seems fleeting and insubstantia?"""
21,1,1,9,21010109,"    Brief and noncommittal though it was, Genji could not put it down."
21,1,1,10,21010110,"    His gifts, addressed to her lady of honor, quite overflowed her wing of the Momozono Palace. She hated to have it seem that he was treating her as one of his ladies."
21,1,1,11,21010111," If she had been able to detect anything which struck her as in the least improper she could have sent them back; but she had had gifts from him before, on suitable occasions, and his letter was most staid and proper. She could not think how to answer."
21,1,1,12,21010112,
21,1,2,1,21010201,    He was also very particular on such occasions about writing to the Fifth Princess.
21,1,2,2,21010202,"    ""It seems like only yesterday that he was a little boy, and here he is so gallant and polite. He is the handsomest man I have ever seen, and so good-natured too, much nicer than any other young gentleman I know."""
21,1,2,3,21010203, The young women were much amused.
21,1,2,4,21010204,    Asagao was always the recipient of an outmoded description of things when she saw her aunt.
21,1,2,5,21010205," ""Such lovely notes as the Genji minister is always writing. No, please, now--whatever you say you can't pretend that he's only just now come courting. I remember how disappointed your father was when he married the other lady and we did not have the pleasure of welcoming him here. All your fault, your father was always saying. Your unreasonable ways lost us our chance."
21,1,2,6,21010206," While his wife was still alive, I was not able to support my brother in his hopes, because after all she was my niece too. Well, she had him and now she's gone.* What possible reason can there be for not doing as your father wanted you to do? Here he is courting you again as if nothing ever happened. I think it must be your fate to marry him."""
21,1,2,7,21010207,
21,1,2,8,21010208,"    I seemed stubborn while Father was alive. How would I seem now if I were suddenly to accede to your wishes?"""
21,1,2,9,21010209,"    The subject was obviously one which distressed her, and the old lady pursued it no further."
21,1,2,10,21010210,"    Poor Asagao lived in constant trepidation, for not only her aunt but everyone in the Momozono Palace seemed to be on his side. Genji, however, having made the sincerity of his affections clear, seemed prepared to wait for a conciliatory move on her part. He was not going to demand a confrontation."
21,2,1,1,21020101,"    Though it would have been more convenient to have Yu~giri's initiation ceremonies at Nijo~, the boy's grandmother, Princess Omiya, naturally wanted to see them. So it was decided that they would take place at Sanjo~."
21,2,1,2,21020102," His maternal uncles, To~ no Chu~jo~ and the rest, were now all very well placed and in the emperor's confidence. They vied with one another in being of service to Genji and his son. Indeed the whole court, including people whose concern it need not have been, had made the ceremony its chief business."
21,2,1,3,21020103,    Everyone expected that Yu~giri would be promoted to the Fourth Rank.
21,2,1,4,21020104, Genji deliberated the possibility and decided that rapid promotions when everyone knew they could be as rapid as desired had a way of seeming vulgar.
21,2,1,5,21020105,
21,2,1,6,21020106, Yu~giri looked so forlorn in his blue robes that Princess Omiya was angry for him.
21,2,1,7,21020107, She demanded an explanation of Genji.
21,2,1,8,21020108,"    ""We need not force him into adult company. I have certain thoughts in the matter. I think he should go to the university, and so we may think of the next few years as time out, a vacation from all these promotions. When he is old enough to be of real service at court it will be soon enough."
21,2,1,9,21020109," I myself grew up at court, always at Father's side. I did not know what the larger world was like and I learned next to nothing about the classics. Father himself was my teacher, but there was something inadequate about my education. What I did learn of the classics and of music and the like did not have a broad grounding."
21,2,1,10,21020110,"    ""We do not hear in our world of sons who excel inadequate fathers, and over the generations the prospect becomes one of sad decline. I have made my decision."
21,2,1,11,21020111," A boy of good family moves ahead in rank and office and basks in the honors they bring. Why, he asks, should he trouble himself to learn anything? He has his fun, he has his music and other pleasures, and rank and position seem to come of their own accord. The underlings of the world praise him to his face and laugh at him behind his back. This is very well while it lasts--he is the grand gentleman. But changes come, forces shift. Those who can help themselves do so, and he is left behind. His affairs fall into a decline and presently nothing is left."
21,2,1,12,21020112,"    ""No, the safe thing is to give him a good, solid fund of knowledge. It is when there is a fund of Chinese learning that the Japanese spirit* is respected by the world. He may feel dissatisfied for a time, but if we give him the proper education for a minister of state, then I need not worry about what will happen after I am gone. He may not be able to spread his wings for a time, but I doubt that, given the house he comes from, people will sneer at him as a threadbare clerk."""
21,2,1,13,21020113,    The princess sighed.
21,2,1,14,21020114," ""Yes, I suppose you are right. I hadn't thought things through quite so far. My sons have said that you are being very strict with him, and he did seem so very forlorn when all the cousins he has looked down on have moved from blue to brighter colors. I had to feel sorry for him."""
21,2,1,15,21020115,    Genji smiled.
21,2,1,16,21020116," ""He is very grown-up for his age."""
21,2,1,17,21020117,"  In fact, he thought Yu~giri's behavior rather endearing."
21,2,1,18,21020118," ""But he'll get over it when they've put a little learning into his head."""
21,2,1,19,21020119,
21,2,2,1,21020201,"    The matriculation ceremonies were held in the east lodge at Nijo~, the east wing of which was fitted out for the occasion. It was a rare event. Courtiers crowded round to see what a matriculation might be like. The professors must have been somewhat astonished."
21,2,2,2,21020202,"    ""You are to treat him exactly as the rules demand,""  said Genji. ""Make no exceptions."""
21,2,2,3,21020203,"    The academic assembly was a strange one, solemn of countenance, badly fitted in borrowed clothes, utterly humorless of word and manner, yet given to jostling for place."
21,2,2,4,21020204," Some of the younger courtiers were laughing. Fearing that that would be the case, Genji had insisted that the professorial cups be kept full by older and better-controlled men. Even so, To~ no Chu~jo~ and Prince Mimbu* were reprimanded by the learned gentlemen.+"
21,2,2,5,21020205,"    ""Most inadequate, these libation pourers. Do they propose to conduct the affairs of the land without the advice of the sages? Most inadequate indeed."""
21,2,2,6,21020206,    There came gusts of laughter.
21,2,2,7,21020207,"    ""Silence, if you please. Silence is called for Such improprieties are unheard of. We must ask your withdrawal."""
21,2,2,8,21020208,    Everyone thought the professors rather fun.
21,2,2,9,21020209, For courtiers who had themselves been to the university the affair was most satisfying. It was very fine indeed that Genji should see fit to give his son a university education.
21,2,2,10,21020210," The professors put down merriment with a heavy hand and made unfavorable note of other departures from strict decorum. Yet as the night wore on, the lamps revealed something a little different, a little clownish, perhaps, or forlorn, under the austere professorial masks. It was indeed an unusual assembly."
21,2,2,11,21020211,
21,2,2,12,21020212,"    ""I am afraid, sirs, that I am the oaf you should be scolding,"""
21,2,2,13,21020213,"  said Genji, withdrawing behind a blind. ""I am quite overcome."""
21,2,2,14,21020214,"    Learning that there had not been places enough for all the scholars, he had a special banquet laid out in the angling pavilion."
21,2,3,1,21020301,"    He invited the professors and several courtiers of a literary bent to stay behind and compose Chinese poems. The professors were assigned stanzas of four couplets, and the amateurs, Genji among them, were allowed to make do with two. The professors assigned titles. Dawn was coming on when the reading took place, with Sachu~ben# the reader. He was a man of imposing manner and fine looks, and his voice as he read took on an almost awesome grandeur. Great things were to be expected from him, everyone said."
21,2,3,2,21020302," The poems, all of them interesting, brought in numerous old precedents by way of celebrating so laudable an event, that a young man born to luxury and glory should choose to make the light of the firefly his companion, the reflection from the snow his friend.** One would have liked to send them for the delectation of the land across the sea. They were the talk of the court."
21,2,3,3,21020303,"    Genji,s poem was particularly fine. His paternal affection showed through and brought tears from the company. But it would not be seemly for a woman to speak in detail of these scholarly happenings, and I shall say no more."
21,2,4,1,21020401,"    Then came the formal commencement of studies. Genji assigned rooms in the east lodge, where learned tutors were put at Yu~giri's disposal."
21,2,4,2,21020402," Immersed in his studies, he rarely went to call on his grandmother. He had been with her since infancy, and Genji feared that she would go on pampering him. Quiet rooms near at hand seemed appropriate."
21,2,4,3,21020403, He was permitted to visit Sanjo~ some three times a month.
21,2,4,4,21020404,
21,2,4,5,21020405,"    Shut up with musty books, he did think his father severe."
21,2,4,6,21020406," His friends, subjected to no such trials, were moving happily from rank to rank."
21,2,4,7,21020407," He was a serious lad, however, not given to frivolity,"
21,2,4,8,21020408, and soon he had resolved that he would make quick work of the classics and then have his career.
21,2,4,9,21020409, Within a few months he had finished The Grand History.
21,2,5,1,21020501," Genji conducted mock examinations with the usual people in attendance,"
21,2,5,2,21020502," To~ no Chu~jo~, Sadaiben, Shikibu no Tayu~, Sachu~ben,* and the rest. The boy's chief tutor was invited as well. Yu~giri was asked to read passages from The Grand History on which he was likely to be challenged. He did so without hesitation, offering all the variant theories as to the meaning, and leaving no smudgy question marks behind."
21,2,5,3,21020503," Everyone was delighted, and indeed tears of delight might have been observed."
21,2,5,4,21020504," It had been an outstanding performance, though not at all unexpected."
21,2,5,5,21020505," How he wished, said To~ no Chu~jo~, that the old chancellor could have been present."
21,2,5,6,21020506,    Genji was not completely successful at hiding his pride.
21,2,5,7,21020507," ""There is a sad thing that I have more than once witnessed, a father who grows stupider as his son grows wiser. So here it is happening to me, and I am not so very old. It is the way of the world."""
21,2,5,8,21020508,  His pleasure and pride were a rich reward for the tutor.
21,2,5,9,21020509,    The drinks which To~ no Chu~jo~ pressed on this gentleman seemed to make him ever leaner.
21,2,5,10,21020510," He was an odd man whose scholarly attainments had not been put to proper use, and life had not been good to him. Sensing something unusual in him, Genji had put him in charge of Yu~giri's studies."
21,2,5,11,21020511," These rather overwhelming attentions made him feel that life had begun again, and no doubt a limitless future seemed to open for him."
21,2,6,1,21020601,"    On the day of the examination the university gates were jammed with fine carriages. It was natural that no one, not even people who had no real part in the proceedings, should wish to be left out. The young candidate himself, very carefully dressed and surrounded by solicitous retainers, was so handsome a figure that people were inclined to ask again what he was doing here."
21,2,6,2,21020602," If he looked a little self-conscious taking the lowest seat as the company assembled, that too was natural."
21,2,6,3,21020603," Again stern calls to proper deportment emerged from the professors, but he read without misstep to the end."
