"Volume","Chapter","Paragraph","Line","LineId","Text"
"9","1","1","1","09010101","　天子が新しくお立ちになり、時代の空気が変わってから、源氏は何にも興味が持てなくなっていた。官位の昇進した<RUBY><RB>窮屈</RB><RP>（</RP><RT>きゅうくつ</RT><RP>）</RP></RUBY>さもあって、忍び歩きももう軽々しくできないのである。あちらにもこちらにも待って<RUBY><RB>訪</RB><RP>（</RP><RT>と</RT><RP>）</RP></RUBY>われぬ恋人の悩みを作らせていた。そんな恨みの報いなのか源氏自身は<RUBY><RB>中宮</RB><RP>（</RP><RT>ちゅうぐう</RT><RP>）</RP></RUBY>の御冷淡さを<RUBY><RB>歎</RB><RP>（</RP><RT>なげ</RT><RP>）</RP></RUBY>く苦しい涙ばかりを流していた。<BR>"
"9","1","1","2","09010102","　位をお<RUBY><RB>退</RB><RP>（</RP><RT>ひ</RT><RP>）</RP></RUBY>きになった院と中宮は普通の家の夫婦のように暮らしておいでになるのである。<RUBY><RB>前</RB><RP>（</RP><RT>さき</RT><RP>）</RP></RUBY>の<RUBY><RB>弘徽殿</RB><RP>（</RP><RT>こきでん</RT><RP>）</RP></RUBY>の<RUBY><RB>女御</RB><RP>（</RP><RT>にょご</RT><RP>）</RP></RUBY>である新皇太后はねたましく<RUBY><RB>思召</RB><RP>（</RP><RT>おぼしめ</RT><RP>）</RP></RUBY>すのか、院へはおいでにならずに当帝の御所にばかり行っておいでになったから、いどみかかる競争者もなくて中宮はお気楽に見えた。おりおりは音楽の会などを世間の評判になるほど<RUBY><RB>派手</RB><RP>（</RP><RT>はで</RT><RP>）</RP></RUBY>にあそばして、院の陛下の御生活はきわめて御幸福なものであった。ただ恋しく思召すのは<RUBY><RB>内裏</RB><RP>（</RP><RT>だいり</RT><RP>）</RP></RUBY>においでになる東宮だけである。御後見をする人のないことを御心配になって、源氏へそれをお命じになった。源氏はやましく思いながらもうれしかった。<BR>"
"9","1","1","3","09010103","　あの六条の<RUBY><RB>御息所</RB><RP>（</RP><RT>みやすどころ</RT><RP>）</RP></RUBY>の生んだ前皇太子の忘れ形見の女王が<RUBY><RB>斎宮</RB><RP>（</RP><RT>さいぐう</RT><RP>）</RP></RUBY>に選定された。源氏の愛のたよりなさを感じている御息所は、斎宮の年少なのに<RUBY><RB>托</RB><RP>（</RP><RT>たく</RT><RP>）</RP></RUBY>して自分も<RUBY><RB>伊勢</RB><RP>（</RP><RT>いせ</RT><RP>）</RP></RUBY>へ下ってしまおうかとその時から思っていた。<BR>"
"9","1","1","4","09010104","　この<RUBY><RB>噂</RB><RP>（</RP><RT>うわさ</RT><RP>）</RP></RUBY>を院がお聞きになって、<BR>"
"9","1","1","5","09010105","　「私の弟の東宮が非常に愛していた人を、おまえが何でもなく扱うのを見て、私はかわいそうでならない。斎宮なども<RUBY><RB>姪</RB><RP>（</RP><RT>めい</RT><RP>）</RP></RUBY>でなく自分の内親王と同じように思っているのだから、どちらからいっても御息所を尊重すべきである。多情な心から、熱したり、冷たくなったりしてみせては世間がおまえを批難する」<BR>"
"9","1","1","6","09010106","　と源氏へお<RUBY><RB>小言</RB><RP>（</RP><RT>こごと</RT><RP>）</RP></RUBY>をお言いになった。源氏自身の心にもそう思われることであったから、ただ恐縮しているばかりであった。<BR>"
"9","1","1","7","09010107","　「相手の名誉をよく考えてやって、どの人をも公平に愛して、女の恨みを買わないようにするがいいよ」<BR>"
"9","1","1","8","09010108","　御忠告を承りながらも、中宮を恋するあるまじい心が、こんなふうにお耳へはいったらどうしようと恐ろしくなって、かしこまりながら院を退出したのである。<BR>"
"9","1","1","9","09010109","　院までも御息所との関係を認めての仰せがあるまでになっているのであるから、女の名誉のためにも、自分のためにも軽率なことはできないと思って、以前よりもいっそうその恋人を尊重する傾向にはなっているが、源氏はまだ公然に妻である待遇はしないのである。<BR>"
"9","1","1","10","09010110","　女も年長である点を恥じて、しいて夫人の地位を要求しない。源氏はいくぶんそれをよいことにしている形で、院も御承知になり、世間でも知らぬ人がないまでになってなお今も誠意を見せないと女は深く恨んでいた。<BR>"
"9","1","1","11","09010111","　この<RUBY><RB>噂</RB><RP>（</RP><RT>うわさ</RT><RP>）</RP></RUBY>が世間から伝わってきた時、<RUBY><RB>式部卿</RB><RP>（</RP><RT>しきぶきょう</RT><RP>）</RP></RUBY>の宮の朝顔の姫君は、自分だけは源氏の甘いささやきに酔って、やがては<RUBY><RB>苦</RB><RP>（</RP><RT>にが</RT><RP>）</RP></RUBY>い悔いの中に自己を見いだす愚を学ぶまいと心に思うところがあって、源氏の手紙に時には短い返事を書くことも以前はあったが、それももう多くの場合書かぬことになった。そうといっても露骨に反感を見せたり、<RUBY><RB>軽蔑</RB><RP>（</RP><RT>けいべつ</RT><RP>）</RP></RUBY>的な態度をとったりすることのないのを源氏はうれしく思った。こんな人であるから長い年月の間忘れることもなく恋しいのであると思っていた。<BR>"
"9","1","1","12","09010112","　左大臣家にいる<RUBY><RB>葵</RB><RP>（</RP><RT>あおい</RT><RP>）</RP></RUBY>夫人（この人のことを<RUBY><RB>主</RB><RP>（</RP><RT>おも</RT><RP>）</RP></RUBY>にして書かれた巻の名を用いて書く）はこんなふうに源氏の心が幾つにも分かれているのを憎みながらも、たいしてほかの恋愛を隠そうともしない人には、恨みを言っても言いがいがないと思っていた。夫人は妊娠していて気分が悪く心細い気になっていた。源氏はわが子の母になろうとする葵夫人にまた新しい愛を感じ始めた。そしてこれも喜びながら不安でならなく思う<RUBY><RB>舅</RB><RP>（</RP><RT>しゅうと</RT><RP>）</RP></RUBY>夫婦とともに妊婦の加護を神仏へ祈ることにつとめていた。こうしたことのある間は源氏も心に余裕が少なくて、愛してはいながらも<RUBY><RB>訪</RB><RP>（</RP><RT>たず</RT><RP>）</RP></RUBY>ねて行けない恋人の家が多かったであろうと思われる。<BR>"
