"Volume","Chapter","Paragraph","Line","LineId","Text"
"34","1","1","1","34010101","　あの六条院の<RUBY><RB>行幸</RB><RP>（</RP><RT>みゆき</RT><RP>）</RP></RUBY>のあった直後から<RUBY><RB>朱雀</RB><RP>（</RP><RT>すざく</RT><RP>）</RP></RUBY>院の<RUBY><RB>帝</RB><RP>（</RP><RT>みかど</RT><RP>）</RP></RUBY>は御病気になっておいでになった。平生から御病身な方ではあったが、今度の病におなりになってからは非常に心細く前途を<RUBY><RB>思召</RB><RP>（</RP><RT>おぼしめ</RT><RP>）</RP></RUBY>すのであった。<BR>"
"34","1","1","2","34010102","　「私はもうずっと以前から信仰生活にはいりたかったのだが、太后がおいでになる間は自身の感情のおもむくままなことができないで今日に及んだのだが、これも仏の御催促なのか、もう余命のいくばくもないことばかりが思われてならない」<BR>"
"34","1","1","3","34010103","　などと仰せになって、御出家をあそばされる場合の用意をしておいでになった。<BR>"
"34","1","1","4","34010104","　皇子は東宮のほかに女宮様がただけが四人おいでになった。その中で<RUBY><RB>藤壺</RB><RP>（</RP><RT>ふじつぼ</RT><RP>）</RP></RUBY>の<RUBY><RB>女御</RB><RP>（</RP><RT>にょご</RT><RP>）</RP></RUBY>と以前言われていたのは三代前の帝の皇女で<RUBY><RB>源姓</RB><RP>（</RP><RT>みなもとせい</RT><RP>）</RP></RUBY>を得た人であるが、<BR>"
"34","1","1","5","34010105","　院がまだ東宮でいらせられた時代から侍していて、<RUBY><RB>后</RB><RP>（</RP><RT>きさき</RT><RP>）</RP></RUBY>の位にも上ってよい人であったが、たいした後援をする人たちもなく、母方といっても無勢力で、<RUBY><RB>更衣</RB><RP>（</RP><RT>こうい</RT><RP>）</RP></RUBY>から生まれた人だったから、競争のはげしい後宮の生活もこの人には苦しそうであって、一方では皇太后が<RUBY><RB>尚侍</RB><RP>（</RP><RT>ないしのかみ</RT><RP>）</RP></RUBY>をお入れになって、第一人者の位置をそれ以外の人に与えまいという強い援助をなされたのであったから、帝も<RUBY><RB>御心</RB><RP>（</RP><RT>みこころ</RT><RP>）</RP></RUBY>の中では<RUBY><RB>愍然</RB><RP>（</RP><RT>びんぜん</RT><RP>）</RP></RUBY>に思召しながら后に擬してお考えになることもなく、しかもお若くて御退位をあそばされたあとでは、藤壺の女御にもう光明の夢を作らせる日もなくて、女御は悲観をしたままで病気になり<RUBY><RB>薨去</RB><RP>（</RP><RT>こうきょ</RT><RP>）</RP></RUBY>したが、<BR>"
"34","1","1","6","34010106","　その人のお生みした<RUBY><RB>女三</RB><RP>（</RP><RT>にょさん</RT><RP>）</RP></RUBY>の<RUBY><RB>宮</RB><RP>（</RP><RT>みや</RT><RP>）</RP></RUBY>を<RUBY><RB>御子</RB><RP>（</RP><RT>みこ</RT><RP>）</RP></RUBY>の中のだれよりも院はお愛しになった。<BR>"
"34","1","1","7","34010107","　このころは十三、四でいらせられる。<BR>"
"34","1","1","8","34010108","　世の中を捨てて山寺へはいったあとに、残された内親王はだれをたよりに暮らすか<BR>"
"34","1","1","9","34010109","　と思召されることが院の第一の御苦痛であった。<BR>"
"34","1","1","10","34010110","　西山に<RUBY><RB>御堂</RB><RP>（</RP><RT>みどう</RT><RP>）</RP></RUBY>の御建築ができて、お移りになる用意をあそばしながらも、一方では女三の宮の<RUBY><RB>裳着</RB><RP>（</RP><RT>もぎ</RT><RP>）</RP></RUBY>の挙式の<RUBY><RB>仕度</RB><RP>（</RP><RT>したく</RT><RP>）</RP></RUBY>をさせておいでになった。<BR>"
