"Volume","Chapter","Paragraph","Line","LineId","Text"
"11","1","1","1","11010101","　人知れぬ、御心づからのもの思はしさは、いつとなきことなめれど、かくおほかたの世につけてさへ、わづらはしう思し乱るることのみまされば、もの心細く、世の中なべて厭はしう思しならるるに、さすがなること多かり。"
"11","1","1","2","11010102","　麗景殿と聞こえしは、宮たちもおはせず、院隠れさせたまひて後、いよいよあはれなる御ありさまを、ただこの大将殿の御心にもて隠されて、過ぐしたまふなるべし。"
"11","1","1","3","11010103","　御おとうとの三の君、内裏わたりにてはかなうほのめきたまひしなごりの、例の御心なれば、さすがに忘れも果てたまはず、わざとももてなしたまはぬに、人の御心をのみ尽くし果てたまふべかめるをも、このごろ残ることなく思し乱るる世のあはれのくさはひには、思ひ出でたまふには、忍びがたくて、五月雨の空めづらしく晴れたる雲間に渡りたまふ。"
"11","1","2","1","11010201","　何ばかりの御よそひなく、うちやつして、御前などもなく、忍びて、中川のほどおはし過ぐるに、ささやかなる家の、木立などよしばめるに、よく鳴る琴を、あづまに調べて、掻き合はせ、にぎははしく弾きなすなり。"
"11","1","2","2","11010202","　御耳とまりて、門近なる所なれば、すこしさし出でて見入れたまへば、大きなる桂の木の追ひ風に、祭のころ思し出でられて、そこはかとなくけはひをかしきを、「ただ一目見たまひし宿りなり」と見たまふ。ただならず、「ほど経にける、おぼめかしくや」と、つつましけれど、過ぎがてにやすらひたまふ、折しも、ほととぎす鳴きて渡る。もよほしきこえ顔なれば、御車おし返させて、例の、惟光入れたまふ。"
"11","1","2","3","11010203","　「をちかへりえぞ忍ばれぬほととぎす<BR>　　ほの語らひし宿の垣根に」"
"11","1","2","4","11010204","　寝殿とおぼしき屋の西の妻に人びとゐたり。先々も聞きし声なれば、声づくりけしきとりて、御消息聞こゆ。若やかなるけしきどもして、おぼめくなるべし。"
"11","1","2","5","11010205","　「ほととぎす言問ふ声はそれなれど<BR>　　あなおぼつかな五月雨の空」"
"11","1","2","6","11010206","　ことさらたどると見れば、"
"11","1","2","7","11010207","　「よしよし、植ゑし垣根も」"
"11","1","2","8","11010208","　とて出づるを、人知れぬ心には、ねたうもあはれにも思ひけり。"
"11","1","2","9","11010209","　「さも、つつむべきことぞかし。ことわりにもあれば、さすがなり。かやうの際に、筑紫の五節が、らうたげなりしはや」"
"11","1","2","10","11010210","　と、まづ思し出づ。"
"11","1","2","11","11010211","　いかなるにつけても、御心の暇なく苦しげなり。年月を経ても、なほかやうに、見しあたり、情け過ぐしたまはぬにしも、なかなか、あまたの人のもの思ひぐさなり。"
"11","1","3","1","11010301","　かの本意の所は、思しやりつるもしるく、人目なく、静かにておはするありさまを見たまふも、いとあはれなり。まづ、女御の御方にて、昔の御物語など聞こえたまふに、夜更けにけり。"
"11","1","3","2","11010302","　二十日の月さし出づるほどに、いとど木高き蔭ども木暗く見えわたりて、近き橘の薫りなつかしく匂ひて、女御の御けはひ、ねびにたれど、あくまで用意あり、あてにらうたげなり。"
"11","1","3","3","11010303","　「すぐれてはなやかなる御おぼえこそなかりしかど、むつましうなつかしき方には思したりしものを」"
"11","1","3","4","11010304","　など、思ひ出できこえたまふにつけても、昔のことかきつらね思されて、うち泣きたまふ。"
"11","1","3","5","11010305","　ほととぎす、ありつる垣根のにや、同じ声にうち鳴く。「慕ひ来にけるよ」と、思さるるほども、艶なりかし。「いかに知りてか」など、忍びやかにうち誦んじたまふ。"
"11","1","3","6","11010306","　「橘の香をなつかしみほととぎす<BR>　　花散る里をたづねてぞとふ"
"11","1","3","7","11010307","　いにしへの忘れがたき慰めには、なほ参りはべりぬべかりけり。こよなうこそ、紛るることも、数添ふこともはべりけれ。おほかたの世に従ふものなれば、昔語もかきくづすべき人少なうなりゆくを、まして、つれづれも紛れなく思さるらむ」"
"11","1","3","8","11010308","　と聞こえたまふに、いとさらなる世なれど、ものをいとあはれに思し続けたる御けしきの浅からぬも、人の御さまからにや、多くあはれぞ添ひにける。"
"11","1","3","9","11010309","　「人目なく荒れたる宿は橘の<BR>　　花こそ軒のつまとなりけれ」"
"11","1","3","10","11010310","　とばかりのたまへる、「さはいへど、人にはいとことなりけり」と、思し比べらる。"
"11","1","4","1","11010401","　西面には、わざとなく、忍びやかにうち振る舞ひたまひて、覗きたまへるも、めづらしきに添へて、世に目なれぬ御さまなれば、つらさも忘れぬべし。何やかやと、例の、なつかしく語らひたまふも、思さぬことにあらざるべし。"
"11","1","4","2","11010402","　かりにも見たまふかぎりは、おしなべての際にはあらず、さまざまにつけて、いふかひなしと思さるるはなければにや、憎げなく、我も人も情けを交はしつつ、過ぐしたまふなりけり。それをあいなしと思ふ人は、とにかくに変はるも、「ことわりの、世のさが」と、思ひなしたまふ。ありつる垣根も、さやうにて、ありさま変はりにたるあたりなりけり。"
