"Volume","Chapter","Paragraph","Line","LineId","Text"
"3","1","1","1","03010101","　寝られたまはぬままには、「我は、かく人に憎まれてもならはぬを、今宵なむ、初めて憂しと世を思ひ知りぬれば、恥づかしくて、ながらふまじうこそ、思ひなりぬれ」などのたまへば、涙をさへこぼして臥したり。いとらうたしと思す。手さぐりの、細く小さきほど、髪のいと長からざりしけはひのさまかよひたるも、思ひなしにやあはれなり。あながちにかかづらひたどり寄らむも、人悪ろかるべく、まめやかにめざましと思し明かしつつ、例のやうにものたまひまつはさず。夜深う出でたまへば、この子は、いといとほしく、さうざうしと思ふ。"
"3","1","1","2","03010102","　女も、並々ならずかたはらいたしと思ふに、御消息も絶えてなし。思し懲りにけると思ふにも、「やがてつれなくて止みたまひなましかば憂からまし。しひていとほしき御振る舞ひの絶えざらむもうたてあるべし。よきほどに、かくて閉ぢめてむ」と思ふものから、ただならず、ながめがちなり。"
"3","1","1","3","03010103","　君は、心づきなしと思しながら、かくてはえ止むまじう御心にかかり、人悪ろく思ほしわびて、小君に、「いとつらうも、うれたうもおぼゆるに、しひて思ひ返せど、心にしも従はず苦しきを。さりぬべきをり見て、対面すべくたばかれ」とのたまひわたれば、わづらはしけれど、かかる方にても、のたまひまつはすは、うれしうおぼえけり。"
"3","1","2","1","03010201","　幼き心地に、いかならむ折と待ちわたるに、紀伊守国に下りなどして、女どちのどやかなる夕闇の道たどたどしげなる紛れに、わが車にて率てたてまつる。"
"3","1","2","2","03010202","　この子も幼きを、いかならむと思せど、さのみもえ思しのどむまじければ、さりげなき姿にて、門など鎖さぬ先にと、急ぎおはす。"
"3","1","2","3","03010203","　人見ぬ方より引き入れて、降ろしたてまつる。童なれば、宿直人などもことに見入れ追従せず、心やすし。"
"3","1","2","4","03010204","　東の妻戸に、立てたてまつりて、我は南の隅の間より、格子叩きののしりて入りぬ。御達、"
"3","1","2","5","03010205","　「あらはなり」と言ふなり。"
"3","1","2","6","03010206","　「なぞ、かう暑きに、この格子は下ろされたる」と問へば、"
"3","1","2","7","03010207","　「昼より、西の御方の渡らせたまひて、碁打たせたまふ」と言ふ。"
"3","1","2","8","03010208","　さて向かひゐたらむを見ばや、と思ひて、やをら歩み出でて、簾のはさまに入りたまひぬ。"
"3","1","2","9","03010209","　この入りつる格子はまだ鎖さねば、隙見ゆるに、寄りて西ざまに見通したまへば、この際に立てたる屏風、端の方おし畳まれたるに、紛るべき几帳なども、暑ければにや、うち掛けて、いとよく見入れらる。"
"3","1","3","1","03010301","　火近う灯したり。母屋の中柱に側める人やわが心かくると、まづ目とどめたまへば、濃き綾の単衣襲なめり。何にかあらむ表に着て、頭つき細やかに小さき人の、ものげなき姿ぞしたる。顔などは、差し向かひたらむ人などにも、わざと見ゆまじうもてなしたり。手つき痩せ痩せにて、いたうひき隠しためり。"
"3","1","3","2","03010302","　いま一人は、東向きにて、残るところなく見ゆ。白き羅の単衣襲、二藍の小袿だつもの、ないがしろに着なして、紅の腰ひき結へる際まで胸あらはに、ばうぞくなるもてなしなり。いと白うをかしげに、つぶつぶと肥えて、そぞろかなる人の、頭つき額つきものあざやかに、まみ口つき、いと愛敬づき、はなやかなる容貌なり。髪はいとふさやかにて、長くはあらねど、下り端、肩のほどきよげに、すべていとねぢけたるところなく、をかしげなる人と見えたり。"
"3","1","3","3","03010303","　むべこそ親の世になくは思ふらめと、をかしく見たまふ。心地ぞ、なほ静かなる気を添へばやと、ふと見ゆる。かどなきにはあるまじ。碁打ち果てて、結さすわたり、心とげに見えて、きはぎはとさうどけば、奥の人はいと静かにのどめて、"
"3","1","3","4","03010304","　「待ちたまへや。そこは持にこそあらめ。このわたりの劫をこそ」など言へど、"
"3","1","3","5","03010305","　「いで、このたびは負けにけり。隅のところ、いでいで」と指をかがめて、「十、二十、三十、四十」などかぞふるさま、伊予の湯桁もたどたどしかるまじう見ゆ。すこし品おくれたり。"
"3","1","3","6","03010306","　たとしへなく口おほひて、さやかにも見せねど、目をしつけたまへれば、おのづから側目も見ゆ。目すこし腫れたる心地して、鼻などもあざやかなるところなうねびれて、にほはしきところも見えず。言ひ立つれば、悪ろきによれる容貌をいといたうもてつけて、このまされる人よりは心あらむと、目とどめつべきさましたり。"
"3","1","3","7","03010307","　にぎははしう愛敬づきをかしげなるを、いよいよほこりかにうちとけて、笑ひなどそぼるれば、にほひ多く見えて、さる方にいとをかしき人ざまなり。あはつけしとは思しながら、まめならぬ御心は、これもえ思し放つまじかりけり。"
"3","1","3","8","03010308","　見たまふかぎりの人は、うちとけたる世なく、ひきつくろひ側めたるうはべをのみこそ見たまへ、かくうちとけたる人のありさまかいま見などは、まだしたまはざりつることなれば、何心もなうさやかなるはいとほしながら、久しう見たまはまほしきに、小君出で来る心地すれば、やをら出でたまひぬ。"
"3","1","3","9","03010309","　渡殿の戸口に寄りゐたまへり。いとかたじけなしと思ひて、"
"3","1","3","10","03010310","　「例ならぬ人はべりて、え近うも寄りはべらず」"
"3","1","3","11","03010311","　「さて、今宵もや帰してむとする。いとあさましう、からうこそあべけれ」とのたまへば、"
"3","1","3","12","03010312","　「などてか。あなたに帰りはべりなば、たばかりはべりなむ」と聞こゆ。"
"3","1","3","13","03010313","　「さもなびかしつべき気色にこそはあらめ。童なれど、ものの心ばへ、人の気色見つべくしづまれるを」と、思すなりけり。"
"3","1","3","14","03010314","　碁打ち果てつるにやあらむ、うちそよめく心地して、人びとあかるるけはひなどすなり。"
"3","1","3","15","03010315","　「若君はいづくにおはしますならむ。この御格子は鎖してむ」とて、鳴らすなり。"
"3","1","3","16","03010316","　「静まりぬなり。入りて、さらば、たばかれ」とのたまふ。"
"3","1","3","17","03010317","　この子も、いもうとの御心はたわむところなくまめだちたれば、言ひあはせむ方なくて、人少なならむ折に入れたてまつらむと思ふなりけり。"
"3","1","3","18","03010318","　「紀伊守の妹もこなたにあるか。我にかいま見せさせよ」とのたまへど、"
"3","1","3","19","03010319","　「いかでか、さははべらむ。格子には几帳添へてはべり」と聞こゆ。"
