"Volume","Chapter","Paragraph","Line","LineId","Text"
"45","1","1","1","45010101","　そのころ、世に数まへられたまはぬ古宮おはしけり。母方なども、やむごとなくものしたまひて、筋異なるべきおぼえなどおはしけるを、時移りて、世の中にはしたなめられたまひける紛れに、なかなかいと名残なく、御後見などももの恨めしき心々にて、かたがたにつけて、世を背き去りつつ、公私に拠り所なく、さし放たれたまへるやうなり。"
"45","1","1","2","45010102","　北の方も、昔の大臣の御女なりける、あはれに心細く、親たちの思しおきてたりしさまなど思ひ出でたまふに、たとしへなきこと多かれど、古き御契りの二つなきばかりを、憂き世の慰めにて、かたみにまたなく頼み交はしたまへり。"
"45","1","1","3","45010103","　年ごろ経るに、御子ものしたまはで心もとなかりければ、さうざうしくつれづれなる慰めに、「いかで、をかしからむ稚児もがな」と、宮ぞ時々思しのたまひけるに、めづらしく、女君のいとうつくしげなる、生まれたまへり。"
"45","1","1","4","45010104","　これを限りなくあはれと思ひかしづききこえたまふに、さし続きけしきばみたまひて、「このたびは男にても」など思したるに、同じさまにて、平らかにはしたまひながら、いといたくわづらひて亡せたまひぬ。宮、あさましう思し惑ふ。"
"45","1","2","1","45010201","　「あり経るにつけても、いとはしたなく、堪へがたきこと多かる世なれど、見捨てがたくあはれなる人の御ありさま、心ざまに、かけとどめらるるほだしにてこそ、過ぐし来つれ、一人とまりて、いとどすさまじくもあるべきかな。いはけなき人びとをも、一人はぐくみ立てむほど、限りある身にて、いとをこがましう、人悪ろかるべきこと」"
"45","1","2","2","45010202","　と思し立ちて、本意も遂げまほしうしたまひけれど、見譲る方なくて残しとどめむを、いみじう思したゆたひつつ、年月も経れば、おのおのおよすけまさりたまふさま、容貌の、うつくしうあらまほしきを、明け暮れの御慰めにて、おのづから見過ぐしたまふ。"
"45","1","2","3","45010203","　後に生まれたまひし君をば、さぶらふ人びとも、「いでや、折ふし心憂く」など、うちつぶやきつつ、心に入れても扱ひきこえざりけれど、限りのさまにて、何ごとも思し分かざりしほどながら、これをいと心苦しと思ひて、"
"45","1","2","4","45010204","　「ただ、この君を形見に見たまひて、あはれと思せ」"
"45","1","2","5","45010205","　とばかり、ただ一言なむ、宮に聞こえ置きたまひければ、前の世の契りもつらき折ふしなれど、「さるべきにこそはありけめと、今はと見えしまで、いとあはれと思ひて、うしろめたげにのたまひしを」と、思し出でつつ、この君をしも、いとかなしうしたてまつりたまふ。容貌なむまことにいとうつくしう、ゆゆしきまでものしたまひける。"
"45","1","2","6","45010206","　姫君は、心ばせ静かによしある方にて、見る目もてなしも、気高く心にくきさまぞしたまへる。いたはしくやむごとなき筋はまさりて、いづれをも、さまざまに思ひかしづききこえたまへど、かなはぬこと多く、年月に添へて、宮の内も寂しくのみなりまさる。"
