"Volume","Chapter","Paragraph","Line","LineId","Text"
"37","1","1","1","37010101","　故権大納言のはかなく亡せたまひにし悲しさを、飽かず口惜しきものに、恋ひしのびたまふ人多かり。六条院にも、おほかたにつけてだに、世にめやすき人の亡くなるをば、惜しみたまふ御心に、まして、これは、朝夕に親しく参り馴れつつ、人よりも御心とどめ思したりしかば、いかにぞやと、思し出づることはありながら、あはれは多く、折々につけてしのびたまふ。"
"37","1","1","2","37010102","　御果てにも、誦経など、取り分きせさせたまふ。よろづも知らず顔にいはけなき御ありさまを見たまふにも、さすがにいみじくあはれなれば、御心のうちに、また心ざしたまうて、黄金百両をなむ別にせさせたまひける。大臣は、心も知らでぞかしこまり喜びきこえさせたまふ。"
"37","1","1","3","37010103","　大将の君も、ことども多くしたまひ、とりもちてねむごろに営みたまふ。かの一条の宮をも、このほどの御心ざし深く訪らひきこえたまふ。兄弟の君たちよりもまさりたる御心のほどを、いとかくは思ひきこえざりきと、大臣、上も、喜びきこえたまふ。亡き後にも、世のおぼえ重くものしたまひけるほどの見ゆるに、いみじうあたらしうのみ、思し焦がるること、尽きせず。"
"37","1","2","1","37010201","　山の帝は、二の宮も、かく人笑はれなるやうにて眺めたまふなり、入道の宮も、この世の人めかしきかたは、かけ離れたまひぬれば、さまざまに飽かず思さるれど、すべてこの世を思し悩まじ、と忍びたまふ。御行なひのほどにも、「同じ道をこそは勤めたまふらめ」など思しやりて、かかるさまになりたまて後は、はかなきことにつけても、絶えず聞こえたまふ。"
"37","1","2","2","37010202","　御寺のかたはら近き林に抜き出でたる筍、そのわたりの山に掘れる野老などの、山里につけてはあはれなれば、たてまつれたまふとて、御文こまやかなる端に、"
"37","1","2","3","37010203","　「春の野山、霞もたどたどしけれど、心ざし深く堀り出でさせてはべるしるしばかりになむ。"
"37","1","2","4","37010204","　　世を別れ入りなむ道はおくるとも<BR>　　同じところを君も尋ねよ"
"37","1","2","5","37010205","　いと難きわざになむある」"
"37","1","2","6","37010206","　と聞こえたまへるを、涙ぐみて見たまふほどに、大殿の君渡りたまへり。例ならず、御前近き櫑子どもを、「なぞ、あやし」と御覧ずるに、院の御文なりけり。見たまへば、いとあはれなり。"
"37","1","2","7","37010207","　「今日か、明日かの心地するを、対面の心にかなはぬこと」"
"37","1","2","8","37010208","　など、こまやかに書かせたまへり。この「同じところ」の御ともなひを、ことにをかしき節もなき。聖言葉なれど、「げに、さぞ思すらむかし。我さへおろかなるさまに見えたてまつりて、いとどうしろめたき御思ひの添ふべかめるを、いといとほし」と思す。"
"37","1","2","9","37010209","　御返りつつましげに書きたまひて、御使には、青鈍の綾一襲賜ふ。書き変へたまへりける紙の、御几帳の側よりほの見ゆるを、取りて見たまへば、御手はいとはかなげにて、"
"37","1","2","10","37010210","　「憂き世にはあらぬところのゆかしくて<BR>　　背く山路に思ひこそ入れ」"
"37","1","2","11","37010211","　「うしろめたげなる御けしきなるに、このあらぬ所求めたまへる、いとうたて、心憂し」"
"37","1","2","12","37010212","　と聞こえたまふ。"
"37","1","2","13","37010213","　今は、まほにも見えたてまつりたまはず、いとうつくしうらうたげなる御額髪、面つきのをかしさ、ただ稚児のやうに見えたまひて、いみじうらうたきを見たてまつりたまふにつけては、「など、かうはなりにしことぞ」と、罪得ぬべく思さるれば、御几帳ばかり隔てて、またいとこよなう気遠く、疎々しうはあらぬほどに、もてなしきこえてぞおはしける。"
"37","1","3","1","37010301","　若君は、乳母のもとに寝たまへりける、起きて這ひ出でたまひて、御袖を引きまつはれたてまつりたまふさま、いとうつくし。"
"37","1","3","2","37010302","　白き羅に、唐の小紋の紅梅の御衣の裾、いと長くしどけなげに引きやられて、御身はいとあらはにて、うしろの限りに着なしたまへるさまは、例のことなれど、いとらうたげに白くそびやかに、柳を削りて作りたらむやうなり。"
"37","1","3","3","37010303","　頭は露草してことさらに色どりたらむ心地して、口つきうつくしうにほひ、まみのびらかに、恥づかしう薫りたるなどは、なほいとよく思ひ出でらるれど、"
"37","1","3","4","37010304","　「かれは、いとかやうに際離れたるきよらはなかりしものを、いかでかからむ。宮にも似たてまつらず、今より気高くものものしう、さま異に見えたまへるけしきなどは、わが御鏡の影にも似げなからず」見なされたまふ。"
"37","1","3","5","37010305","　わづかに歩みなどしたまふほどなり。この筍の櫑子に、何とも知らず立ち寄りて、いとあわたたしう取り散らして、食ひかなぐりなどしたまへば、"
"37","1","3","6","37010306","　「あな、らうがはしや。いと不便なり。かれ取り隠せ。食ひ物に目とどめたまふと、もの言ひさがなき女房もこそ言ひなせ」"
"37","1","3","7","37010307","　とて、笑ひたまふ。かき抱きたまひて、"
"37","1","3","8","37010308","　「この君のまみのいとけしきあるかな。小さきほどの稚児を、あまた見ねばにやあらむ、かばかりのほどは、ただいはけなきものとのみ見しを、今よりいとけはひ異なるこそ、わづらはしけれ。女宮ものしたまふめるあたりに、かかる人生ひ出でて、心苦しきこと、誰がためにもありなむかし。"
"37","1","3","9","37010309","　あはれ、そのおのおのの生ひゆく末までは、見果てむとすらむやは。花の盛りは、ありなめど」"
"37","1","3","10","37010310","　と、うちまもりきこえたまふ。"
"37","1","3","11","37010311","　「うたて、ゆゆしき御ことにも」"
"37","1","3","12","37010312","　と、人びとは聞こゆ。"
"37","1","3","13","37010313","　御歯の生ひ出づるに食ひ当てむとて、筍をつと握り待ちて、雫もよよと食ひ濡らしたまへば、"
"37","1","3","14","37010314","　「いとねぢけたる色好みかな」とて、"
"37","1","3","15","37010315","　「憂き節も忘れずながら呉竹の<BR>　　こは捨て難きものにぞありける」"
"37","1","3","16","37010316","　と、率て放ちて、のたまひかくれど、うち笑ひて、何とも思ひたらず、いとそそかしう、這ひ下り騷ぎたまふ。"
"37","1","3","17","37010317","　月日に添へて、この君のうつくしうゆゆしきまで生ひまさりたまふに、まことに、この憂き節、皆思し忘れぬべし。"
"37","1","3","18","37010318","　「この人の出でものしたまふべき契りにて、さる思ひの外の事もあるにこそはありけめ。逃れ難かなるわざぞかし」"
"37","1","3","19","37010319","　と、すこしは思し直さる。みづからの御宿世も、なほ飽かぬこと多かり。"
"37","1","3","20","37010320","　「あまた集へたまへる中にも、この宮こそは、かたほなる思ひまじらず、人の御ありさまも、思ふに飽かぬところなくてものしたまふべきを、かく思はざりしさまにて見たてまつること」"
"37","1","3","21","37010321","　と思すにつけてなむ、過ぎにし罪許し難く、なほ口惜しかりける。"
"37","2","1","1","37020101","　大将の君は、かの今はのとぢめにとどめし一言を、心ひとつに思ひ出でつつ、「いかなりしことぞ」とは、いと聞こえまほしう、御けしきもゆかしきを、ほの心得て思ひ寄らるることもあれば、なかなかうち出でて聞こえむもかたはらいたくて、「いかならむついでに、この事の詳しきありさまも明きらめ、また、かの人の思ひ入りたりしさまをも聞こしめさむ」と、思ひわたりたまふ。"
"37","2","1","2","37020102","　秋の夕べのものあはれなるに、一条の宮を思ひやりきこえたまひて、渡りたまへり。うちとけ、しめやかに、御琴どもなど弾きたまふほどなるべし。深くもえ取りやらで、やがてその南の廂に入れたてまつりたまへり。端つ方なりける人の、ゐざり入りつるけはひどもしるく、衣の音なひも、おほかたの匂ひ香うばしく、心にくきほどなり。"
"37","2","1","3","37020103","　例の、御息所、対面したまひて、昔の物語ども聞こえ交はしたまふ。わが御殿の、明け暮れ人しげくて、もの騒がしく、幼き君たちなど、すだきあわてたまふにならひたまひて、いと静かにものあはれなり。うち荒れたる心地すれど、あてに気高く住みなしたまひて、前栽の花ども、虫の音しげき野辺と乱れたる夕映えを、見わたしたまふ。"
"37","2","2","1","37020201","　和琴を引き寄せたまへれば、律に調べられて、いとよく弾きならしたる、人香にしみて、なつかしうおぼゆ。"
"37","2","2","2","37020202","　「かやうなるあたりに、思ひのままなる好き心ある人は、静むることなくて、さま悪しきけはひをもあらはし、さるまじき名をも立つるぞかし」"
"37","2","2","3","37020203","　など、思ひ続けつつ、掻き鳴らしたまふ。"
"37","2","2","4","37020204","　故君の常に弾きたまひし琴なりけり。をかしき手一つなど、すこし弾きたまひて、"
"37","2","2","5","37020205","　「あはれ、いとめづらかなる音に掻き鳴らしたまひしはや。この御琴にも籠もりてはべらむかし。承りあらはしてしがな」"
"37","2","2","6","37020206","　とのたまへば、"
"37","2","2","7","37020207","　「琴の緒絶えにし後より、昔の御童遊びの名残をだに、思ひ出でたまはずなむなりにてはべめる。院の御前にて、女宮たちのとりどりの御琴ども、試みきこえたまひしにも、かやうの方は、おぼめかしからずものしたまふとなむ、定めきこえたまふめりしを、あらぬさまにほれぼれしうなりて、眺め過ぐしたまふめれば、世の憂きつまにといふやうになむ見たまふる」"
"37","2","2","8","37020208","　と聞こえたまへば、"
"37","2","2","9","37020209","　「いとことわりの御思ひなりや。限りだにある」"
"37","2","2","10","37020210","　と、うち眺めて、琴は押しやりたまへれば、"
"37","2","2","11","37020211","　「かれ、なほさらば、声に伝はることもやと、聞きわくばかり鳴らさせたまへ。ものむつかしう思うたまへ沈める耳をだに、明きらめはべらむ」"
"37","2","2","12","37020212","　と聞こえたまふを、"
"37","2","2","13","37020213","　「しか伝はる中の緒は、異にこそははべらめ。それをこそ承らむとは聞こえつれ」"
"37","2","2","14","37020214","　とて、御簾のもと近く押し寄せたまへど、とみにしも受けひきたまふまじきことなれば、しひても聞こえたまはず。"
"37","2","3","1","37020301","　月さし出でて曇りなき空に、羽うち交はす雁がねも、列を離れぬ、うらやましく聞きたまふらむかし。風肌寒く、ものあはれなるに誘はれて、箏の琴をいとほのかに掻き鳴らしたまへるも、奥深き声なるに、いとど心とまり果てて、なかなかに思ほゆれば、琵琶を取り寄せて、いとなつかしき音に、「想夫恋」を弾きたまふ。"
"37","2","3","2","37020302","　「思ひ及び顔なるは、かたはらいたけれど、これは、こと問はせたまふべくや」"
"37","2","3","3","37020303","　とて、切に簾の内をそそのかしきこえたまへど、まして、つつましきさしいらへなれば、宮はただものをのみあはれと思し続けたるに、"
"37","2","3","4","37020304","　「ことに出でて言はぬも言ふにまさるとは<BR>　　人に恥ぢたるけしきをぞ見る」"
"37","2","3","5","37020305","　と聞こえたまふに、ただ末つ方をいささか弾きたまふ。"
"37","2","3","6","37020306","　「深き夜のあはればかりは聞きわけど<BR>　　ことより顔にえやは弾きける」"
"37","2","3","7","37020307","　飽かずをかしきほどに、さるおほどかなるものの音がらに、古き人の心しめて弾き伝へける、同じ調べのものといへど、あはれに心すごきものの、片端を掻き鳴らして止みたまひぬれば、恨めしきまでおぼゆれど、"
"37","2","3","8","37020308","　「好き好きしさを、さまざまにひき出でても御覧ぜられぬるかな。秋の夜更かしはべらむも、昔の咎めやと憚りてなむ、まかではべりぬべかめる。またことさらに心してなむさぶらふべきを、この御琴どもの調べ変へず待たせたまはむや。弾き違ふることもはべりぬべき世なれば、うしろめたくこそ」"
"37","2","3","9","37020309","　など、まほにはあらねど、うち匂はしおきて出でたまふ。"
"37","2","4","1","37020401","　「今宵の御好きには、人許しきこえつべくなむありける。そこはかとなきいにしへ語りにのみ紛らはさせたまひて、玉の緒にせむ心地もしはべらぬ、残り多くなむ」"
"37","2","4","2","37020402","　とて、御贈り物に笛を添へてたてまつりたまふ。"
"37","2","4","3","37020403","　「これになむ、まことに古きことも伝はるべく聞きおきはべりしを、かかる蓬生に埋もるるもあはれに見たまふるを、御前駆に競はむ声なむ、よそながらもいぶかしうはべる」"
"37","2","4","4","37020404","　と聞こえたまへば、"
"37","2","4","5","37020405","　「似つかはしからぬ随身にこそははべるべけれ」"
"37","2","4","6","37020406","　とて、見たまふに、これもげに世とともに身に添へてもてあそびつつ、"
"37","2","4","7","37020407","　「みづからも、さらにこれが音の限りは、え吹きとほさず。思はむ人にいかで伝へてしがな」"
"37","2","4","8","37020408","　と、をりをり聞こえごちたまひしを思ひ出でたまふに、今すこしあはれ多く添ひて、試みに吹き鳴らす。盤渉調の半らばかり吹きさして、"
"37","2","4","9","37020409","　「昔を偲ぶ独り言は、さても罪許されはべりけり。これはまばゆくなむ」"
"37","2","4","10","37020410","　とて、出でたまふに、"
"37","2","4","11","37020411","　「露しげきむぐらの宿にいにしへの<BR>　　秋に変はらぬ虫の声かな」"
"37","2","4","12","37020412","　と、聞こえ出だしたまへり。"
"37","2","4","13","37020413","　「横笛の調べはことに変はらぬを<BR>　　むなしくなりし音こそ尽きせね」"
"37","2","4","14","37020414","　出でがてにやすらひたまふに、夜もいたく更けにけり。"
"37","2","5","1","37020501","　殿に帰りたまへれば、格子など下ろさせて、皆寝たまひにけり。"
"37","2","5","2","37020502","　「この宮に心かけきこえたまひて、かくねむごろがり聞こえたまふぞ」"
"37","2","5","3","37020503","　など、人の聞こえ知らせければ、かやうに夜更かしたまふもなま憎くて、入りたまふをも聞く聞く、寝たるやうにてものしたまふなるべし。"
"37","2","5","4","37020504","　「妹と我といるさの山の」"
"37","2","5","5","37020505","　と、声はいとをかしうて、独りごち歌ひて、"
"37","2","5","6","37020506","　「こは、など、かく鎖し固めたる。あな、埋れや。今宵の月を見ぬ里もありけり」"
"37","2","5","7","37020507","　と、うめきたまふ。格子上げさせたまひて、御簾巻き上げなどしたまひて、端近く臥したまへり。"
"37","2","5","8","37020508","　「かかる夜の月に、心やすく夢見る人は、あるものか。すこし出でたまへ。あな心憂」"
"37","2","5","9","37020509","　など聞こえたまへど、心やましううち思ひて、聞き忍びたまふ。"
"37","2","5","10","37020510","　君たちの、いはけなく寝おびれたるけはひなど、ここかしこにうちして、女房もさし混みて臥したる、人気にぎははしきに、ありつる所のありさま、思ひ合はするに、多く変はりたり。この笛をうち吹きたまひつつ、"
"37","2","5","11","37020511","　「いかに、名残も、眺めたまふらむ。御琴どもは、調べ変はらず遊びたまふらむかし。御息所も、和琴の上手ぞかし」"
"37","2","5","12","37020512","　など、思ひやりて臥したまへり。"
"37","2","5","13","37020513","　「いかなれば、故君、ただおほかたの心ばへは、やむごとなくもてなしきこえながら、いと深きけしきなかりけむ」"
"37","2","5","14","37020514","　と、それにつけても、いといぶかしうおぼゆ。"
"37","2","5","15","37020515","　「見劣りせむこそ、いといとほしかるべけれ。おほかたの世につけても、限りなく聞くことは、かならずさぞあるかし」"
"37","2","5","16","37020516","　など思ふに、わが御仲の、うちけしきばみたる思ひやりもなくて、睦びそめたる年月のほどを数ふるに、あはれに、いとかう押したちておごりならひたまへるも、ことわりにおぼえたまひけり。"
"37","2","6","1","37020601","　すこし寝入りたまへる夢に、かの衛門督、ただありしさまの袿姿にて、かたはらにゐて、この笛を取りて見る。夢のうちにも、亡き人の、わづらはしう、この声を尋ねて来たる、と思ふに、"
"37","2","6","2","37020602","　「笛竹に吹き寄る風のことならば<BR>　　末の世長きねに伝へなむ"
"37","2","6","3","37020603","　思ふ方異にはべりき」"
"37","2","6","4","37020604","　と言ふを、問はむと思ふほどに、若君の寝おびれて泣きたまふ御声に、覚めたまひぬ。"
"37","2","6","5","37020605","　この君いたく泣きたまひて、つだみなどしたまへば、乳母も起き騷ぎ、上も大殿油近く取り寄せさせたまて、耳挟みして、そそくりつくろひて、抱きてゐたまへり。いとよく肥えて、つぶつぶとをかしげなる胸を開けて、乳などくくめたまふ。稚児もいとうつくしうおはする君なれば、白くをかしげなるに、御乳はいとかはらかなるを、心をやりて慰めたまふ。"
"37","2","6","6","37020606","　男君も寄りおはして、「いかなるぞ」などのたまふ。うちまきし散らしなどして、乱りがはしきに、夢のあはれも紛れぬべし。"
"37","2","6","7","37020607","　「悩ましげにこそ見ゆれ。今めかしき御ありさまのほどにあくがれたまうて、夜深き御月愛でに、格子も上げられたれば、例のもののけの入り来たるなめり」"
"37","2","6","8","37020608","　など、いと若くをかしき顔して、かこちたまへば、うち笑ひて、"
"37","2","6","9","37020609","　「あやしの、もののけのしるべや。まろ格子上げずは、道なくて、げにえ入り来ざらまし。あまたの人の親になりたまふままに、思ひいたり深くものをこそのたまひなりにたれ」"
"37","2","6","10","37020610","　とて、うち見やりたまへるまみの、いと恥づかしげなれば、さすがに物ものたまはで、"
"37","2","6","11","37020611","　「出でたまひね。見苦し」"
"37","2","6","12","37020612","　とて、明らかなる火影を、さすがに恥ぢたまへるさまも憎からず。まことに、この君なづみて、泣きむつかり明かしたまひつ。"
"37","3","1","1","37030101","　大将の君も、夢思し出づるに、"
"37","3","1","2","37030102","　「この笛のわづらはしくもあるかな。人の心とどめて思へりしものの、行くべき方にもあらず。女の御伝へはかひなきをや。いかが思ひつらむ。この世にて、数に思ひ入れぬことも、かの今はのとぢめに、一念の恨めしきも、もしはあはれとも思ふにまつはれてこそは、長き夜の闇にも惑ふわざななれ。かかればこそは、何ごとにも執はとどめじと思ふ世なれ」"
"37","3","1","3","37030103","　など、思し続けて、愛宕に誦経せさせたまふ。また、かの心寄せの寺にもせさせたまひて、"
"37","3","1","4","37030104","　「この笛をば、わざと人のさるゆゑ深きものにて、引き出でたまへりしを、たちまちに仏の道におもむけむも、尊きこととはいひながら、あへなかるべし」"
"37","3","1","5","37030105","　と思ひて、六条の院に参りたまひぬ。"
"37","3","1","6","37030106","　女御の御方におはしますほどなりけり。三の宮、三つばかりにて、中にうつくしくおはするを、こなたにぞまた取り分きておはしまさせたまひける。走り出でたまひて、"
"37","3","1","7","37030107","　「大将こそ、宮抱きたてまつりて、あなたへ率ておはせ」"
"37","3","1","8","37030108","　と、みづからかしこまりて、いとしどけなげにのたまへば、うち笑ひて、"
"37","3","1","9","37030109","　「おはしませ。いかでか御簾の前をば渡りはべらむ。いと軽々ならむ」"
"37","3","1","10","37030110","　とて、抱きたてまつりてゐたまへれば、"
"37","3","1","11","37030111","　「人も見ず。まろ、顔は隠さむ。なほなほ」"
"37","3","1","12","37030112","　とて、御袖してさし隠したまへば、いとうつくしうて、率てたてまつりたまふ。"
"37","3","2","1","37030201","　こなたにも、二の宮の、若君とひとつに混じりて遊びたまふ、うつくしみておはしますなりけり。隅の間のほどに下ろしたてまつりたまふを、二の宮見つけたまひて、"
"37","3","2","2","37030202","　「まろも大将に抱かれむ」"
"37","3","2","3","37030203","　とのたまふを、三の宮、"
"37","3","2","4","37030204","　「あが大将をや」"
"37","3","2","5","37030205","　とて、控へたまへり。院も御覧じて、"
"37","3","2","6","37030206","　「いと乱りがはしき御ありさまどもかな。公の御近き衛りを、私の随身に領ぜむと争ひたまふよ。三の宮こそ、いとさがなくおはすれ。常に兄に競ひ申したまふ」"
"37","3","2","7","37030207","　と、諌めきこえ扱ひたまふ。大将も笑ひて、"
"37","3","2","8","37030208","　「二の宮は、こよなく兄心にところさりきこえたまふ御心深くなむおはしますめる。御年のほどよりは、恐ろしきまで見えさせたまふ」"
"37","3","2","9","37030209","　など聞こえたまふ。うち笑みて、いづれもいとうつくしと思ひきこえさせたまへり。"
"37","3","2","10","37030210","　「見苦しく軽々しき公卿の御座なり。あなたにこそ」"
"37","3","2","11","37030211","　とて、渡りたまはむとするに、宮たちまつはれて、さらに離れたまはず。宮の若君は、宮たちの御列にはあるまじきぞかしと、御心のうちに思せど、なかなかその御心ばへを、母宮の、御心の鬼にや思ひ寄せたまふらむと、これも心の癖に、いとほしう思さるれば、いとらうたきものに思ひかしづききこえたまふ。"
"37","3","3","1","37030301","　大将は、この君を「まだえよくも見ぬかな」と思して、御簾の隙よりさし出でたまへるに、花の枝の枯れて落ちたるを取りて、見せたてまつりて、招きたまへば、走りおはしたり。"
"37","3","3","2","37030302","　二藍の直衣の限りを着て、いみじう白う光りうつくしきこと、皇子たちよりもこまかにをかしげにて、つぶつぶときよらなり。なま目とまる心も添ひて見ればにや、眼居など、これは今すこし強うかどあるさままさりたれど、眼尻のとぢめをかしうかをれるけしきなど、いとよくおぼえたまへり。"
"37","3","3","3","37030303","　口つきの、ことさらにはなやかなるさまして、うち笑みたるなど、「わが目のうちつけなるにやあらむ、大殿はかならず思し寄すらむ」と、いよいよ御けしきゆかし。"
"37","3","3","4","37030304","　宮たちは、思ひなしこそ気高けれ、世の常のうつくしき稚児どもと見えたまふに、この君は、いとあてなるものから、さま異にをかしげなるを、見比べたてまつりつつ、"
"37","3","3","5","37030305","　「いで、あはれ。もし疑ふゆゑもまことならば、父大臣の、さばかり世にいみじく思ひほれたまて、"
"37","3","3","6","37030306","　『子と名のり出でくる人だになきこと。形見に見るばかりの名残をだにとどめよかし』"
"37","3","3","7","37030307","　と、泣き焦がれたまふに、聞かせたてまつらざらむ罪得がましさ」など思ふも、「いで、いかでさはあるべきことぞ」"
"37","3","3","8","37030308","　と、なほ心得ず、思ひ寄る方なし。心ばへさへなつかしうあはれにて、睦れ遊びたまへば、いとらうたくおぼゆ。"
"37","3","4","1","37030401","　対へ渡りたまひぬれば、のどやかに御物語など聞こえておはするほどに、日暮れかかりぬ。昨夜、かの一条の宮に参うでたりしに、おはせしありさまなど聞こえ出でたまへるを、ほほ笑みて聞きおはす。あはれなる昔のこと、かかりたる節々は、あへしらひなどしたまふに、"
"37","3","4","2","37030402","　「かの想夫恋の心ばへは、げに、いにしへの例にも引き出でつべかりけるをりながら、女は、なほ、人の心移るばかりのゆゑよしをも、おぼろけにては漏らすまじうこそありけれと、思ひ知らるることどもこそ多かれ。"
"37","3","4","3","37030403","　過ぎにし方の心ざしを忘れず、かく長き用意を、人に知られぬとならば、同じうは、心きよくて、とかくかかづらひ、ゆかしげなき乱れなからむや、誰がためも心にくく、めやすかるべきことならむとなむ思ふ」"
"37","3","4","4","37030404","　とのたまへば、「さかし。人の上の御教へばかりは心強げにて、かかる好きはいでや」と、見たてまつりたまふ。"
"37","3","4","5","37030405","　「何の乱れかはべらむ。なほ、常ならぬ世のあはれをかけそめはべりにしあたりに、心短くはべらむこそ、なかなか世の常の嫌疑あり顔にはべらめとてこそ。"
"37","3","4","6","37030406","　想夫恋は、心とさし過ぎてこと出でたまはむや、憎きことにはべらまし、もののついでにほのかなりしは、をりからのよしづきて、をかしうなむはべりし。"
"37","3","4","7","37030407","　何ごとも、人により、ことに従ふわざにこそはべるべかめれ。齢なども、やうやういたう若びたまふべきほどにもものしたまはず、また、あざれがましう、好き好きしきけしきなどに、もの馴れなどもしはべらぬに、うちとけたまふにや。おほかたなつかしうめやすき人の御ありさまになむものしたまひける」"
"37","3","4","8","37030408","　など聞こえたまふに、いとよきついで作り出でて、すこし近く参り寄りたまひて、かの夢語りを聞こえたまへば、とみにものものたまはで、聞こしめして、思し合はすることもあり。"
"37","3","5","1","37030501","　「その笛は、ここに見るべきゆゑあるものなり。かれは陽成院の御笛なり。それを故式部卿宮の、いみじきものにしたまひけるを、かの衛門督は、童よりいと異なる音を吹き出でしに感じて、かの宮の萩の宴せられける日、贈り物に取らせたまへるなり。女の心は深くもたどり知らず、しかものしたるななり」"
"37","3","5","2","37030502","　などのたまひて、"
"37","3","5","3","37030503","　「末の世の伝へ、またいづ方にとかは思ひまがへむ。さやうに思ふなりけむかし」など思して、「この君もいといたり深き人なれば、思ひ寄ることあらむかし」と思す。"
"37","3","5","4","37030504","　その御けしきを見るに、いとど憚りて、とみにもうち出で聞こえたまはねど、せめて聞かせたてまつらむの心あれば、今しもことのついでに思ひ出でたるやうに、おぼめかしうもてなして、"
"37","3","5","5","37030505","　「今はとせしほどにも、とぶらひにまかりてはべりしに、亡からむ後のことども言ひ置きはべりし中に、しかしかなむ深くかしこまり申すよしを、返す返すものしはべりしかば、いかなることにかはべりけむ、今にそのゆゑをなむえ思ひたまへ寄りはべらねば、おぼつかなくはべる」"
"37","3","5","6","37030506","　と、いとたどたどしげに聞こえたまふに、"
"37","3","5","7","37030507","　「さればよ」"
