"Volume","Chapter","Paragraph","Line","LineId","Text"
"33","1","1","1","33010101","　御いそぎのほどにも、宰相中将は眺めがちにて、ほれぼれしき心地するを、「かつはあやしく、わが心ながら執念きぞかし。あながちにかう思ふことならば、関守の、うちも寝ぬべきけしきに思ひ弱りたまふなるを聞きながら、同じくは、人悪からぬさまに見果てむ」と念ずるも、苦しう思ひ乱れたまふ。"
"33","1","1","2","33010102","　女君も、大臣のかすめたまひしことの筋を、「もし、さもあらば、何の名残かは」と嘆かしうて、あやしく背き背きに、さすがなる御もろ恋なり。"
"33","1","1","3","33010103","　大臣も、さこそ心強がりたまひしかど、たけからぬに思しわづらひて、「かの宮にも、さやうに思ひ立ち果てたまひなば、またとかく改め思ひかかづらはむほど、人のためも苦しう、わが御方ざまにも人笑はれに、おのづから軽々しきことやまじらむ。忍ぶとすれど、うちうちのことあやまりも、世に漏りにたるべし。とかく紛らはして、なほ負けぬべきなめり」と、思しなりぬ。"
"33","1","1","4","33010104","　上はつれなくて、恨み解けぬ御仲なれば、「ゆくりなく言ひ寄らむもいかが」と、思し憚りて、「ことことしくもてなさむも、人の思はむところをこなり。いかなるついでしてかはほのめかすべき」など思すに、三月二十日、大殿の大宮の御忌日にて、極楽寺に詣でたまへり。"
"33","1","2","1","33010201","　君達皆ひき連れ、勢ひあらまほしく、上達部などもあまた参り集ひたまへるに、宰相中将、をさをさけはひ劣らず、よそほしくて、容貌など、ただ今のいみじき盛りにねびゆきて、取り集めめでたき人の御ありさまなり。"
"33","1","2","2","33010202","　この大臣をば、つらしと思ひきこえたまひしより、見えたてまつるも、心づかひせられて、いといたう用意し、もてしづめてものしたまふを、大臣も、常よりは目とどめたまふ。御誦経など、六条院よりもせさせたまへり。宰相君は、まして、よろづをとりもちて、あはれにいとなみ仕うまつりたまふ。"
"33","1","2","3","33010203","　夕かけて、皆帰りたまふほど、花は皆散り乱れ、霞たどたどしきに、大臣、昔を思し出でて、なまめかしううそぶき眺めたまふ。宰相も、あはれなる夕べのけしきに、いとどうちしめりて、「雨気あり」と、人びとの騒ぐに、なほ眺め入りてゐたまへり。心ときめきに見たまふことやありけむ、袖を引き寄せて、"
"33","1","2","4","33010204","　「などか、いとこよなくは勘じたまへる。今日の御法の縁をも尋ね思さば、罪許したまひてよや。残り少なくなりゆく末の世に、思ひ捨てたまへるも、恨みきこゆべくなむ」"
"33","1","2","5","33010205","　とのたまへば、うちかしこまりて、"
"33","1","2","6","33010206","　「過ぎにし御おもむけも、頼みきこえさすべきさまに、うけたまはりおくことはべりしかど、許しなき御けしきに、憚りつつなむ」"
"33","1","2","7","33010207","　と聞こえたまふ。"
"33","1","2","8","33010208","　心あわたたしき雨風に、皆ちりぢりに競ひ帰りたまひぬ。君、「いかに思ひて、例ならずけしきばみたまひつらむ」など、世とともに心をかけたる御あたりなれば、はかなきことなれど、耳とまりて、とやかうやと思ひ明かしたまふ。"
"33","1","3","1","33010301","　ここらの年ごろの思ひのしるしにや、かの大臣も、名残なく思し弱りて、はかなきついでの、わざとはなく、さすがにつきづきしからむを思すに、四月の朔日ごろ、御前の藤の花、いとおもしろう咲き乱れて、世の常の色ならず、ただに見過ぐさむこと惜しき盛りなるに、遊びなどしたまひて、暮れ行くほどの、いとど色まされるに、頭中将して、御消息あり。"
"33","1","3","2","33010302","　「一日の花の蔭の対面の、飽かずおぼえはべりしを、御暇あらば、立ち寄りたまひなむや」"
"33","1","3","3","33010303","　とあり。御文には、"
"33","1","3","4","33010304","　「わが宿の藤の色濃きたそかれに<BR>　　尋ねやは来ぬ春の名残を」"
"33","1","3","5","33010305","　げに、いとおもしろき枝につけたまへり。待ちつけたまへるも、心ときめきせられて、かしこまりきこえたまふ。"
"33","1","3","6","33010306","　「なかなかに折りやまどはむ藤の花<BR>　　たそかれ時のたどたどしくは」"
"33","1","3","7","33010307","　と聞こえて、"
"33","1","3","8","33010308","　「口惜しくこそ臆しにけれ。取り直したまへよ」"
"33","1","3","9","33010309","　と聞こえたまふ。"
"33","1","3","10","33010310","　「御供にこそ」"
"33","1","3","11","33010311","　とのたまへば、"
"33","1","3","12","33010312","　「わづらはしき随身は、否」"
"33","1","3","13","33010313","　とて、返しつ。"
"33","1","3","14","33010314","　大臣の御前に、かくなむ、とて、御覧ぜさせたまふ。"
"33","1","3","15","33010315","　「思ふやうありてものしたまひつるにやあらむ。さも進みものしたまはばこそは、過ぎにし方の孝なかりし恨みも解けめ」"
"33","1","3","16","33010316","　とのたまふ。御心おごり、こよなうねたげなり。"
"33","1","3","17","33010317","　「さしもはべらじ。対の前の藤、常よりもおもしろう咲きてはべるなるを、静かなるころほひなれば、遊びせむなどにやはべらむ」"
"33","1","3","18","33010318","　と申したまふ。"
"33","1","3","19","33010319","　「わざと使ひさされたりけるを、早うものしたまへ」"
"33","1","3","20","33010320","　と許したまふ。いかならむと、下には苦しう、ただならず。"
"33","1","3","21","33010321","　「直衣こそあまり濃くて、軽びためれ。非参議のほど、何となき若人こそ、二藍はよけれ、ひき繕はむや」"
"33","1","3","22","33010322","　とて、わが御料の心ことなるに、えならぬ御衣ども具して、御供に持たせてたてまつれたまふ。"
"33","1","4","1","33010401","　わが御方にて、心づかひいみじう化粧じて、たそかれも過ぎ、心やましきほどに参うでたまへり。主人の君達、中将をはじめて、七、八人うち連れて迎ヘ入れたてまつる。いづれとなくをかしき容貌どもなれど、なほ、人にすぐれて、あざやかにきよらなるものから、なつかしう、よしづき、恥づかしげなり。"
"33","1","4","2","33010402","　大臣、御座ひきつくろはせなどしたまふ御用意、おろかならず。御冠などしたまひて、出でたまふとて、北の方、若き女房などに、"
"33","1","4","3","33010403","　「覗きて見たまへ。いと警策にねびまさる人なり。用意などいと静かに、ものものしや。あざやかに、抜け出でおよすけたる方は、父大臣にもまさりざまにこそあめれ。"
"33","1","4","4","33010404","　かれは、ただいと切になまめかしう愛敬づきて、見るに笑ましく、世の中忘るる心地ぞしたまふ。公ざまは、すこしたはれて、あざれたる方なりし、ことわりぞかし。"
"33","1","4","5","33010405","　これは、才の際もまさり、心もちゐ男々しく、すくよかに足らひたりと、世におぼえためり」"
"33","1","4","6","33010406","　などのたまひてぞ、対面したまふ。ものまめやかに、むべむべしき御物語は、すこしばかりにて、花の興に移りたまひぬ。"
"33","1","4","7","33010407","　「春の花、いづれとなく、皆開け出づる色ごとに、目おどろかぬはなきを、心短くうち捨てて散りぬるが、恨めしうおぼゆるころほひ、この花のひとり立ち後れて、夏に咲きかかるほどなむ、あやしう心にくくあはれにおぼえはべる。色もはた、なつかしきゆかりにしつべし」"
"33","1","4","8","33010408","　とて、うちほほ笑みたまへる、けしきありて、匂ひきよげなり。"
"33","1","5","1","33010501","　月はさし出でぬれど、花の色さだかにも見えぬほどなるを、もてあそぶに心を寄せて、大酒参り、御遊びなどしたまふ。大臣、ほどなく空酔ひをしたまひて、乱りがはしく強ひ酔はしたまふを、さる心して、いたうすまひ悩めり。"
