"Volume","Chapter","Paragraph","Line","LineId","Text"
"13","1","1","1","13010101","　なほ雨風やまず、雷鳴り静まらで、日ごろになりぬ。いとどものわびしきこと、数知らず、来し方行く先、悲しき御ありさまに、心強うしもえ思しなさず、「いかにせまし。かかりとて、都に帰らむことも、まだ世に許されもなくては、人笑はれなることこそまさらめ。なほ、これより深き山を求めてや、あと絶えなまし」と思すにも、「波風に騒がれてなど、人の言ひ伝へむこと、後の世まで、いと軽々しき名や流し果てむ」と思し乱る。"
"13","1","1","2","13010102","　夢にも、ただ同じさまなる物のみ来つつ、まつはしきこゆと見たまふ。雲間なくて、明け暮るる日数に添へて、京の方もいとどおぼつかなく、「かくながら身をはふらかしつるにや」と、心細う思せど、頭さし出づべくもあらぬ空の乱れに、出で立ち参る人もなし。"
"13","1","1","3","13010103","　二条院よりぞ、あながちにあやしき姿にて、そほち参れる。道かひにてだに、人か何ぞとだに御覧じわくべくもあらず、まづ追ひ払ひつべき賤の男の、むつましうあはれに思さるるも、我ながらかたじけなく、屈しにける心のほど思ひ知らる。御文に、"
"13","1","1","4","13010104","　「あさましくを止みなきころのけしきに、いとど空さへ閉づる心地して、眺めやる方なくなむ。"
"13","1","1","5","13010105","　　浦風やいかに吹くらむ思ひやる<BR>　　袖うち濡らし波間なきころ」"
"13","1","1","6","13010106","　あはれに悲しきことども書き集めたまへり。いとど汀まさりぬべく、かきくらす心地したまふ。"
"13","1","1","7","13010107","　「京にも、この雨風、あやしき物のさとしなりとて、仁王会など行はるべしとなむ聞こえはべりし。内裏に参りたまふ上達部なども、すべて道閉ぢて、政事も絶えてなむはべる」"
"13","1","1","8","13010108","　など、はかばかしうもあらず、かたくなしう語りなせど、京の方のことと思せばいぶかしうて、御前に召し出でて、問はせたまふ。"
"13","1","1","9","13010109","　「ただ、例の雨のを止みなく降りて、風は時々吹き出でて、日ごろになりはべるを、例ならぬことに驚きはべるなり。いとかく、地の底徹るばかりの氷降り、雷の静まらぬことははべらざりき」"
"13","1","1","10","13010110","　など、いみじきさまに驚き懼ぢてをる顔のいとからきにも、心細さまさりける。"
"13","1","2","1","13010201","　「かくしつつ世は尽きぬべきにや」と思さるるに、そのまたの日の暁より、風いみじう吹き、潮高う満ちて、波の音荒きこと、巌も山も残るまじきけしきなり。雷の鳴りひらめくさま、さらに言はむ方なくて、「落ちかかりぬ」とおぼゆるに、ある限りさかしき人なし。"
"13","1","2","2","13010202","　「我はいかなる罪を犯して、かく悲しき目を見るらむ。父母にもあひ見ず、かなしき妻子の顔をも見で、死ぬべきこと」"
"13","1","2","3","13010203","　と嘆く。君は御心を静めて、「何ばかりのあやまちにてか、この渚に命をば極めむ」と、強う思しなせど、いともの騒がしければ、色々の幣帛ささげさせたまひて、"
"13","1","2","4","13010204","　「住吉の神、近き境を鎮め守りたまふ。まことに迹を垂れたまふ神ならば、助けたまへ」"
"13","1","2","5","13010205","　と、多くの大願を立てたまふ。おのおのみづからの命をば、さるものにて、かかる御身のまたなき例に沈みたまひぬべきことのいみじう悲しき、心を起こして、すこしものおぼゆる限りは、「身に代へてこの御身一つを救ひたてまつらむ」と、とよみて、諸声に仏、神を念じたてまつる。"
"13","1","2","6","13010206","　「帝王の深き宮に養はれたまひて、いろいろの楽しみにおごりたまひしかど、深き御慈しみ、大八洲にあまねく、沈める輩をこそ多く浮かべたまひしか。今、何の報いにか、ここら横様なる波風には溺ほれたまはむ。天地、ことわりたまへ。罪なくて罪に当たり、官、位を取られ、家を離れ、境を去りて、明け暮れ安き空なく、嘆きたまふに、かく悲しき目をさへ見、命尽きなむとするは、前の世の報いか、この世の犯しか、神、仏、明らかにましまさば、この愁へやすめたまへ」"
"13","1","2","7","13010207","　と、御社の方に向きて、さまざまの願を立てたまふ。"
"13","1","2","8","13010208","　また、海の中の龍王、よろづの神たちに願を立てさせたまふに、いよいよ鳴りとどろきて、おはしますに続きたる廊に落ちかかりぬ。炎燃え上がりて、廊は焼けぬ。心魂なくて、ある限り惑ふ。後の方なる大炊殿とおぼしき屋に移したてまつりて、上下となく立ち込みて、いとらうがはしく泣きとよむ声、雷にも劣らず。空は墨をすりたるやうにて、日も暮れにけり。"
"13","1","3","1","13010301","　やうやう風なほり、雨の脚しめり、星の光も見ゆるに、この御座所のいとめづらかなるも、いとかたじけなくて、寝殿に返し移したてまつらむとするに、"
"13","1","3","2","13010302","　「焼け残りたる方も疎ましげに、そこらの人の踏みとどろかし惑へるに、御簾などもみな吹き散らしてけり」"
"13","1","3","3","13010303","　「夜を明してこそは」"
"13","1","3","4","13010304","　とたどりあへるに、君は御念誦したまひて、思しめぐらすに、いと心あわたたし。"
"13","1","3","5","13010305","　月さし出でて、潮の近く満ち来ける跡もあらはに、名残なほ寄せ返る波荒きを、柴の戸押し開けて、眺めおはします。近き世界に、ものの心を知り、来し方行く先のことうちおぼえ、とやかくやとはかばかしう悟る人もなし。あやしき海人どもなどの、貴き人おはする所とて、集り参りて、聞きも知りたまはぬことどもをさへづりあへるも、いとめづらかなれど、え追ひも払はず。"
"13","1","3","6","13010306","　「この風、今しばし止まざらましかば、潮上りて残る所なからまし。神の助けおろかならざりけり」"
"13","1","3","7","13010307","　と言ふを聞きたまふも、いと心細しといへばおろかなり。"
"13","1","3","8","13010308","　「海にます神の助けにかからずは<BR>　　潮の八百会にさすらへなまし」"
"13","1","3","9","13010309","　ひねもすにいりもみつる雷の騷ぎに、さこそいへ、いたう困じたまひにければ、心にもあらずうちまどろみたまふ。かたじけなき御座所なれば、ただ寄りゐたまへるに、故院、ただおはしまししさまながら立ちたまひて、"
"13","1","3","10","13010310","　「など、かくあやしき所にものするぞ」"
"13","1","3","11","13010311","　とて、御手を取りて引き立てたまふ。"
"13","1","3","12","13010312","　「住吉の神の導きたまふままには、はや舟出して、この浦を去りね」"
"13","1","3","13","13010313","　とのたまはす。いとうれしくて、"
"13","1","3","14","13010314","　「かしこき御影に別れたてまつりにしこなた、さまざま悲しきことのみ多くはべれば、今はこの渚に身をや捨てはべりなまし」"
"13","1","3","15","13010315","　と聞こえたまへば、"
"13","1","3","16","13010316","　「いとあるまじきこと。これは、ただいささかなる物の報いなり。我は、位に在りし時、あやまつことなかりしかど、おのづから犯しありければ、その罪を終ふるほど暇なくて、この世を顧みざりつれど、いみじき愁へに沈むを見るに、堪へがたくて、海に入り、渚に上り、いたく困じにたれど、かかるついでに内裏に奏すべきことのあるによりなむ、急ぎ上りぬる」"
"13","1","3","17","13010317","　とて、立ち去りたまひぬ。"
"13","1","3","18","13010318","　飽かず悲しくて、「御供に参りなむ」と泣き入りたまひて、見上げたまへれば、人もなく、月の顔のみきらきらとして、夢の心地もせず、御けはひ止まれる心地して、空の雲あはれにたなびけり。"
"13","1","3","19","13010319","　年ごろ、夢のうちにも見たてまつらで、恋しうおぼつかなき御さまを、ほのかなれど、さだかに見たてまつりつるのみ、面影におぼえたまひて、「我かく悲しびを極め、命尽きなむとしつるを、助けに翔りたまへる」と、あはれに思すに、「よくぞかかる騷ぎもありける」と、名残頼もしう、うれしうおぼえたまふこと、限りなし。"
"13","1","3","20","13010320","　胸つとふたがりて、なかなかなる御心惑ひに、うつつの悲しきこともうち忘れ、「夢にも御応へを今すこし聞こえずなりぬること」といぶせさに、「またや見えたまふ」と、ことさらに寝入りたまへど、さらに御目も合はで、暁方になりにけり。"
"13","1","4","1","13010401","　渚に小さやかなる舟寄せて、人二、三人ばかり、この旅の御宿りをさして参る。何人ならむと問へば、"
"13","1","4","2","13010402","　「明石の浦より、前の守新発意の、御舟装ひて参れるなり。源少納言、さぶらひたまはば、対面してことの心とり申さむ」"
"13","1","4","3","13010403","　と言ふ。良清、おどろきて、"
"13","1","4","4","13010404","　「入道は、かの国の得意にて、年ごろあひ語らひはべりつれど、私に、いささかあひ恨むることはべりて、ことなる消息をだに通はさで、久しうなりはべりぬるを、波の紛れに、いかなることかあらむ」"
"13","1","4","5","13010405","　と、おぼめく。君の、御夢なども思し合はすることもありて、「はや会へ」とのたまへば、舟に行きて会ひたり。「さばかり激しかりつる波風に、いつの間にか舟出しつらむ」と、心得がたく思へり。"
"13","1","4","6","13010406","　「去ぬる朔日の日、夢にさま異なるものの告げ知らすることはべりしかば、信じがたきことと思うたまへしかど、『十三日にあらたなるしるし見せむ。舟装ひまうけて、かならず、雨風止まば、この浦にを寄せよ』と、かねて示すことのはべりしかば、"
"13","1","4","7","13010407","試みに舟の装ひをまうけて待ちはべりしに、いかめしき雨、風、雷のおどろかしはべりつれば、人の朝廷にも、夢を信じて国を助くるたぐひ多うはべりけるを、用ゐさせたまはぬまでも、このいましめの日を過ぐさず、このよしを告げ申しはべらむとて、舟出だしはべりつるに、あやしき風細う吹きて、この浦に着きはべること、まことに神のしるべ違はずなむ。ここにも、もししろしめすことやはべりつらむ、とてなむ。いと憚り多くはべれど、このよし、申したまへ」"
"13","1","4","8","13010408","　と言ふ。良清、忍びやかに伝へ申す。"
"13","1","4","9","13010409","　君、思しまはすに、夢うつつさまざま静かならず、さとしのやうなることどもを、来し方行く末思し合はせて、"
"13","1","4","10","13010410","　「世の人の聞き伝へむ後のそしりもやすからざるべきを憚りて、まことの神の助けにもあらむを、背くものならば、またこれよりまさりて、人笑はれなる目をや見む。うつつざまの人の心だになほ苦し。はかなきことをもつつみて、我より齢まさり、もしは位高く、時世の寄せ今一際まさる人には、なびき従ひて、その心むけをたどるべきものなりけり。退きて咎なしとこそ、昔、さかしき人も言ひ置きけれ。"
"13","1","4","11","13010411","げに、かく命を極め、世にまたなき目の限りを見尽くしつ。さらに後のあとの名をはぶくとても、たけきこともあらじ。夢の中にも父帝の御教へありつれば、また何ごとか疑はむ」"
"13","1","4","12","13010412","　と思して、御返りのたまふ。"
"13","1","4","13","13010413","　「知らぬ世界に、めづらしき愁への限り見つれど、都の方よりとて、言問ひおこする人もなし。ただ行方なき空の月日の光ばかりを、故郷の友と眺めはべるに、うれしき釣舟をなむ。かの浦に、静やかに隠ろふべき隈はべりなむや」"
"13","1","4","14","13010414","　とのたまふ。限りなくよろこび、かしこまり申す。"
"13","1","4","15","13010415","　「ともあれ、かくもあれ、夜の明け果てぬ先に御舟にたてまつれ」"
"13","1","4","16","13010416","　とて、例の親しき限り、四、五人ばかりして、たてまつりぬ。"
"13","1","4","17","13010417","　例の風出で来て、飛ぶやうに明石に着きたまひぬ。ただはひ渡るほどに片時の間といへど、なほあやしきまで見ゆる風の心なり。"
"13","2","1","1","13020101","　浜のさま、げにいと心ことなり。人しげう見ゆるのみなむ、御願ひに背きける。入道の領占めたる所々、海のつらにも山隠れにも、時々につけて、興をさかすべき渚の苫屋、行なひをして後の世のことを思ひ澄ましつべき山水のつらに、いかめしき堂を建てて三昧を行なひ、この世のまうけに、秋の田の実を刈り収め、残りの齢積むべき稲の倉町どもなど、折々、所につけたる見どころありてし集めたり。"
"13","2","1","2","13020102","　高潮に怖ぢて、このころ、娘などは岡辺の宿に移して住ませければ、この浜の館に心やすくおはします。"
"13","2","1","3","13020103","　舟より御車にたてまつり移るほど、日やうやうさし上がりて、ほのかに見たてまつるより、老忘れ、齢延ぶる心地して、笑みさかえて、まづ住吉の神を、かつがつ拝みたてまつる。月日の光を手に得たてまつりたる心地して、いとなみ仕うまつること、ことわりなり。"
"13","2","1","4","13020104","　所のさまをばさらにも言はず、作りなしたる心ばへ、木立、立石、前栽などのありさま、えも言はぬ入江の水など、絵に描かば、心のいたり少なからむ絵師は描き及ぶまじと見ゆ。月ごろの御住まひよりは、こよなくあきらかに、なつかしき。御しつらひなど、えならずして、住まひけるさまなど、げに都のやむごとなき所々に異ならず、艶にまばゆきさまは、まさりざまにぞ見ゆる。"
"13","2","2","1","13020201","　すこし御心静まりては、京の御文ども聞こえたまふ。参れりし使は、今は、"
"13","2","2","2","13020202","　「いみじき道に出で立ちて悲しき目を見る」"
"13","2","2","3","13020203","　と泣き沈みて、あの須磨に留まりたるを召して、身にあまれる物ども多くたまひて遣はす。むつましき御祈りの師ども、さるべき所々には、このほどの御ありさま、詳しく言ひ遣はすべし。"
"13","2","2","4","13020204","　入道の宮ばかりには、めづらかにてよみがへるさまなど聞こえたまふ。二条院のあはれなりしほどの御返りは、書きもやりたまはず、うち置きうち置き、おしのごひつつ聞こえたまふ御けしき、なほことなり。"
"13","2","2","5","13020205","　「返す返すいみじき目の限りを尽くし果てつるありさまなれば、今はと世を思ひ離るる心のみまさりはべれど、『鏡を見ても』とのたまひし面影の離るる世なきを、かくおぼつかなながらやと、ここら悲しきさまざまのうれはしさは、さしおかれて、"
"13","2","2","6","13020206","　　遥かにも思ひやるかな知らざりし<BR>　　浦よりをちに浦伝ひして"
"13","2","2","7","13020207","　夢のうちなる心地のみして、覚め果てぬほど、いかにひがこと多からむ」"
"13","2","2","8","13020208","　と、げに、そこはかとなく書き乱りたまへるしもぞ、いと見まほしき側目なるを、「いとこよなき御心ざしのほど」と、人びと見たてまつる。"
"13","2","2","9","13020209","　おのおの、故郷に心細げなる言伝てすべかめり。"
"13","2","2","10","13020210","　を止みなかりし空のけしき、名残なく澄みわたりて、漁する海人ども誇らしげなり。須磨はいと心細く、海人の岩屋もまれなりしを、人しげき厭ひはしたまひしかど、ここはまた、さまことにあはれなること多くて、よろづに思し慰まる。"
"13","2","3","1","13020301","　明石の入道、行なひ勤めたるさま、いみじう思ひ澄ましたるを、ただこの娘一人をもてわづらひたるけしき、いとかたはらいたきまで、時々漏らし愁へきこゆ。"
"13","2","3","2","13020302","御心地にも、をかしと聞きおきたまひし人なれば、「かくおぼえなくてめぐりおはしたるも、さるべき契りあるにや」と思しながら、「なほ、かう身を沈めたるほどは、行なひより他のことは思はじ。都の人も、ただなるよりは、言ひしに違ふと思さむも、心恥づかしう」思さるれば、けしきだちたまふことなし。"
"13","2","3","3","13020303","ことに触れて、「心ばせ、ありさま、なべてならずもありけるかな」と、ゆかしう思されぬにしもあらず。"
"13","2","3","4","13020304","　ここにはかしこまりて、みづからもをさをさ参らず、もの隔たりたる下の屋にさぶらふ。さるは、明け暮れ見たてまつらまほしう、飽かず思ひきこえて、「思ふ心を叶へむ」と、仏、神をいよいよ念じたてまつる。"
"13","2","3","5","13020305","　年は六十ばかりになりたれど、いときよげにあらまほしう、行なひさらぼひて、人のほどのあてはかなればにやあらむ、うちひがみほれぼれしきことはあれど、いにしへのことをも知りて、ものきたなからず、よしづきたることも交れれば、昔物語などせさせて聞きたまふに、すこしつれづれの紛れなり。"
