"Volume","Chapter","Paragraph","Line","LineId","Text"
"19","1","1","1","19010101","　冬になりゆくままに、川づらの住まひ、いとど心細さまさりて、うはの空なる心地のみしつつ明かし暮らすを、君も、"
"19","1","1","2","19010102","　「なほ、かくては、え過ぐさじ。かの、近き所に思ひ立ちね」"
"19","1","1","3","19010103","　と、すすめたまへど、「つらき所多く心見果てむも、残りなき心地すべきを、いかに言ひてか」などいふやうに思ひ乱れたり。"
"19","1","1","4","19010104","　「さらば、この若君を。かくてのみは、便なきことなり。思ふ心あれば、かたじけなし。対に聞き置きて、常にゆかしがるを、しばし見ならはさせて、袴着の事なども、人知れぬさまならずしなさむとなむ思ふ」"
"19","1","1","5","19010105","　と、まめやかに語らひたまふ。「さ思すらむ」と思ひわたることなれば、いとど胸つぶれぬ。"
"19","1","1","6","19010106","　「改めてやむごとなき方にもてなされたまふとも、人の漏り聞かむことは、なかなかにや、つくろひがたく思されむ」"
"19","1","1","7","19010107","　とて、放ちがたく思ひたる、ことわりにはあれど、"
"19","1","1","8","19010108","　「うしろやすからぬ方にやなどは、な疑ひたまひそ。かしこには、年経ぬれど、かかる人もなきが、さうざうしくおぼゆるままに、前斎宮のおとなびものしたまふをだにこそ、あながちに扱ひきこゆめれば、まして、かく憎みがたげなめるほどを、おろかには見放つまじき心ばへに」"
"19","1","1","9","19010109","　など、女君の御ありさまの思ふやうなることも語りたまふ。"
"19","1","1","10","19010110","　「げに、いにしへは、いかばかりのことに定まりたまふべきにかと、つてにもほの聞こえし御心の、名残なく静まりたまへるは、おぼろけの御宿世にもあらず、人の御ありさまも、ここらの御なかにすぐれたまへるにこそは」と思ひやられて、「数ならぬ人の並びきこゆべきおぼえにもあらぬを、さすがに、立ち出でて、人もめざましと思すことやあらむ。わが身は、とてもかくても同じこと。生ひ先遠き人の御うへも、つひには、かの御心にかかるべきにこそあめれ。さりとならば、げにかう何心なきほどにや譲りきこえまし」と思ふ。"
"19","1","1","11","19010111","　また、「手を放ちて、うしろめたからむこと。つれづれも慰む方なくては、いかが明かし暮らすべからむ。何につけてか、たまさかの御立ち寄りもあらむ」など、さまざまに思ひ乱るるに、身の憂きこと、限りなし。"
"19","1","2","1","19010201","　尼君、思ひやり深き人にて、"
"19","1","2","2","19010202","　「あぢきなし。見たてまつらざらむことは、いと胸いたかりぬべけれど、つひにこの御ためによかるべからむことをこそ思はめ。浅く思してのたまふことにはあらじ。ただうち頼みきこえて、渡したてまつりたまひてよ。母方からこそ、帝の御子も際々におはすめれ。この大臣の君の、世に二つなき御ありさまながら、世に仕へたまふは、故大納言の、今ひときざみなり劣りたまひて、更衣腹と言はれたまひし、けぢめにこそはおはすめれ。まして、ただ人はなずらふべきことにもあらず。"
"19","1","2","3","19010203","　また、親王たち、大臣の御腹といへど、なほさし向かひたる劣りの所には、人も思ひ落とし、親の御もてなしも、え等しからぬものなり。まして、これは、やむごとなき御方々にかかる人、出でものしたまはば、こよなく消たれたまひなむ。ほどほどにつけて、親にもひとふしもてかしづかれぬる人こそ、やがて落としめられぬはじめとはなれ。御袴着のほども、いみじき心を尽くすとも、かかる深山隠れにては、何の栄かあらむ。ただ任せきこえたまひて、もてなしきこえたまはむありさまをも、聞きたまへ」"
"19","1","2","4","19010204","　と教ふ。"
"19","1","2","5","19010205","　さかしき人の心の占どもにも、もの問はせなどするにも、なほ「渡りたまひてはまさるべし」とのみ言へば、思ひ弱りにたり。"
"19","1","2","6","19010206","　殿も、しか思しながら、思はむところのいとほしさに、しひてもえのたまはで、"
"19","1","2","7","19010207","　「御袴着のことは、いかやうにか」"
"19","1","2","8","19010208","　とのたまへる御返りに、"
"19","1","2","9","19010209","　「よろづのこと、かひなき身にたぐへきこえては、げに生ひ先もいとほしかるべくおぼえはべるを、たち交じりても、いかに人笑へにや」"
"19","1","2","10","19010210","　と聞こえたるを、いとどあはれに思す。"
"19","1","2","11","19010211","　日など取らせたまひて、忍びやかに、さるべきことなどのたまひおきてさせたまふ。放ちきこえむことは、なほいとあはれにおぼゆれど、「君の御ためによかるべきことをこそは」と念ず。"
"19","1","2","12","19010212","　「乳母をもひき別れなむこと。明け暮れのもの思はしさ、つれづれをもうち語らひて、慰めならひつるに、いとどたつきなきことさへ取り添へ、いみじくおぼゆべきこと」と、君も泣く。"
"19","1","2","13","19010213","　乳母も、"
"19","1","2","14","19010214","　「さるべきにや、おぼえぬさまにて、見たてまつりそめて、年ごろの御心ばへの、忘れがたう恋しうおぼえたまふべきを、うち絶えきこゆることはよもはべらじ。つひにはと頼みながら、しばしにても、よそよそに、思ひのほかの交じらひしはべらむが、安からずもはべるべきかな」"
"19","1","2","15","19010215","　など、うち泣きつつ過ぐすほどに、師走にもなりぬ。"
"19","1","3","1","19010301","　雪、霰がちに、心細さまさりて、「あやしくさまざまに、もの思ふべかりける身かな」と、うち嘆きて、常よりもこの君を撫でつくろひつつ見ゐたり。"
"19","1","3","2","19010302","　雪かきくらし降りつもる朝、来し方行く末のこと、残らず思ひつづけて、例はことに端近なる出で居などもせぬを、汀の氷など見やりて、白き衣どものなよよかなるあまた着て、眺めゐたる様体、頭つき、うしろでなど、「限りなき人と聞こゆとも、かうこそはおはすらめ」と人びとも見る。落つる涙をかき払ひて、"
"19","1","3","3","19010303","　「かやうならむ日、ましていかにおぼつかなからむ」と、らうたげにうち嘆きて、"
"19","1","3","4","19010304","　「雪深み深山の道は晴れずとも<BR>　　なほ文かよへ跡絶えずして」"
"19","1","3","5","19010305","　とのたまへば、乳母、うち泣きて、"
"19","1","3","6","19010306","　「雪間なき吉野の山を訪ねても<BR>　　心のかよふ跡絶えめやは」"
"19","1","3","7","19010307","　と言ひ慰む。"
"19","1","4","1","19010401","　この雪すこし解けて渡りたまへり。例は待ちきこゆるに、さならむとおぼゆることにより、胸うちつぶれて、人やりならず、おぼゆ。"
"19","1","4","2","19010402","　「わが心にこそあらめ。いなびきこえむをしひてやは、あぢきな」とおぼゆれど、「軽々しきやうなり」と、せめて思ひ返す。"
"19","1","4","3","19010403","　いとうつくしげにて、前にゐたまへるを見たまふに、"
"19","1","4","4","19010404","　「おろかには思ひがたかりける人の宿世かな」"
"19","1","4","5","19010405","　と思ほす。この春より生ふす御髪、尼削ぎのほどにて、ゆらゆらとめでたく、つらつき、まみの薫れるほどなど、言へばさらなり。よそのものに思ひやらむほどの心の闇、推し量りたまふに、いと心苦しければ、うち返しのたまひ明かす。"
"19","1","4","6","19010406","　「何か。かく口惜しき身のほどならずだにもてなしたまはば」"
"19","1","4","7","19010407","　と聞こゆるものから、念じあへずうち泣くけはひ、あはれなり。"
"19","1","4","8","19010408","　姫君は、何心もなく、御車に乗らむことを急ぎたまふ。寄せたる所に、母君みづから抱きて出でたまへり。片言の、声はいとうつくしうて、袖をとらへて、「乗りたまへ」と引くも、いみじうおぼえて、"
"19","1","4","9","19010409","　「末遠き二葉の松に引き別れ<BR>　　いつか木高きかげを見るべき」"
