"Volume","Chapter","Paragraph","Line","LineId","Text"
"7","1","1","1","07010101","　朱雀院の行幸は、神無月の十日あまりなり。世の常ならず、おもしろかるべきたびのことなりければ、御方々、物見たまはぬことを口惜しがりたまふ。主上も、藤壺の見たまはざらむを、飽かず思さるれば、試楽を御前にて、せさせたまふ。"
"7","1","1","2","07010102","　源氏中将は、青海波をぞ舞ひたまひける。片手には大殿の頭中将。容貌、用意、人にはことなるを、立ち並びては、なほ花のかたはらの深山木なり。"
"7","1","1","3","07010103","　入り方の日かげ、さやかにさしたるに、楽の声まさり、もののおもしろきほどに、同じ舞の足踏み、おももち、世に見えぬさまなり。詠などしたまへるは、「これや、仏の御迦陵頻伽の声ならむ」と聞こゆ。おもしろくあはれなるに、帝、涙を拭ひたまひ、上達部、親王たちも、みな泣きたまひぬ。詠はてて、袖うちなほしたまへるに、待ちとりたる楽のにぎははしきに、顔の色あひまさりて、常よりも光ると見えたまふ。"
"7","1","1","4","07010104","　春宮の女御、かくめでたきにつけても、ただならず思して、「神など、空にめでつべき容貌かな。うたてゆゆし」とのたまふを、若き女房などは、心憂しと耳とどめけり。藤壺は、「おほけなき心のなからましかば、ましてめでたく見えまし」と思すに、夢の心地なむしたまひける。"
"7","1","1","5","07010105","　宮は、やがて御宿直なりけり。"
"7","1","1","6","07010106","　「今日の試楽は、青海波に事みな尽きぬな。いかが見たまひつる」"
"7","1","1","7","07010107","　と、聞こえたまへば、あいなう、御いらへ聞こえにくくて、"
"7","1","1","8","07010108","　「殊にはべりつ」とばかり聞こえたまふ。"
"7","1","1","9","07010109","　「片手もけしうはあらずこそ見えつれ。舞のさま、手づかひなむ、家の子は殊なる。この世に名を得たる舞の男どもも、げにいとかしこけれど、ここしうなまめいたる筋を、えなむ見せぬ。試みの日、かく尽くしつれば、紅葉の蔭やさうざうしくと思へど、見せたてまつらむの心にて、用意せさせつる」など聞こえたまふ。"
"7","1","2","1","07010201","　つとめて、中将君、"
"7","1","2","2","07010202","　「いかに御覧じけむ。世に知らぬ乱り心地ながらこそ。"
"7","1","2","3","07010203","　　もの思ふに立ち舞ふべくもあらぬ身の<BR>　　袖うち振りし心知りきや"
"7","1","2","4","07010204","　あなかしこ」"
"7","1","2","5","07010205","　とある御返り、目もあやなりし御さま、容貌に、見たまひ忍ばれずやありけむ、"
"7","1","2","6","07010206","　「唐人の袖振ることは遠けれど<BR>　　立ち居につけてあはれとは見き"
"7","1","2","7","07010207","　大方には」"
