"Volume","Chapter","Paragraph","Line","LineId","Text"
"49","1","1","1","49010101","　そのころ、藤壺と聞こゆるは、故左大臣殿の女御になむおはしける。まだ春宮と聞こえさせし時、人より先に参りたまひにしかば、睦ましくあはれなる方の御思ひは、ことにものしたまふめれど、そのしるしと見ゆるふしもなくて年経たまふに、中宮には、宮たちさへあまた、ここら大人びたまふめるに、さやうのこともすくなくて、ただ女宮一所をぞ持ちたてまつりたまへりける。"
"49","1","1","2","49010102","　わがいと口惜しく、人におされたてまつりぬる宿世、嘆かしくおぼゆる代はりに、「この宮をだに、いかで行く末の心も慰むばかりにて見たてまつらむ」と、かしづききこえたまふことおろかならず。御容貌もいとをかしくおはすれば、帝もらうたきものに思ひきこえさせたまへり。"
"49","1","1","3","49010103","　女一の宮を、世にたぐひなきものにかしづききこえさせたまふに、おほかたの世のおぼえこそ及ぶべうもあらね、うちうちの御ありさまは、をさをさ劣らず。父大臣の御勢ひ、厳しかりし名残、いたく衰へねば、ことに心もとなきことなどなくて、さぶらふ人びとのなり姿よりはじめ、たゆみなく、時々につけつつ、調へ好み、今めかしくゆゑゆゑしきさまにもてなしたまへり。"
"49","1","2","1","49010201","　十四になりたまふ年、御裳着せたてまつりたまはむとて、春よりうち始めて、異事なく思し急ぎて、何事もなべてならぬさまにと思しまうく。"
"49","1","2","2","49010202","　いにしへより伝はりたりける宝物ども、この折にこそはと、探し出でつつ、いみじく営みたまふに、女御、夏ごろ、もののけにわづらひたまひて、いとはかなく亡せたまひぬ。言ふかひなく口惜しきことを、内裏にも思し嘆く。"
"49","1","2","3","49010203","　心ばへ情け情けしく、なつかしきところおはしつる御方なれば、殿上人どもも、「こよなくさうざうしかるべきわざかな」と、惜しみきこゆ。おほかたさるまじき際の女官などまで、しのびきこえぬはなし。"
"49","1","2","4","49010204","　宮は、まして若き御心地に、心細く悲しく思し入りたるを、聞こし召して、心苦しくあはれに思し召さるれば、御四十九日過ぐるままに、忍びて参らせたてまつらせたまへり。日々に、渡らせたまひつつ見たてまつらせたまふ。"
"49","1","2","5","49010205","　黒き御衣にやつれておはするさま、いとどらうたげにあてなるけしきまさりたまへり。心ざまもいとよく大人びたまひて、母女御よりも今すこしづしやかに、重りかなるところはまさりたまへるを、うしろやすくは見たてまつらせたまへど、まことには、御母方とても、後見と頼ませたまふべき、叔父などやうのはかばかしき人もなし。わづかに大蔵卿、修理大夫などいふは、女御にも異腹なりける。"
"49","1","2","6","49010206","　ことに世のおぼえ重りかにもあらず、やむごとなからぬ人びとを頼もし人にておはせむに、「女は心苦しきこと多かりぬべきこそいとほしけれ」など、御心一つなるやうに思し扱ふも、やすからざりけり。"
"49","1","3","1","49010301","　御前の菊移ろひ果てて盛りなるころ、空のけしきのあはれにうちしぐるるにも、まづこの御方に渡らせたまひて、昔のことなど聞こえさせたまふに、御いらへなども、おほどかなるものから、いはけなからずうち聞こえさせたまふを、うつくしく思ひきこえさせたまふ。"
"49","1","3","2","49010302","　かやうなる御さまを見知りぬべからむ人の、もてはやしきこえむも、などかはあらむ、朱雀院の姫宮を、六条の院に譲りきこえたまひし折の定めどもなど、思し召し出づるに、"
"49","1","3","3","49010303","　「しばしは、いでや、飽かずもあるかな。さらでもおはしなまし、と聞こゆることどもありしかど、源中納言の、人よりことなるありさまにて、かくよろづを後見たてまつるにこそ、そのかみの御おぼえ衰へず、やむごとなきさまにてはながらへたまふめれ。さらずは、御心より外なる事どもも出で来て、おのづから人に軽められたまふこともやあらまし」"
"49","1","3","4","49010304","　など思し続けて、「ともかくも、御覧ずる世にや思ひ定めまし」と思し寄るには、やがて、そのついでのままに、この中納言より他に、よろしかるべき人、またなかりけり。"
"49","1","3","5","49010305","　「宮たちの御かたはらにさし並べたらむに、何事もめざましくはあらじを。もとより思ふ人持たりて、聞きにくきことうちまずまじくはた、あめるを、つひにはさやうのことなくてしもえあらじ。さらぬ先に、さもやほのめかしてまし」"
"49","1","3","6","49010306","　など、折々思し召しけり。"
"49","1","4","1","49010401","　御碁など打たせたまふ。暮れゆくままに、時雨をかしきほどに、花の色も夕映えしたるを御覧じて、人召して、"
"49","1","4","2","49010402","　「ただ今、殿上には誰れ誰れか」"
"49","1","4","3","49010403","　と問はせたまふに、"
"49","1","4","4","49010404","　「中務親王、上野親王、中納言源朝臣さぶらふ」"
"49","1","4","5","49010405","　と奏す。"
"49","1","4","6","49010406","　「中納言朝臣こなたへ」"
"49","1","4","7","49010407","　と仰せ言ありて参りたまへり。げに、かく取り分きて召し出づるもかひありて、遠くより薫れる匂ひよりはじめ、人に異なるさましたまへり。"
"49","1","4","8","49010408","　「今日の時雨、常よりことにのどかなるを、遊びなどすさまじき方にて、いとつれづれなるを、いたづらに日を送る戯れにて、これなむよかるべき」"
"49","1","4","9","49010409","　とて、碁盤召し出でて、御碁の敵に召し寄す。いつもかやうに、気近くならしまつはしたまふにならひにたれば、「さにこそは」と思ふに、"
"49","1","4","10","49010410","　「好き賭物はありぬべけれど、軽々しくはえ渡すまじきを、何をかは」"
"49","1","4","11","49010411","　などのたまはする御けしき、いかが見ゆらむ、いとど心づかひしてさぶらひたまふ。"
"49","1","4","12","49010412","　さて、打たせたまふに、三番に数一つ負けさせたまひぬ。"
"49","1","4","13","49010413","　「ねたきわざかな」とて、「まづ、今日は、この花一枝許す」"
"49","1","4","14","49010414","　とのたまはすれば、御いらへ聞こえさせで、下りておもしろき枝を折りて参りたまへり。"
"49","1","4","15","49010415","　「世の常の垣根に匂ふ花ならば<BR>　　心のままに折りて見ましを」"
"49","1","4","16","49010416","　と奏したまへる、用意あさからず見ゆ。"
"49","1","4","17","49010417","　「霜にあへず枯れにし園の菊なれど<BR>　　残りの色はあせずもあるかな」"
"49","1","4","18","49010418","　とのたまはす。"
"49","1","4","19","49010419","　かやうに、折々ほのめかさせたまふ御けしきを、人伝てならず承りながら、例の心の癖なれば、急がしくしもおぼえず。"
