"Volume","Chapter","Paragraph","Line","LineId","Text"
"49","1","1","1","49010101","&nbsp;&nbsp;Sonokoro&#44; Huditubo to kikoyuru ha&#44; ko-SaDaizin-dono no Nyougo ni nam ohasi keru. Mada Touguu to kikoye sase si toki&#44; hito yori saki ni mawiri tamahi ni sika ba&#44; mutumasiku ahare naru kata no ohom-omohi ha&#44; kotoni monosi tamahu mere do&#44; sono sirusi to miyuru husi mo naku te tosi he tamahu ni&#44; Tiuguu ni ha&#44; Miya-tati sahe amata&#44; kokora otonabi tamahu meru ni&#44; sayau no koto mo sukunaku te&#44; tada Womna-Miya hitotokoro wo zo moti tatematuri tamahe ri keru."
"49","1","1","2","49010102","&nbsp;&nbsp;Waga ito kutiwosiku&#44; hito ni osa re tatematuri nuru sukuse&#44; nagekasiku oboyuru kahari ni&#44; &#34;Kono Miya wo dani&#44; ikade yukusuwe no kokoro mo nagusamu bakari nite mi tatematura m.&#34; to&#44; kasiduki kikoye tamahu koto oroka nara zu. Ohom-katati mo ito wokasiku ohasure ba&#44; Mikado mo rautaki mono ni omohi kikoye sase tamahe ri."
"49","1","1","3","49010103","&nbsp;&nbsp;Womna-Iti-no-Miya wo&#44; yo ni taguhi naki mono ni kasiduki kikoyesase tamahu ni&#44; ohokata no yo no oboye koso oyobu beu mo ara ne&#44; utiuti no ohom-arisama ha&#44; wosawosa otora zu. Titi Otodo no ohom-ikihohi&#44; ikamesikari si nagori&#44; itaku otorohe ne ba&#44; kotoni kokoromotonaki koto nado naku te&#44; saburahu hitobito no nari sugata yori hazime&#44; tayumi naku&#44; tokidoki ni tuke tutu&#44; totonohe konomi&#44; imamekasiku yuweyuwesiki sama ni motenasi tamahe ri."
"49","1","2","1","49010201","&nbsp;&nbsp;Zihusi ni nari tamahu tosi&#44; ohom-mo kise tatematuri tamaha m tote&#44; haru yori uti-hazime te&#44; kotokoto naku obosi isogi te&#44; nanigoto mo nabete nara nu sama ni to obosi mauku."
"49","1","2","2","49010202","&nbsp;&nbsp;Inisihe yori tutahari tari keru takaramono-domo&#44; kono wori ni koso ha to&#44; sagasi ide tutu&#44; imiziku itonami tamahu ni&#44; Nyougo&#44; natu-goro&#44; mononoke ni wadurahi tamahi te&#44; ito hakanaku use tamahi nu. Ihukahinaku kutiwosiki koto wo&#44; Uti ni mo obosi nageku."
"49","1","2","3","49010203","&nbsp;&nbsp;Kokorobahe nasake nasakesiku&#44; natukasiki tokoro ohasi turu ohom-kata nare ba&#44; Tenzyaubito-domo mo&#44; &#34;Koyonaku sauzausikaru beki waza kana!&#34; to&#44; wosimi kikoyu. Ohokata sarumaziki kiha no Nyoukwan nado made&#44; sinobi kikoye nu ha nasi."
"49","1","2","4","49010204","&nbsp;&nbsp;Miya ha&#44; masite wakaki mi-kokoti ni&#44; kokorobosoku kanasiku obosi iri taru wo&#44; kikosimesi te&#44; kokorogurusiku ahareni obosimesa rure ba&#44; ohom-sizihuku niti suguru mama ni&#44; sinobi te mawira se tatematura se tamahe ri. Hibi ni&#44; watara se tamahi tutu mi tatematura se tamahu."
"49","1","2","5","49010205","&nbsp;&nbsp;Kuroki ohom-zo ni yature te ohasuru sama&#44; itodo rautageni ate naru kesiki masari tamahe ri. Kokorozama mo ito yoku otonabi tamahi te&#44; haha-Nyougo yori mo ima sukosi dusiyakani&#44; omorika naru tokoro ha masari tamahe ru wo&#44; usiroyasuku ha mi tatematura se tamahe do&#44; makoto ni ha&#44; ohom-hahakata tote mo&#44; usiromi to tanoma se tamahu beki&#44; wodi nado yau no hakabakasiki hito mo nasi. Wadukani Ohokura-Kyau&#44; Suri-no-Kami nado ihu ha&#44; Nyougo ni mo kotobara nari keru."
"49","1","2","6","49010206","&nbsp;&nbsp;Kotoni yo no oboye omorika ni mo ara zu&#44; yamgotonakara nu hitobito wo tanomosibito nite ohase m ni&#44; &#34;Womna ha kokorogurusiki koto ohokari nu beki koso itohosikere.&#34; nado&#44; mi-kokoro hitotu naru yau ni obosi atukahu mo&#44; yasukara zari keri."
"49","1","3","1","49010301","&nbsp;&nbsp;Omahe no kiku uturohi hate te sakari naru koro&#44; sora no kesiki no ahareni uti-sigururu ni mo&#44; madu kono ohom-kata ni watara se tamahi te&#44; mukasi no koto nado kikoyesase tamahu ni&#44; ohom-irahe nado mo&#44; ohodoka naru monokara&#44; ihakenakara zu uti-kikoyesase tamahu wo&#44; utukusiku omohi kikoyesase tamahu."
"49","1","3","2","49010302","&nbsp;&nbsp;Kayau naru ohom-sama wo mi siri nu bekara m hito no&#44; motehayasi kikoye m mo&#44; nado kaha ara m&#44; Suzaku-Win no Hime-Miya wo&#44; Rokudeu-no-Win ni yuduri kikoye tamahi si wori no sadame-domo nado&#44; obosimesi iduru ni&#44;"
