"Volume","Chapter","Paragraph","Line","LineId","Text"
"13","1","1","1","13010101","&nbsp;&nbsp;Naho ame kaze yama zu&#44; Kami nari sidumara de&#44; higoro ni nari nu. Itodo mono-wabisiki koto&#44; kazu sira zu&#44; kisikata yukusaki&#44; kanasiki ohom-arisama ni&#44; kokoroduyou simo e obosi nasa zu&#44; &#34;Ikani se masi? Kakari tote&#44; miyako ni kahera m koto mo&#44; mada yo ni yurusa re mo naku te ha&#44; hitowarahare naru koto koso masara me. Naho&#44; kore yori hukaki yama wo motome te ya&#44; ato taye na masi.&#34; to obosu ni mo&#44; &#34;Nami kaze ni sawaga re te nado&#44; hito no ihitutahe m koto&#44; notinoyo made&#44; ito karogarosiki na ya nagasi hate m.&#34; to obosi midaru."
"13","1","1","2","13010102","&nbsp;&nbsp;Yume ni mo&#44; tada onazi sama naru mono nomi ki tutu&#44; matuhasi kikoyu to mi tamahu. Kumoma naku te&#44; ake kururu hikazu ni sohe te&#44; Kyau no kata mo itodo obotukanaku&#44; &#34;Kaku nagara mi wo hahurakasi turu ni ya?&#34; to&#44; kokorobosou obose do&#44; kasira sasi-idu beku mo ara nu sora no midare ni&#44; idetati mawiru hito mo nasi."
"13","1","1","3","13010103","&nbsp;&nbsp;Nideunowin yori zo&#44; anagati ni ayasiki sugata nite&#44; sohoti mawire ru. Mitikahi nite dani&#44; hito ka nani zo to dani goranzi waku beku mo ara zu&#44; madu ohiharahi tu beki sidunowo no&#44; mutumasiu ahare ni obosa ruru mo&#44; ware nagara katazikenaku&#44; ku'si ni keru kokoro no hodo omohi sira ru. Ohom-humi ni&#44;"
"13","1","1","4","13010104","&nbsp;&nbsp;&#34;Asamasiku woyami naki koro no kesiki ni&#44; itodo sora sahe toduru kokoti si te&#44; nagame yaru kata naku nam."
"13","1","1","5","13010105","&nbsp;&nbsp;&nbsp;&nbsp;Urakaze ya ikani huku ram omohiyaru<BR>&nbsp;&nbsp;&nbsp;&nbsp;sode uti-nurasi namima naki koro"
"13","1","1","6","13010106","&nbsp;&nbsp;Ahare ni kanasiki koto-domo kaki atume tamahe ri. Itodo migiha masari nu beku&#44; kaki-kurasu kokoti si tamahu."
"13","1","1","7","13010107","&nbsp;&nbsp;&#34;Kyau ni mo&#44; kono ame kaze&#44; ayasiki mononosatosi nari tote&#44; Ninwauwe nado okonaha ru besi to nam kikoye haberi si. Uti ni mawiri tamahu Kamdatime nado mo&#44; subete miti todi te&#44; maturigoto mo taye te nam haberu.&#34;"
"13","1","1","8","13010108","&nbsp;&nbsp;nado&#44; hakabakasiu mo ara zu&#44; katakunasiu katari nase do&#44; Kyau no kata no koto to obose ba ibukasiu te&#44; omahe ni mesi ide te&#44; toha se tamahu."
"13","1","1","9","13010109","&nbsp;&nbsp;&#34;Tada&#44; rei no ame no woyami naku huri te&#44; kaze ha tokidoki huki ide te&#44; higoro ni nari haberu wo&#44; rei nara nu koto ni odoroki haberu nari. Ito kaku&#44; ti no soko tohoru bakari no hi huri&#44; ikaduti no sidumara nu koto ha habera zari ki.&#34;"
"13","1","1","10","13010110","&nbsp;&nbsp;nado&#44; imiziki sama ni odoroki wodi te woru kaho no ito karaki ni mo&#44; kokorobososa masari keru."
"13","1","2","1","13010201","&nbsp;&nbsp;&#34;Kaku si tutu yo ha tuki nu beki ni ya?&#34; to obosa ruru ni&#44; sono mata no hi no akatuki yori&#44; kaze imiziu huki&#44; siho takau miti te&#44; nami no oto araki koto&#44; ihaho mo yama mo nokoru maziki kesiki nari. Kami no nari hirameku sama&#44; sarani ihamkatanaku te&#44; &#34;Oti kakari nu.&#34; to oboyuru ni&#44; aru kagiri sakasiki hito nasi."
"13","1","2","2","13010202","&nbsp;&nbsp;&#34;Ware ha ikanaru tumi wo wokasi te&#44; kaku kanasiki me wo miru ram? Titi haha ni mo ahi mi zu&#44; kanasiki meko no kaho wo mo mi de&#44; sinu beki koto.&#34;"
"13","1","2","3","13010203","&nbsp;&nbsp;to nageku. Kimi ha mikokoro wo sidume te&#44; &#34;Nani bakari no ayamati nite ka&#44; kono nagisa ni inoti wo ba kihame m.&#34; to&#44; tuyou obosi nase do&#44; ito mono-sawagasi kere ba&#44; iroiro no mitegura sasage sase tamahi te&#44;"
"13","1","2","4","13010204","&nbsp;&nbsp;&#34;Sumiyosi-no-Kami&#44; tikaki sakahi wo sidume mamori tamahu. Makoto ni ato wo tare tamahu Kami nara ba&#44; tasuke tamahe!&#34;"
"13","1","2","5","13010205","&nbsp;&nbsp;to&#44; ohoku no daigwan wo tate tamahu. Onoono midukara no inoti wo ba&#44; saru mono nite&#44; kakaru ohom-mi no mata naki rei ni sidumi tamahi nu beki koto no imiziu kanasiki&#44; kokoro wo okosi te&#44; sukosi mono oboyuru kagiri ha&#44; &#34;Mi ni kahe te kono ohom-mi hitotu wo sukuhi tatematura m.&#34; to&#44; toyomi te&#44; morogowe ni Hotoke&#44; Kami wo nenzi tatematuru."
"13","1","2","6","13010206","&nbsp;&nbsp;&#34;Teiwau no hukaki miya ni yasinaha re tamahi te&#44; iroiro no tanosimi ni ogori tamahi sika do&#44; hukaki ohom-utukusimi&#44; Ohoyasima ni amaneku&#44; sidume ru tomogara wo koso ohoku ukabe tamahi sika. Ima&#44; nani no mukuyi ni ka&#44; kokora yokosama naru nami kaze ni ha obohore tamaha m? Ametuti&#44; kotowari tamahe. Tumi naku te tumi ni atari&#44; tukasa&#44; kurawi wo tora re&#44; ihe wo hanare&#44; sakahi wo sari te&#44; akekure yasuki sora naku&#44; nageki tamahu ni&#44; kaku kanasiki me wo sahe mi&#44; inoti tuki na m to suru ha&#44; sakinoyo no mukuyi ka&#44; konoyo no wokasi ka&#44; Kami&#44; Hotoke&#44; akiraka ni masimasa ba&#44; kono urehe yasume tamahe.&#34;"
"13","1","2","7","13010207","&nbsp;&nbsp;to&#44; Miyasiro no kata ni muki te&#44; samazama no gwan wo tate tamahu."
"13","1","2","8","13010208","&nbsp;&nbsp;Mata&#44; umi no naka no Riuwau&#44; yorodu no Kami-tati ni gwan wo tate sase tamahu ni&#44; iyoiyo nari todoroki te&#44; ohasimasu ni tuduki taru rau ni oti kakari nu. Honoho moye agari te&#44; rau ha yake nu. Kokorotamasihi naku te&#44; aru kagiri madohu. Usiro no kata naru ohohidono to obosiki ya ni utusi tatematuri te&#44; kami simo to naku tati-komi te&#44; ito raugahasiku naki toyomu kowe&#44; ikaduti ni mo otora zu. Sora ha sumi wo suri taru yau nite&#44; hi mo kure ni keri."
"13","1","3","1","13010301","&nbsp;&nbsp;Yauyau kaze nahori&#44; amenoasi simeri&#44; hosi no hikari mo miyuru ni&#44; kono omasidokoro no ito meduraka naru mo&#44; ito katazikenaku te&#44; sinden ni kahesi utusi tatematura m to suru ni&#44;"
