"Volume","Chapter","Paragraph","Line","LineId","Text"
"48","1","1","1","48010101","&nbsp;&nbsp;Yabu si waka ne ba&#44; haru no hikari wo mi tamahu ni tuke te mo&#44; &#34;Ikade kaku nagarahe ni keru tukihi nara m?&#34; to&#44; yume no yau ni nomi oboye tamahu."
"48","1","1","2","48010102","&nbsp;&nbsp;Yukikahu tokidoki ni sitagahi&#44; hana tori no iro wo mo ne wo mo&#44; onazi kokoro ni okihusi mi tutu&#44; hakanaki koto wo mo&#44; motosuwe wo tori te ihi kahasi&#44; kokorobosoki yo no usa mo turasa mo&#44; uti-katarahi ahase kikoye si ni koso&#44; nagusamu kata mo ari sika&#44; wokasiki koto&#44; ahare naru husi wo mo&#44; kiki siru hito mo naki mama ni&#44; yorodu kaki-kurasi&#44; kokoro hitotu wo kudaki te&#44; Miya no ohasimasa zu nari ni si kanasisa yori mo&#44; yaya uti-masari te kohisiku wabisiki ni&#44; ikani se m to&#44; ake kururu mo sira zu madoha re tamahe do&#44; yo ni tomaru beki hodo ha&#44; kagiri aru waza nari kere ba&#44; sina re nu mo asamasi."
"48","1","1","3","48010103","&nbsp;&nbsp;Azari no moto yori&#44;"
"48","1","1","4","48010104","&nbsp;&nbsp;&#34;Tosi aratamari te ha&#44; nanigoto ka ohasimasu ram? Ohom-inori ha&#44; tayumi naku tukaumaturi haberi. Ima ha&#44; hitotokoro no ohom-koto wo nam&#44; yasukara zu nenzi kikoye sasuru.&#34;"
"48","1","1","5","48010105","&nbsp;&nbsp;nado kikoye te&#44; warabi&#44; tukudukusi&#44; wokasiki ko ni ire te&#44; &#34;Kore ha&#44; warahabe no kuyauzi te haberu hatuho nari.&#34; tote&#44; tatemature ri. Te ha&#44; ito asiu te&#44; uta ha&#44; wazatogamasiku hiki-hanati te zo kaki taru."
"48","1","1","6","48010106","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Kimi ni tote amata no haru wo tumi sika ba<BR>&nbsp;&nbsp;&nbsp;&nbsp;tune wo wasure nu hatu warabi nari"
"48","1","1","7","48010107","&nbsp;&nbsp;Omahe ni yomi mausa sime tamahe.&#34;"
"48","1","1","8","48010108","&nbsp;&nbsp;to ari."
"48","1","2","1","48010201","&nbsp;&nbsp;Daizi to omohi mahasi te yomi idasi tu ram&#44; to obose ba&#44; uta no kokorobahe mo ito ahare nite&#44; nahozarini&#44; sasimo obosa nu na' meri to miyuru kotonoha wo&#44; medetaku konomasigeni kaki tukusi tamahe ru hito no ohom-humi yori ha&#44; koyonaku me tomari te&#44; namida mo koborure ba&#44; kaherigoto&#44; kaka se tamahu."
"48","1","2","2","48010202","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Kono haru ha tare ni ka mise m naki hito no<BR>&nbsp;&nbsp;&nbsp;&nbsp;katami ni tume ru mine no sawarabi"
"48","1","2","3","48010203","&nbsp;&nbsp;Tukahi ni roku tora se sase tamahu."
"48","1","2","4","48010204","&nbsp;&nbsp;Ito sakari ni nihohi ohoku ohasuru hito no&#44; samazama no ohom-monoomohi ni&#44; sukosi uti-omoyase tamahe ru&#44; ito ate ni namamekasiki kesiki masari te&#44; mukasibito ni mo oboye tamahe ri. Narabi tamahe ri si wori ha&#44; toridori nite&#44; sarani ni tamahe ri to mo miye zari si wo&#44; uti-wasure te ha&#44; huto sore ka to oboyuru made kayohi tamahe ru wo&#44;"
"48","1","2","5","48010205","&nbsp;&nbsp;&#34;Tiunagon-dono no&#44; kara wo dani todome te mi tatematuru mono nara masika ba to&#44; asayuhu ni kohi kikoye tamahu meru ni&#44; onaziku ha&#44; miye tatematuri tamahu ohom-sukuse nara zari kem yo!&#34;"
"48","1","2","6","48010206","&nbsp;&nbsp;to&#44; mi tatematuru hitobito ha kutiwosigaru."
"48","1","2","7","48010207","&nbsp;&nbsp;Kano ohom-atari no hito no kayohi kuru tayori ni&#44; ohom-arisama ha taye zu kiki kahasi tamahi keri. Tuki se zu omohi hore tamahi te&#44; &#34;Atarasiki tosi to mo iha zu&#44; iyame ni nam&#44; nari tamahe ru.&#34; to kiki tamahi te mo&#44; &#34;Geni&#44; utituke no kokoroasasa ni ha monosi tamaha zari keri.&#34; to&#44; itodo ima zo ahare mo hukaku&#44; omohisira ruru."
"48","1","2","8","48010208","&nbsp;&nbsp;Miya ha&#44; ohasimasu koto no ito tokoroseku arigatakere ba&#44; &#34;Kyau ni watasi kikoye m&#44;&#34; to obositati ni tari."
"48","1","3","1","48010301","&nbsp;&nbsp;Naien nado&#44; mono-sawagasiki koro sugusi te&#44; Tiunagon-no-Kimi&#44; &#34;Kokoro ni amaru koto wo mo&#44; mata tare ni kaha kataraha m?&#34; to obosi wabi te&#44; Hyaubukyau-no-Miya no ohom-kata ni mawiri tamahe ri."
"48","1","3","2","48010302","&nbsp;&nbsp;Simeyaka naru yuhugure nare ba&#44; Miya uti-nagame tamahi te&#44; hasi tikaku zo ohasimasi keru. Sau-no-ohom-koto kaki-narasi tutu&#44; rei no&#44; mi-kokoroyose naru mume no ka wo mede ohasuru&#44; sidue wo osi-wori te mawiri tamahe ru&#44; nihohi no ito en ni medetaki wo&#44; wori wokasiu obosi te&#44;"
"48","1","3","3","48010303","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Woru hito no kokoro ni kayohu hana nare ya<BR>&nbsp;&nbsp;&nbsp;&nbsp;iro ni ha ide zu sita ni nihohe ru"
"48","1","3","4","48010304","&nbsp;&nbsp;to notamahe ba&#44;"
"48","1","3","5","48010305","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Miru hito ni kakoto yose keru hana no e wo<BR>&nbsp;&nbsp;&nbsp;&nbsp;kokorosi te koso woru bekari kere"
"48","1","3","6","48010306","&nbsp;&nbsp;Wadurahasiku.&#34;"
"48","1","3","7","48010307","&nbsp;&nbsp;to&#44; tahabure kahasi tamahe ru&#44; ito yoki ohom-ahahi nari."
