"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"36","1","1","1","1","1","衛門督の君","「柏木」巻頭の語句。格助詞や係助詞が無い。話題の提示のいわば独立格。衛門督の君、その人はどうしたかといえば、というニュアンス。ただ、下文の述語「悩みたまふ」との関係から、改めて主語と規定される。さらに「悩みわたりたまふこと」が主語となるので、複文構造、さらに「年も返りぬ」の主語－述語関係が続くので、冒頭の一文全体は重文構造である。"
"36","1","1","1","2","1","悩みわたりたまふこと","主格。述語「おこたらで」に掛かる。"
"36","1","1","1","3","1","年も返りぬ","係助詞「も」強調のニュアンスを添える。"
"36","1","1","1","4","1","大臣北の方","『細流抄』は「此已下柏木の心也」と指摘。『全書』・『評釈』も柏木の心中文とする。"
"36","1","1","1","5","1","見たてまつるに","主語は柏木。この巻冒頭の語りの視点、また座標軸。"
"36","1","1","2","6","1","しひてかけ離れなむ命","「しひてかけ離れなむ」の文中の機能について、『源氏物語講読』（佐伯梅友）は「命」に掛かるとする見方に「この場合、かいがないというのはどういうことをいうのか解しかねる」と疑問を呈する。「それで、「命かひなく、罪重かるべきこと」に対する主語のようには見られないかと考えた。しいてかけ離れてしまおうとしても、自然のままでは命が消えないとすればそう思うかいがないだろうし、またそれがかなったとしたら、親に嘆きをかけて重い罪業となるだろうと考えている意を、「命かひなく、罪重かるべし」といったと見るのである。そう思う一方では、今が死に時だとも考える気持が、次の心中の部分の終りの方に出ている」と注す。"
"36","1","1","2","7","1","罪重かるべきことを","『湖月抄』は「父母にさきだつはその歎きをかけて不孝の罪をもきる也」と注す。"
"36","1","1","2","8","1","あながちにこの世に","『講読』は「ことばの続きぐあいやら、ことばの調子やらを考えて」、以下「あはれも出で来なむ」までを柏木の心中文とする。<BR>【この世に】－格助詞「に」基点を表す。この世から出離しがたく、の意。"
"36","1","1","2","9","1","惜しみ留めまほしき身かは","連語「かは」反語表現。言語主体は柏木。"
"36","1","1","2","10","1","思ひ上りしかど","過去の助動詞「しか」已然形、自己体験のニュアンス。"
"36","1","1","2","11","1","その心叶ひがたかりけり","『全集』は「挫折してはじめて事柄のむずかしさに気づく」と注す。"
