"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"48","1","1","1","1","1","薮し分かねば春の光を見たまふにつけても","『源氏釈」は「日の光薮し分かねば石上古りにし里に花も咲きけれ」（古今集雑上、八七〇、布留今道）を引歌として指摘。主語は中君。"
"48","1","1","1","2","1","いかでかくながらへにける月日ならむ","中君の心中の思い。『完訳』は「大君を追って自分も死ぬべきだったのに、の気持」と注す。"
"48","1","1","2","3","1","行き交ふ時々にしたがひ","『完訳』は「四季のめぐりの、その折その時に身をゆだねる受動的な人生であるとする」と注す。"
"48","1","1","2","4","1","花鳥の色をも音をも","『異本紫明抄』は「花鳥の色をも音をもいたづらにもの憂かる身は過ぐすのみなり」（後撰集夏、二一二、藤原雅正）を引歌として指摘。"
"48","1","1","2","5","1","はかなきことをも本末をとりて言ひ交はし","和歌の上句と下句を付け合うこと。短連歌の詠み方。故大君と中君とで。"
"48","1","1","2","6","1","心細き世の憂さもつらさも","父八宮死後の生活。"
"48","1","1","2","7","1","宮のおはしまさずなりにし悲しさよりも","父八宮の死去の悲しみ。"
"48","1","1","2","8","1","世にとまるべきほどは限りあるわざなりければ","『集成』は「この世に生きる寿命のほどは前世からの定めのあることなので」と訳す。寿命は前世からの定め、とする仏教思想。"
"48","1","1","2","9","1","死なれぬもあさまし","中君の心中に即した地の文。"
"48","1","1","4","10","1","年改まりては","以下「念じきこえさする」まで、阿闍梨から中君への手紙文。"
"48","1","1","4","11","1","今は一所の御ことをなむ","中君の御身の上。"
"48","1","1","5","12","1","これは童べの供養じてはべる初穂なり","使者の詞。"
"48","1","1","5","13","1","手はいと悪しうて歌はわざとがましくひき放ちてぞ書きたる","僧侶らしい仮名文字になじまぬ書き方。一字一字放ち書きにした。"
"48","1","1","6","14","2","君にとてあまたの春を摘みしかば--常を忘れぬ初蕨なり","阿闍梨から中君への贈歌。「君」は故八宮をさす。「摘み」「積み」の懸詞。"
"48","1","1","7","15","1","御前に詠み申さしめたまへ","歌に添えた文。「御前」は中君をさす。『集成』は「姫君にご披露申し上げてください。手紙全体が側近の女房に宛てられている体裁。「しめたまふ」は尊敬表現。変体漢文に「令--給」の形で見え、男性用語」と注す。"
"48","1","2","1","16","1","大事と思ひまはして詠み出だしつらむ","中君の心中の思い。"
"48","1","2","1","17","1","なほざりにさしも思さぬなめりと見ゆる","『完訳』は「以下、匂宮の言葉巧みな艶書を対比的に想起し、あらためて阿闍梨の誠実さに感動する」と注す。"
"48","1","2","1","18","1","返り事書かせたまふ","返事を女房に書かせる。『集成』「女房に文言を書き取らせる形の、いわゆる仰せ書きである」と注す。"
"48","1","2","2","19","2","この春は誰れにか見せむ亡き人の--かたみに摘める峰の早蕨","中君の返歌。阿闍梨の贈歌から「春」「摘む」「蕨」の語句を用いて返す。「形見」に「筐」を響かせる。「誰」は大君、「亡き人」は父宮をさす。"
"48","1","2","4","20","1","さまざまの御もの思ひに","姉大君の死去、夫匂宮の訪れのないことの心痛をさす。"
"48","1","2","4","21","1","昔人にも","故人にも。大君をさす。"
"48","1","2","4","22","1","さらに似たまへりとも見えざりしを","以下、女房の視点を通して語る。"
