"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"46","1","1","1","1","1","如月の二十日のほどに","薫二十三歳二月。仲春、花の盛りとなる。"
"46","1","1","1","2","1","兵部卿宮、初瀬に詣でたまふ","匂宮が初瀬（長谷寺）に参詣する。宇治はその経路。"
"46","1","1","1","3","1","古き御願なりけれど","『新大系』は「ずっと以前に願をお立てになったが、（お礼参りを）お思い立ちにならぬまま幾年も経ってしまったのを。立願の内容は不明」と注す。"
"46","1","1","1","4","1","年ごろになりにけるを","「年ごろ」は複数年、の意。年越しの足掛け二年でも「年ごろ」。"
"46","1","1","1","5","1","宇治のわたりの御中宿りのゆかしさに","薫が匂宮に宇治の姉妹について興味関心をそそるように話した「橋姫」巻の内容を受ける。"
"46","1","1","1","6","1","多くは催されたまへるなるべし","推量の助動詞「べし」は語り手の推量。三光院実枝「草子地なり」。『評釈』は「作者が匂宮の心中を推量した形である」と注す。"
"46","1","1","1","7","1","うらめしと言ふ人もありける里の名のなべて睦ましう思さるるゆゑ","『異本紫明抄』は「忘らるる身を宇治橋の中絶えて人も通はぬ年ぞへにける」（古今集恋五、八二五、読人しらず）。『花鳥余情』は「わが庵は都の巽しかぞ住む世を宇治山と人はいふなり」（古今集雑下、九八三、喜撰法師）を指摘。"
"46","1","1","1","8","1","はかなしや","語り手の感想。『細流抄』は「草子地の書也」。『完訳』は「語り手が、宇治に執着する匂宮を評す」と注す。"
"46","1","1","2","9","1","六条院より伝はりて右大殿知りたまふ所は川より遠方に","『花鳥余情』は、藤原道長から頼通に伝領された宇治平等院を準拠とする。京から見れば宇治川の対岸、南にある。なお八宮の邸は此岸にある。"
"46","1","1","2","10","1","にはかなる御物忌みの重く慎みたまふべく申したなれば","陰陽師が進言した。「申したなれば」は完了の助動詞「たる」の撥音便、無表記形に、伝聞推定の助動詞「なれ」が接続した形。"
"46","1","1","3","11","1","宰相中将","薫。"
"46","1","1","3","12","1","かのわたりのけしきも伝へ寄らむと","八宮の姫君たちのこと。"
"46","1","1","4","13","1","御子の君たち右大弁侍従の宰相権中将頭少将蔵人兵衛佐など","夕霧の子息。『完訳』は「（夕霧の子は）もともと六人いるが、ここは次男以下か」と注す。右大弁（従四位上相当）、侍従宰相（正四位下相当）、権中将（従四位下相当）、頭少将（正五位下相当）、蔵人兵衛佐（従五位上相当）。"
"46","1","1","4","14","1","さぶらひたまふ","大島本は「さふらひ給」とある。『集成』『完本』は諸本に従って「みなさぶらひたまふ」と「みな」を補訂する。『新大系』は底本のままとする。"
