"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"37","1","1","1","1","1","故権大納言のはかなく亡せたまひにし悲しさを","柏木は権大納言に昇進してまもなく死去。"
"37","1","1","1","2","1","いかにぞやと、思し出づることはありながら","大島本は「いかにそや」とある。いま、私に「と」を補訂した。『完訳』は「以下、源氏の愛憎半ばする気持」と注す。「いかにぞや」の下に引用の格助詞「と」が省略された形。"
"37","1","1","2","3","1","御果てにも","柏木の一周忌の法要。昨年の春二月に死去（花鳥余情）。"
"37","1","1","2","4","1","よろづも知らず顔にいはけなき御ありさまを","薫、数え年二歳。"
"37","1","1","2","5","1","御心のうちにまた心ざしたまうて","『集成』は「内心ひそかに、薫の分として別に追善供養を志されて」と注訳す。"
"37","1","1","2","6","1","大臣は心も知らで","致仕大臣は柏木の死亡の原因と薫の誕生の経緯を知らないで、の意。"
"37","1","1","3","7","1","かの一条の宮をも","柏木の未亡人落葉宮をさす。"
"37","1","2","1","8","1","山の帝は","朱雀院。西山に住む。"
"37","1","2","1","9","1","二の宮もかく人笑はれなるやうにて眺めたまふなり","連用中止形。「入道の宮も」と並立の構文をつくる。『集成』は「以下、朱雀院の心中の思い」。『完訳』は「臣下に降嫁したあげく未亡人となったので世間の物笑いだとする。母の御息所と同様、内親王の誇りを傷つけられた思い。被害者意識が強い」と注す。"
"37","1","2","1","10","1","かけ離れたまひぬればさまざまに","心中文が地の文に融合。"
"37","1","2","1","11","1","すべてこの世を思し悩まじ","朱雀院の心中を間接話法で語る。「悩まじ」の主語は朱雀院だが、「思し」という語り手の敬語が混入する。"
"37","1","2","1","12","1","同じ道をこそは勤めたまふらめ","朱雀院の心中。「らめ」推量の助動詞、視界外推量の意。はるか西山から京の女三の宮を思いやっているニュアンス。"
"37","1","2","3","13","1","春の野山霞も","以下「いと難きわざになむある」まで、朱雀院から女三の宮への手紙。"
