"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"51","1","1","1","1","1","宮なほかのほのかなりし夕べを","匂宮。二条院で浮舟をちらった見たことをさす。"
"51","1","1","1","2","1","ことことしきほどには","以下「ありしかな」まで、匂宮の心中の思い。浮舟に対する感想。"
"51","1","1","1","3","1","女君をも","中君に対しても。"
"51","1","1","2","4","1","かうはかなきことゆゑ","以下「思はずに心憂し」まで、匂宮の心中。『完訳』は「自分が女房ふぜいの女とかかわるぐらい何でもないことなのに、中の君がむやみに嫉妬するとは意外だ、の気持。嫉妬して浮舟の素姓や所在を明かさぬのだと恨んだ」と注す。"
"51","1","1","3","5","1","いと苦しうて","主語は中君。"
"51","1","1","3","6","1","ありのままにや聞こえてまし","中君の心中。"
"51","1","1","4","7","1","やむごとなきさまには","以下「もてそこなはじ」まで、中君の心中の思い。"
"51","1","1","4","8","1","もてなしたまはざなれど","主語は薫。薫が浮舟を。"
"51","1","1","4","9","1","人の隠し置きたまへる人を","薫が浮舟を。"
"51","1","1","4","10","1","聞き過ぐしたまふべき御心ざまにもあらざめり","匂宮の性分。"
"51","1","1","5","11","1","あるまじき里まで尋ねさせたまふ","親王という身分柄あってはならない、女房ふぜいの実家まで尋ねていく匂宮の性分。"
"51","1","1","5","12","1","さばかり月日を経て思ししむめるあたりは","『完訳』は「匂宮が浮舟に迫ったのは八月。三、四か月後の今も忘れられない」と注す。「あたり」は浮舟をさす。"
"51","1","1","5","13","1","ましてかならず","『完訳』は「女房に手出しする以上に」と注す。"
"51","1","1","5","14","1","見苦しきこと取り出でたまひてむ","『集成』は「薫との間に悶着が起るだろう、の意」と注す。"
"51","1","1","5","15","1","他より伝へ聞きたまはむは","主語は匂宮。浮舟に関する情報を。"
"51","1","1","6","16","1","いづ方ざまにも","薫と浮舟。"
"51","1","1","6","17","1","防ぐべき人の御心ありさまならねば","匂宮の性分。"
"51","1","1","6","18","1","よその人よりは","匂宮の浮気の相手が他人でなく自分の妹であること。"
"51","1","1","7","19","1","異ざまにつきづきしく","『集成』は「ありもしない嘘をついて、もっともらしく言い繕ったりはおできにならないので」と注す。"
"51","1","2","1","20","1","かの人は","薫。"
"51","1","2","1","21","1","待ち遠なりと思ふらむ","薫の心中。宇治にいる浮舟が。"
"51","1","2","1","22","1","かやしく通ひたまふべき","明融臨模本には「かやし（し＝スイ）く」とある。すなわち「し」の傍らに異本「す」と傍記する。『集成』『完本』は傍記と諸本に従って「かやすく」と校訂する。『新大系』は底本（明融臨模本）のまま「かやしく」とする。"
"51","1","2","1","23","1","神のいさむるよりもわりなし","『源氏釈』は「恋しくは来てもみよかしちはやぶる神のいさむる道ならなくに」（伊勢物語）を指摘。"
"51","1","2","2","24","1","今いとよくもてなさむとす","以下「いと本意なし」まで、薫の心中の思い。浮舟の処遇について。『集成』は「以下、地の文から自然に薫の心中の叙述に移る」と注す。"
"51","1","2","2","25","1","日数も経ぬべきことども作り出でて","『完訳』は「日数のかかりそうな法会などにかこつけて浮舟を訪う心づもり」と注す。"
"51","1","2","2","26","1","かの心を","浮舟の心。"
"51","1","2","3","27","1","初めの心に違ふべし","亡き大君の身代わりとして求めた心。"
"51","1","2","3","28","1","宮の御方の聞き思さむことも","『完訳』は「中の君。彼女から、大君追慕の心を喪ったかと思われたくない」と注す。"
"51","1","2","3","29","1","もとの所を","大君ゆかりの宇治の地を。"
"51","1","2","4","30","1","例ののどけさ過ぎたる心からなるべし","『細流抄』は「草子地也」と指摘。『全集』は「薫は、常に人目を顧慮している。「例の、のどけさ過ぎたる心から--」に語り手の揶揄の口調がうかがえるゆえん。薫のこの性格は後の破綻を招く原因ともなる」と注す。"
"51","1","2","4","31","1","渡すべきところ思しまうけて","浮舟を京に迎えて。"
"51","1","3","1","32","1","世の中をやうやう思し知り","『完訳』は「中の君は。以下、心中叙述」と注す。"
"51","1","3","2","33","1","ねびまさりたまふままに","主語は薫。"
"51","1","3","3","34","1","思はずなりける宿世かな","以下「かかりそめけむよ」まで、中君の心中の思い。"
"51","1","3","3","35","1","故姫君の思しおきてしままにもあらで","「故姫君」は、大君。大君は中君と薫の結婚を望んでいた。"
"51","1","3","3","36","1","かくもの思はしかるべき方に","悩み事の多い結婚生活をさす。"
"51","1","3","4","37","1","思す折々多くなむ","下に「ありける」などの語句が省略。"
"51","1","3","4","38","1","対面したまふことは難し","中君が薫に会うことをさす。"
"51","1","3","5","39","1","うちうちの御心を深う知らぬ人は","『集成』は「宇治以来の事情を知らぬ新参の女房が増えているのである」と注す。"
"51","1","3","5","40","1","なほなほしきただ人こそ","『集成』は「以下、女房の心中」と注す。"
"51","1","3","5","41","1","なかなかかう","『集成』は「女房の心中からいつか中の君の心中叙述になる」と注す。"
"51","1","3","5","42","1","思し憚りたまひつつ","主語は中君。地の文にもどる。"
"51","1","3","5","43","1","おのづから疎きさまになりゆくを","中君と薫の関係が。"
"51","1","3","5","44","1","同じ心の変はりたまはぬなりけり","薫の心をいう。"
"51","1","3","6","45","1","他にはかかる人も出で来まじきにや","匂宮の思い。"
"51","1","3","6","46","1","人にまさりて","正室の六君以上に。"
"51","1","4","1","47","1","渡りたまひて","主語は匂宮。『集成』は「上旬は、朝廷、大臣家等での儀式、宴会が多い上、正室の六の君のもとで過さねばならなかったのであろう」と注す。"
"51","1","4","1","48","1","若君の年まさりたまへるを","若君、二歳になる。"
"51","1","4","1","49","1","緑の薄様なる包み文の","浮舟から中君への手紙。「包み文」は、結び文をさらに薄様で包んだもの。後朝の文などに用いる。"
"51","1","4","1","50","1","すくすくしき立文","正式の手紙の形式。右近から大輔に宛てた手紙。"
"51","1","4","1","51","1","女君に","中君に。"
"51","1","4","2","52","1","それはいづくよりぞ","匂宮の詞。"
"51","1","4","4","53","1","宇治より大輔のおとどに","以下「取りはべりぬる」まで、女童の返事。"
"51","1","4","4","54","1","もてわづらひはべりつるを","主語は使者。大輔のおとどがいなくてまごついていた。"
"51","1","4","4","55","1","例の","「御覧ぜむ」にかかる。女童の不用意な失言。"
"51","1","4","6","56","1","この籠は","以下「枝ぞとよ」まで、女童の詞。"
"51","1","4","8","57","1","いで我ももてはやしてむ","匂宮の詞。"
"51","1","4","10","58","1","文は大輔がりやれ","中君の詞。"
"51","1","4","11","59","1","大将のさりげなく","以下「つきづきし」まで、匂宮の心中。手紙を薫からかと疑う。"
"51","1","4","12","60","1","それならむ時に","匂宮の心中。もし薫からの手紙だったら。"
"51","1","4","13","61","1","開けて見むよ怨じやしたまはむとする","匂宮の詞。"
"51","1","4","15","62","1","見苦しう","以下「御覧ぜむ」まで、中君の詞。匂宮をたしなめる。"
"51","1","4","16","63","1","騒がぬけしきなれば","主語は中君。"
"51","1","4","17","64","1","さは見むよ女の文書きはいかがある","匂宮の詞。"
"51","1","4","18","65","1","いと若やかなる手にて","『集成』は「ひどく若々しい筆跡で。書き馴れぬ体。浮舟の手紙である」と注す。"
"51","1","4","19","66","1","おぼつかなくて","以下「絶え間なくて」まで、浮舟の手紙。"
"51","1","4","19","67","1","山里のいぶせさこそ峰の霞も絶え間なくて","『新釈』『大系』は「山隠す春の霞ぞうらめしきいづれの都の境なるらむ」（古今集羇旅、四一三、おと）「都人いかにと問はば山高みはれぬ雲居にわぶと答へよ」（古今集雑下、九三七、小野貞樹）を指摘。"
"51","1","4","21","68","1","これも若宮の御前にあやしうはべるめれど","浮舟の手紙。「これ」は卯槌をさす。"
