"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"14","1","1","1","1","1","さやかに見えたまひし夢の後は","源氏、政界に復帰し、院の追善法華八講を催す。"
"14","1","1","1","2","1","いかでかの沈みたまふらむ","大島本は「しつミたまえむ」とある。『集成』『新大系』『古典セレクション』は諸本に従って「沈みたまふらむ」と校訂する。以下「救ひたてまつることをせむ」まで、源氏の心中。「らむ」推量の助動詞、視界外推量。「明石」巻で「われは、位にありし時」云々と源氏に語ったことをふまえる。『集成』は「院が苦しんでいらっしゃるという」と訳す。"
"14","1","1","2","3","1","つひにこの人を","以下「なりなむこと」まで、弘徽殿大后の心中。「なむ」連語、完了の助動詞「な」確述、「む」推量の助動詞、推量の意味を強調確述する。--してしまうのだろう。『完訳』の「とうとうこの君を圧さえきることができないでしまったのかと」は、むしろ「ぬる」の本文に近い訳文。"
"14","1","1","2","4","1","おほかた世にえ長く","以下「心細きこと」まで、帝の心中。「世」は寿命をさす。"
"14","1","1","2","5","1","久しからぬことを","寿命と在位の解釈がある。『集成』は「お命の長かぬことを」。『完訳』は「御位にも久しくおとどまりにはなれまいと」と訳す。二者択一的な理解でなく両義を併せ読んでよいだろう。"
"14","1","1","2","6","1","思しつつ","「つつ」接尾語、同じ動作の繰返し。お考えになりお考えになっては。"
"14","1","2","1","7","1","下りゐなむの御心づかひ","「なむ」連語、「な」完了の助動詞、確述。「む」推量の助動詞。御譲位なさってしまおうとの御配慮。"
"14","1","2","1","8","1","尚侍","朧月夜尚侍。朱雀帝の後宮の尚侍。定員二名のうちの実質的な帝の御妻。もう一人は実務官。"
"14","1","2","1","9","1","世を思ひ嘆きたまひつる","大島本は「なけき給つる」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「たまへる」と校訂する。「世」は人生、身の上をさす。"
"14","1","2","1","10","1","いとあはれに思されけり","主語は帝。「れ」自発の助動詞。帝は朧月夜をとても不憫なと思わずにはいらっしゃれないのだった。"
"14","1","2","2","11","1","大臣亡せたまひ","以下「心苦しけれ」まで、朱雀帝の朧月夜への詞。"
"14","1","2","2","12","1","我が世残り少なき心地するになむ","「世」は寿命。「なむ」係助詞、「いといとほしう」に係るが、結びの流れで、下文に続く。帝の譲位後は、帝の内侍（御妻）としての待遇からうって変わった境遇、臣下の一人としてのような。"
"14","1","2","2","13","1","とまりたまはむとすらむ","「む」推量の助動詞、推量また意志とも。「らむ」推量の助動詞、視界外推量。生きておいでになろうとするのであろう。朧月夜の将来に対する気づかいとともに生い先短いと自覚する帝の僻みが感じられる言い方。"
"14","1","2","2","14","1","人には思ひ落としたまへれど","「人」は源氏を暗示した言い方。主語はあなた（朧月夜）。あなたはわたしのことを源氏より軽んじていらっしゃるが。"
"14","1","2","2","15","1","みづからの心ざしのまたなきならひに","『集成』は「私の方は誰にも劣らぬ深い愛情が身にしみてしまっていて」。『完訳』は「わたし自身の気持は一貫して誰にも劣るものではないのですから」と訳す。"
"14","1","2","2","16","1","立ちまさる人","源氏をさしていう。"
"14","1","2","4","17","1","よろづの罪忘れて","帝は美しい朧月夜の顔から涙のこぼれるのを見て、すべての過失を許す気持ちになる。"
"14","1","2","4","18","1","御覧ぜらる","「らる」自発の助動詞。御覧にならずにいられない。"
"14","1","2","5","19","1","などか御子をだに持たまへるまじき","以下「見たまはむかし」まで、帝の詞。「だに」副助詞、最低限の希望。せめて--だけでも。「も」副助詞、強調。「たまへ」は「与える」の尊敬語。「る」完了の助動詞。「まじき」打消推量の助動詞、係結びで、連体形。朧月夜との間に子供の出来なかった恨み言をいう。『集成』は「どうして、せめて御子だけでもお産みでなかったのでしょうか」。『完訳』は「どうして、せめてわたしの御子だけでもお産みになろうとしなかったのです」は、意志の打消推量に解す。"
"14","1","2","5","20","1","契り深き人のためには今見出でたまひてむ","前世からの契りの浅い深いによって子供も生まれたり生まれなかったりするというのが、当時の考え方。「契り深き人」は源氏をさした言い方。「てむ」連語、「て」完了の助動詞、連用形、確述、「む」推量の助動詞。当然そうなろうという推量の強調。"
"14","1","2","5","21","1","限りあれば","身分に規定がある。源氏は臣下で、皇族すなわち皇位継承者でないからの意。"
"14","1","2","6","22","1","いと恥づかしうも悲しうもおぼえたまふ","主語は朧月夜。「恥づかし」「悲し」ともに含蓄のある言葉で、その内様は読者の想像に委ねた表現。"
"14","1","2","6","23","1","めでたき人なれど","源氏をさす。以下、朧月夜の心に即した表現。"
"14","1","2","6","24","1","などてわが心の","以下「人の御ためさへ」まで、朧月夜の心中。"
"14","1","2","6","25","1","いと憂き御身なり","集成「朧月夜の思いと草子地が一体になった文章」、完訳「悲運の女君として語り収める」。"
"14","1","3","1","26","1","明くる年の如月に春宮の御元服のことあり","源氏二十九歳、春二月。春宮、元服し冷泉帝として即位する。<BR>【御元服】－「ゲンブク」（伊京集・日葡辞書）"
"14","1","3","1","27","1","母宮","大島本は「はゝ宮」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「母君は」と「は」を補訂する。"
"14","1","3","4","28","1","かひなきさまながらも","以下「思ふなり」まで、朱雀帝の詞。"
