"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"47","1","1","1","1","1","川風もこの秋は","『完訳』は「風が秋の当来を告げる。その秋は悲哀の季節。故八の宮の一周忌近い今年の秋はとりわけ悲しい」と注す。薫二十四歳秋。宇治八宮薨去の翌秋。"
"47","1","1","1","2","1","御果ての事","八宮の一周忌の法要。昨年の秋八月二十日ごろに薨去した。"
"47","1","1","1","3","1","人の聞こゆるに従ひて","女房たちが申し上げるのに従って。"
"47","1","1","1","4","1","かかるよその御後見なからましかば","語り手の目を通しての感想。「ましかば」反実仮想。薫や阿闍梨の世話がなかったらできなかったろう、の意。"
"47","1","1","2","5","1","みづからも参うでたまひて","薫自身。"
"47","1","1","2","6","1","阿闍梨もここに参れり","山の阿闍梨が姫君たちの邸に来ていた。"
"47","1","1","2","7","1","かくても経ぬる","『源氏釈』は「身を憂しと思ふに消えぬ物なればかくてもへぬる世にこそありけれ」（古今集恋五、八〇六、読人しらず）を指摘。"
"47","1","1","2","8","1","そのことと心得て","姫君たちは名香の糸を作っているのだ、と分かって。"
"47","1","1","2","9","1","わが涙をば玉にぬかなむ","『源氏釈』は「より合わせてなくなる声を糸にしてわがなみだ涙をば玉にぬかなむ」（伊勢集）を指摘。"
"47","1","1","2","10","1","伊勢の御もかくこそありけめと","大島本は「かくこそありけめ」とある。『集成』『完本』は諸本に従って「かくこそは」「かうこそは」と「は」を補訂する。『新大系』は底本のままとする。伊勢の御は宇多天皇の中宮温子に仕えた女房。『大和物語』にそのエピソードが語られている。"
"47","1","1","2","11","1","内の人は","御簾の内側の姫君たち。"
"47","1","1","2","12","1","ものとはなしにとか","『源氏釈』は「糸によるものならなくに別れ路の心細くも思ほゆるかな」（古今集羈旅、四一五、紀貫之）を指摘。"
"47","1","1","2","13","1","心細き筋にひきかけけむもなど","大島本は「ひきかけゝむも」とある。『集成』『完本』は諸本に従って「ひきかけけむを」と校訂する。『新大系』は底本のままとする。「筋」「ひきかけ」は「糸」の縁語。"
"47","1","2","1","14","1","御願文作り","主語は薫。願文は漢文で書く。"
"47","1","2","1","15","1","客人","薫。"
"47","1","2","2","16","2","あげまきに長き契りを結びこめ--同じ所に縒りも会はなむ","薫から大君への贈歌。「総角」は催馬楽の曲名。その詩句を踏まえる。"
