"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"1","1","1","1","1","1","いづれの御時にか","「御」は「おほむ」と読む。「御　オヽム　オホム」（色葉字類抄〔院政期〕）。「御時」は、ご治世の意味。「帝の」の意が省略されている。係助詞「か」（疑問の意、自問のニュアンス）は下に「ありけむ」などの語句が省略された形。"
"1","1","1","1","2","1","女御更衣","この物語では、「女御（にようご）」は大臣（従二位）や親王の娘が、「更衣（かうい）」には大納言（正三位）以下の殿上人（昇殿を許された五位及び六位蔵人）以上の娘がなる。皇后または中宮について触れられていないことは、まだそれが空位であることをほのめかす。"
"1","1","1","1","3","1","さぶらひたまひけるなかに","「さぶらふ」は「あり」の謙譲語。お仕えする。伺候する。尊敬の補助動詞「たまふ」（四段）は「女御」にあわせて付けられたもの。"
"1","1","1","1","4","1","いとやむごとなき際にはあらぬが","「いと---ぬ」（打消の助動詞）は、「たいして--ではない」の意になる。「ぬ」は打消の助動詞「ず」の連体形。「が」（格助詞）は主格の意で、以下の「時めきたまふ」の主語となるので、その間に「方」などの語が省略された形。文脈上、「--で」と同格のようになる。"
"1","1","1","1","5","1","時めきたまふありけり","「たまふ」（連体形）の下には、「方」などの語が省略されている。『新大系』は「「ありけり」は竹取物語や伊勢物語の冒頭部にも見え、「おったという」あるいは「今にありきたる」と、人物の登場を示す言い回し。桐壺更衣の紹介である」と注す。「けり」（過去の助動詞）は、同じく過去の助動詞「き」がその事象が過去にあったことまたはその人にとって過去に体験されたことなどを表すことに重点があるのに対して、過去の事象や記憶というものを現在に呼び起こし、それをそうと認識するとともにまた他人の前にそれをそうと提示しようとする意識の反映があることに重点のある表現である。「寵愛を蒙っていらっしゃる人がいたのである」というニュアンス。そして、以下の文章は、「けり」の付かない、いわゆる現在時制で語られていくというしくみである。"
"1","1","1","2","6","1","はじめより","入内当初から。"
"1","1","1","2","7","1","思ひ上がりたまへる御方がた","「思ひ上がる」は「古くは、自惚れる、つけ上がるの意はなく、誇りを高く持って、低俗なるものを排し、より高貴であろうとする意欲を持つ意に用いられた」（小学館古語大辞典）。「御方がた」は女御たちをさす。"
"1","1","1","2","8","1","めざましきものにおとしめ嫉みたまふ","目的語は「いとやむごとなき際にはあらぬがすぐれて時めきたまふ」方を。以下、助動詞「けり」を伴わない文が続き、一気に物語の渦中に入る。"
"1","1","1","2","9","1","同じほど、それより下臈の更衣たち","この物語の女主人公は中臈以上の更衣と知られる。"
"1","1","1","2","10","1","まして","「やすからず」の度合についていう。女御たち以上に心穏やかでない。女御たちのような寵愛を期待できないからである。"
"1","1","1","3","11","1","朝夕の宮仕へにつけても","「明ければ退下、暮れればまた参上とお側仕へをするにつけても」（今泉忠義訳）。帝の寝所に侍ること。「入内」（宮中に入ること、すなわち結婚）を「宮仕へ」といった。"
"1","1","1","3","12","1","恨みを負ふ積もり","「負ふ」（連体形）＋「積もり」（名詞）。「恨みを負うことが、積もり積もった」という意。『休聞抄』は「あしかれと思はぬ山の峰にだにおふなる物を人の嘆きは」（悪いやつだと思ってもいない山の峰にさえ人の嘆き（＝木）は生えると言いうのに）（詞花集雑上　三三二 和泉式部）を指摘したが、別本の陽明文庫本には「うらみ」に対して「なけき」という異文があり、それならばことばが一致する。"
"1","1","1","3","13","1","にやありけむ","「に」（断定の助動詞）、「や」（係助詞、疑問）、「けむ」（過去推量の助動詞）、「積もり積もったのであろうか」の推量する人は、語り手。前の「恨みを負う」までが、物語の伝承的事実。「にやありけむ」は、この物語筆記編集者の物語世界に対する推量。読点で区切って文意の相違を示した。"
"1","1","1","3","14","1","篤しく","衰弱がひどいさま。明融臨模本は「異例也」という注記と「つ」の左下に後世の筆になる濁点を表す二つの丸印が付いている。『岩波古語辞典』では、「金剛般若経集験記」の平安初期訓「アツシ」の他に院政期の「三蔵法師伝点」と『名義抄』の訓点「アヅシ」を掲載し、「その頃、アヅシの形もあった」と指摘。『小学館古語大辞典』でも「当時第二音節は濁音であったようだ」と記す。『集成』『古典セレクション』では「あつしく」と清音で読むが、『新大系』では「あづしく」と濁音で読む。"
"1","1","1","3","15","1","いよいよあかずあはれなるものに思ほして","主語は帝。"
"1","1","1","3","16","1","え憚らせたまはず","副詞「え」は下に打消の語を伴って、不可能の意を表す。「せたまはず」は帝に対して用いられた最高敬語。"
"1","1","1","3","17","1","なりぬべき","「ぬ」（完了の助動詞、確述）＋「べし」（推量の助動詞、推量）、「きっとなってしまいそうな」の意。予想される結果や事態が無作為的・自然的に起こるニュアンス。"
"1","1","1","4","18","1","上達部上人","「上達部（かんだちめ）」は大臣・大中納言・参議および三位以上の人。「上人（うへびと）」は殿上人のことで、清涼殿の殿上の間に上がることを許された人。さらに院の御所・春宮御所に上がることを許された人をもいう。普通、上達部以外の四位・五位の者の一部、六位の蔵人をいう。"
"1","1","1","4","19","1","あいなく目を側めつつ","「あいなく」（本来何の関係もないのに、の意）は、この物語筆記編集者の感想が交えられた表現。『異本紫明抄』は「目を側め」の表現に「京師長吏為之側目」&lt;京師の長吏之が為に目を側む&gt;（白氏文集巻第十二　長恨歌伝　陳鴻）を指摘。「そばめ」は、横目で睨む意と視線を逸らす意とがある。ここでは横目でちらりと注視したり、あるいは目を逸らしたり、という両義があろう。"
"1","1","1","4","20","1","いとまばゆき","以下「悪しかりけれ」まで、上達部や殿上人の噂。"
"1","1","1","4","21","1","人の御おぼえなり","「御おぼえの人なり」と同じだが、特に「御おほえ」を強調させた表現。"
"1","1","1","5","22","1","唐土にもかかる事の起こりにこそ世も乱れ悪しかりけれ","『源氏釈』は、唐の玄宗皇帝と楊貴妃との故事を指摘。青表紙本の「あしかりけれ」は、やや不安定な感じを残す表現である。別本の御物本は「あしかりけれは」、陽明文庫本は「あしきこともいてきけれともてなやむほとに」、国冬本は「あしくはなりけれと」とある。「出で来」または「なる」などの語があると落ち着く。『源氏釈』所引「源氏物語」本文でも「もろこしにもかゝることにこそよはみたれあしきこともいてくれ」（冷泉家本）、「もろこしにもかゝることにてこそ世はみたれあしき事はいてきけれ」（前田家本）などとある。"
"1","1","1","5","23","1","楊貴妃の例","先に「唐土（もろこし）にも」とあったが、ここで初めて「楊貴妃」の名を明かす。"
"1","1","1","5","24","1","引き出でつべく","「つ」（完了の助動詞、確述）＋「べし」（推量の助動詞、推量）、「きっと引き合いに出されそうな」の意。予想される結果や事態が作為的・人為的に起こるニュアンス。"
"1","1","1","5","25","1","かたじけなき御心ばへのたぐひなきを","「かたじけなき御心ばへ」と「たぐひなき（御心ばへ）を」は同格の構文。"
"1","1","1","5","26","1","まじらひたまふ","宮仕え生活。帝の妃としての朝晩のお側仕え、他の女御更衣たちや廷臣たちとの社交生活をさす。"
