"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"22","1","1","1","1","1","年月隔たりぬれど飽かざりし夕顔をつゆ忘れたまはず","夕顔追慕で語り始められる。「末摘花」巻の冒頭（「思へどもなほ飽かざりし夕顔の露に後れし心地を、年月経れども思し忘れず」）に類似。「夕顔」「露」は縁語。「夕顔」は人名であるが、「夕顔」巻の女主人公の意。夕顔の死から十七年を経過。"
"22","1","1","1","2","1","あらましかばと","『源氏釈』は「世の中にあらましかばと思ふ人なきが多くもなりにけるかな」（拾遺集哀傷、一二九九、藤原為頼）を引歌として指摘。"
"22","1","1","2","3","1","対の上の御方に","紫の上をさす。"
"22","1","1","2","4","1","女君も思したれど","紫の上。"
"22","1","1","2","5","1","心のうちには","右近の心の中ではの意。"
"22","1","1","3","6","1","故君ものしたまはましかば","以下「交じらひさぶらひたまひなまし」まで、右近の心中。「ましかば--まし」反実仮想の構文。「故君」は夕顔をさす。"
"22","1","1","3","7","1","明石の御方ばかりの","右近の心中に意識される「明石の御方」の「御方」という呼称に注意される。"
"22","1","1","3","8","1","こそあらざらめ","係助詞「こそ」--「め」已然形の係結びは逆接用法。"
"22","1","1","5","9","1","かの西の京にとまりし若君をだに","玉鬘をさす。副助詞「だに」の訳しかた、『集成』は「あの西の京に残された若君ですら、その後の行方も分らず」（否定構文中の逆接的意）。『完訳』は「右近は、せめてあの西の京に残された若君だけでも--その行方も分らないし」（最小限の願望）。意中、死後の夕顔の行方と生存者の玉鬘の行方の比較されていよう。"
"22","1","1","5","10","1","今さらにかひなきことによりて我が名漏らすな","「犬上の鳥籠の山なるいさら川いさと答へてわが名もらすな」（古今集墨滅歌、一一〇八、読人しらず）を踏まえる。"
"22","1","1","5","11","1","男少弐になりて行きければ下りにけり","乳母の夫が大宰少弐になったので、その妻の乳母も玉鬘を伴って下向してしまったの意。"
"22","1","2","1","12","1","母君の御行方を知らむ","推量の助動詞「む」は意志、知りたいの意。"
"22","1","2","1","13","1","さるべき所々","『集成』は「心当りの諸方」。『完訳』は「しかるべき所」と訳す。"
"22","1","2","2","14","1","さらばいかがはせむ","以下「ほのめかさむ」まで、乳母の心中。「いかがはせむ」は反語表現。もはやどうしようもない、の意。"
"22","1","2","2","15","1","父君に","かつての頭中将（「帚木」巻）、現在は内大臣（「少女」巻に昇進）。"
"22","1","2","3","16","1","さるべきたよりもなきうちに","格助詞「に」の訳しかた、『集成』は「お知らせする適当なつてもない上に」（添加の意）。『完訳』は「しかるべきつてもないうちに」（時間の意）。"
"22","1","2","4","17","1","母君のおはしけむ方も","以下「たまふべきにもあらず」まで乳母たちの詞。「尋ね問ひたまはば」の主語は内大臣。"
"22","1","2","5","18","1","まだよくも見なれたまはぬに","主語は内大臣。"
"22","1","2","5","19","1","うしろめたかるべし","自分たち乳母らの気持ち。"
"22","1","2","6","20","1","知りながらはた率て下りねと許したまふべきにもあらず","「知りながら」の主語は内大臣。「下りね」は完了の助動詞「ぬ」の命令形。"
"22","1","2","9","21","1","母の御もとへ行くか","玉鬘の詞。あどけない表現。"
"22","1","2","10","22","1","娘どもも","乳母の娘たち。大宰少弍との間の子。玉鬘には乳母子、乳姉妹の関係になるが、既に娘盛りに近い。"
"22","1","2","10","23","1","思ひこがるるを","夕顔を。"
"22","1","2","12","24","1","心若うおはせしものを","以下「下らざらまし」まで、娘たちの詞。夕顔の人柄について語る。"
"22","1","2","13","25","1","おはせましかば","以下、姉の詞か。「ましかば--まし」反実仮想の構文。"
"22","1","2","14","26","1","帰る浪もうらやましく","『源氏釈』は「いとどしく過ぎ行く方の恋しきに羨ましくも帰る波かな」（後撰集羈旅、一三五二、在原業平・伊勢物語、七段）を指摘。"
"22","1","2","15","27","1","うらがなしくも遠く来にけるかな","舟子の唄。"
"22","1","2","16","28","1","聞くままに","「ままに」（名詞「まま」＋格助詞「に」）～するや否や、～するなりすぐに、のニュアンス。"
"22","1","2","17","29","2","舟人もたれを恋ふとか大島の--うらがなしげに声の聞こゆる","姉の歌。「大島の浦」と「心（うら）悲し」の掛詞。『完訳』は「夕顔追慕の歌」と注す。"
"22","1","2","18","30","2","来し方も行方も知らぬ沖に出でて--あはれいづくに君を恋ふらむ","妹の唱和歌。『完訳』は「亡き夕顔に呼びかける歌」と注す。"
"22","1","2","19","31","1","鄙の別れに","『源氏釈』は「思ひきや鄙の別れに衰へて海人の縄たき漁りせむとは」（古今集雑下、九六一、小野篁）を指摘。"
"22","1","2","20","32","1","金の岬過ぎて、われは忘れず","「ちはやぶる金の岬を過ぎぬとも我は忘れず志賀の皇神」（万葉集巻七）。『集成』は「「我は忘れず」（夕顔のことはいつまでもわすれない）などということが」と注す。"
"22","1","2","21","33","1","同じさまなる女など、添ひたまうて見えたまへば、名残心地悪しく悩みなどしければ","『集成』は「夢に見えた女が魔性のものだからで、乳母も夕顔の身の上に何か変事が起ったのだろうと思う。某の院で枕上に立った女である」。『完訳』は「夕顔頓死の折、枕上に現れた女。源氏の夢にも現れた。乳母は真相を知らないが、語り手が理解して語る。尊敬語に注意、女は高貴」と注す。"
"22","1","2","22","34","1","なほ世に亡くなりたまひにけるなめり","乳母の心中。夕顔の死を思う。"
"22","1","3","1","35","1","少弐任果てて","大宰少弐の任期は五年。"
"22","1","3","1","36","1","上りなどするに","大島本は「なと」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「なむと」と校訂する。"
"22","1","3","1","37","1","ことなる勢ひなき人はたゆたひつつ","『完訳』は「格別の勢力も財力もなく、旅費に困る。清貧潔白の行政官であったらしい」と注す。"
"22","1","3","1","38","1","この君の十ばかりにもなりたまへるさまの","玉鬘十歳に成長。"
"22","1","3","2","39","1","我さへうち捨てたてまつりて","以下「堪へずなりぬること」まで、少弐の心中。"
"22","1","3","4","40","1","ただこの姫君","以下「な思ひそ」まで、少弐の詞。男の子たちへの遺言。"
"22","1","3","6","41","1","その人の御子とは","内大臣を意識した敬語法。"
"22","1","3","6","42","1","母君よりもまさりてきよらに","母の夕顔よりも美人である。この物語で最高の美を表す「きよら」が使用されている。"
"22","1","4","1","43","1","聞きついつつ","『集成』は「姫君の評判をそれからそれへと聞き伝えて。「聞き継ぎつつ」の音便形」と注す。"
"22","1","4","2","44","1","容貌などは","以下「限りは持たらむ」まで、乳母の詞。"
"22","1","4","4","45","1","故少弐の孫は","以下「あたらものを」まで、人々の詞。"
"22","1","4","6","46","1","言ふなるを聞くも","大島本は「いふ（ふ＋なる越）きくも」とある。すなわち「なるを」を補入する。『集成』『新大系』は底本の補入に従う。『古典セレクション』は底本の訂正以前と諸本に従って「言ふ」と校訂する。"
"22","1","4","7","47","1","いかさまにして","以下「きこえたまはじ」まで、乳母の詞。"
"22","1","4","9","48","1","もの思し知るままに","主語は玉鬘。"
"22","1","4","9","49","1","年三","一年のうち正月五月九月の三月のそれぞれ前半十五日間、持戒精進して仏菩薩の名号を唱えること。"
"22","1","4","9","50","1","二十ばかりになりたまふままに","玉鬘は筑紫に来て十六年たった。"
"22","2","1","1","51","1","大夫監","大宰府の判官。大弐、少弐に次ぐ三等官で正六位下。特に従五位下に叙れたので「大夫」という。"
"22","2","1","2","52","1","いみじきかたはありとも","以下「見隠して持たらむ」まで、大夫監の詞。"
"22","2","1","4","53","1","いかでかかることを","以下「尼になりなむとす」まで、乳母の返事。"
"22","2","1","5","54","1","この国に","肥前国に。"
"22","2","1","6","55","1","この男子どもを","乳母の息子たち。"
"22","2","1","7","56","1","思ふさまになりなば","以下「交はすべきこと」まで、大夫監の詞。"
"22","2","1","9","57","1","しばしこそ","以下「せぬことどももしてむ」まで、二人の詞。"
"22","2","1","9","58","1","いと頼もしき人なり","大夫監をさす。"
"22","2","1","9","59","1","これに悪しくせられては","大夫監をさす。"
"22","2","1","10","60","1","世に知らでは","大島本は「よにしらてハ」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「世に知られでは」と受身の助動詞「れ」を補訂する。"
"22","2","1","11","61","1","世界にもおはしけめ","大島本は「おハしけめ」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「おはしましけめ」と「まし」を補訂する。"
"22","2","1","12","62","1","せぬことどもしてむ","大島本は「せぬ事ともしてん」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「せぬことどももしてむ」と係助詞「も」を補訂する。"
"22","2","1","13","63","1","と言ひ脅せば","次男三男が長兄や母に説得。"
"22","2","1","13","64","1","中の兄なる豊後介","兄弟三人の中の長男の豊後介の意。『完訳』は「この豊後介は任国に住んでいないらしい。任期が終って肥前国の小土豪と化しているか」と注す。"
"22","2","1","14","65","1","なほいとたいだいしく","以下「京へ上げたてまつりてむ」まで、豊後介の詞。"
"22","2","1","16","66","1","母君の","以下「混じりたまひなむこと」まで、娘たちの心中。「母君」は夕顔をさす。"
"22","2","1","18","67","1","我はいと","大夫監の振る舞いについて語る。"
"22","2","1","18","68","1","いとたみたりける","「迂　タミタリ・マガル・メグル」（名義抄）。「訛（た）む」と清音で読む。"
"22","2","2","1","69","1","三十ばかり","河内本と別本（陽保）は「四十はかり」とある。"
"22","2","2","1","70","1","懸想人は","以下、語り手の挿入句。『集成』は「夜こっそりやって来るはずの求婚者が夕暮にやって来たというのだが、大夫の監をいかにも馬鹿にしきった感じの草子地」。『完訳』は「「見ゆ」まで、監の求婚ぶりを揶揄する語り手の評」と注す。"
"22","2","2","1","71","1","秋ならねどもあやしかりけり","『源氏釈』は「いつとても恋しからずはあらねども秋の夕はあやしかりけり」（古今集恋一、五四六、読人しらず）を指摘。"
"22","2","2","2","72","1","祖母おとど","乳母をいう。世間体には祖母と触れているのでこういう。『集成』は「やや諧謔の気味がある」と注す。"
"22","2","2","3","73","1","故少弐の","以下「たてまつらじものをや」まで、大夫監の詞。"
"22","2","2","3","74","1","いと情けび","『集成』は「いかにも風雅のたしなみ深く」。『完訳』は「人情深く立派であられたので」と訳す。"
"22","2","2","4","75","1","私の君と思ひ申して","内々の主君、個人的な主君。「公の主君」に対することば。"
"22","2","2","4","76","1","おとども","乳母をさす。婦人に対する敬称である。"
"22","2","2","4","77","1","よからぬ女どもあまたあひ知りてはべるを","大夫監の妻妾たちをさす。"
"22","2","2","4","78","1","疎むななり","「ななり」は断定助動詞（連体形）＋伝聞推定助動詞。"
"22","2","2","4","79","1","人並みにはしはべりなむや","大島本は「ひとなみにハ」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「等しなみには」と校訂する。"
"22","2","2","6","80","1","いかがは","以下「わづらひぬる」まで、乳母の詞。"
"22","2","2","6","81","1","いかでか人に御覧ぜられむと","玉鬘の思い。「御覧ず」は結婚する意。"
"22","2","2","8","82","1","さらに、な思し憚りそ","以下「靡きたまへる」まで、大夫監の詞。不具な身体は神仏に祈って治してやるという。"
"22","2","2","10","83","1","その日ばかり","大夫監の詞、間接話法、実際は何月何日にと言ったものである。"
"22","2","2","10","84","1","この月は季の果てなり","乳母の詞、間接話法であろう。今三月である。季節の末の月は結婚を忌む風習があった。"
"22","2","3","2","85","2","君にもし心違はば松浦なる--鏡の神をかけて誓はむ","大夫監の贈歌。「鏡」と「掛く」は縁語。"
"22","2","3","3","86","1","この和歌は","以下「思ひたまふる」まで、歌に添えた詞。『集成』は「「歌」と言わないで、「和歌」と言ったのは耳馴れぬ言葉づかいで、無骨な田舎者らしい感じであろう」と注す。"
"22","2","3","4","87","1","世づかずうひうひしや","語り手の評語。『集成』は「恋の道には不馴れで場違いな感じだ。嘲弄気味の草子地」。『完訳』「語り手の揶揄」と注す。"
"22","2","3","5","88","1","まろはましてものもおぼえず","乳母の娘の詞。"
"22","2","3","6","89","1","思ひわびて","大島本は「思わひて」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「思ひわづらひて」と校訂する。"
"22","2","3","7","90","2","年を経て祈る心の違ひなば--鏡の神をつらしとや見む","乳母の返歌。監の「心違はば」「鏡の神」の語句を受けて「心違ひなば」「鏡の神をつらしとや見む」と詠み返す。「年を経て祈る心」とは、大夫監との結婚ではなく上京のことをさす。"
"22","2","3","9","91","1","待てや","以下「仰せらるる」まで、大夫監の詞。『集成』は「これはいかなおっしゃりよう」。『完訳』は「これはなんと仰せられたか」と訳す。"
"22","2","3","11","92","1","この人の","以下「ひがめたまふなめりや」まで、娘たちの詞。玉鬘が不具者であることをいう。"
"22","2","3","11","93","1","引き違へ、いづらは","大島本は「ひきたかへい（△＆い）つらハ」とある。すなわち元の文字「△」（判読不明、あるいは「へ」とあったか）を摺り消してその上に「い」と重ね書きする。『集成』は「引き違へば、つらく」と校訂し「このご縁談が駄目になったら、ひどいとお思いであろう気持を。「引き違へば」、歌の「違ひなば」を無理に解釈したもの。「れ」は軽い敬語」と注す。『新大系』『古典セレクション』は諸本に従って「ひき違へはべらば」と校訂する。『完訳』は「監との縁談がこわれたら、乳母が後悔するだろうという意味を。乳母の歌の「たがひなば」を、監に都合よく解釈して、老耄の人乳母の言いそこないだと、とりなす」と注す。"
"22","2","3","13","94","1","おいさりさり","大夫監の詞。納得の気持ち。"
"22","2","3","14","95","1","をかしき御口つきかな","以下「あなづりそ」まで、大夫監の詞。"
"22","2","3","15","96","1","堪へずやありけむ往ぬめり","語り手の推測。『完訳』は「語り手の辛辣な気持をこめた叙述」と注す。"
"22","2","4","2","97","1","いかがは仕まつるべからむ","以下「なかなかなる目をや見む」まで、豊後介の心中。"
"22","2","4","3","98","1","生きたらじ","監と結婚するくらいなら生きていたくない、意。"
"22","2","4","3","99","1","いみじきことを思ひ構へて出で立つ","『集成』は「思い切った計略をめぐらして」と訳す。"
"22","2","4","3","100","1","年ごろ経ぬるよるべを捨ててこの御供に出で立つ","長年連れ添ってきた夫を捨てて出立する。"
"22","2","4","4","101","1","あてきと言ひしは","『集成』は「「妹たち」のうちの一人。乳母の娘二人のうちの妹方だけが上京する。昔、童女としての名を「あてき」（貴君）といった娘が今は兵部の君と名乗っている、とここで説明する。父の少弐が、昔、京で兵部省に勤めていたのに因んだ呼び名であろう」。『完訳』は「後文で、兄豊後介の旧名が兵藤太と知られるので、これは兄の旧官職名によるか」と注す。"
"22","2","4","5","102","1","姉のおもとは","大島本は「あねのおもとハ」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「姉おもとは」と「の」を削除する。『集成』は「姉者人。兵部の君の姉。「おもと」は、婦人に対する敬称」と注す。"
"22","2","4","5","103","1","年経つる故里とて","九州の地に十六年を過す。兵部の君の心に即した叙述。"
"22","2","4","6","104","2","浮島を漕ぎ離れても行く方や--いづく泊りと知らずもあるかな","兵部の君の歌。将来の不安をいう。「浮き」に「憂き」を響かす。"
"22","2","4","7","105","2","行く先も見えぬ波路に舟出して--風にまかする身こそ浮きたれ","玉鬘の返歌。「浮島」の語句を受けて「身こそ浮きたれ」と返す。「浮き」に「憂き」を響かす。"
"22","2","5","1","106","1","かく逃げぬるよし","以下「追ひ来なむ」まで、乳母たちの心中。"
"22","2","5","1","107","1","言ひ出で伝へば","「言ひ伝ふ」（下二段）の未然形＋係助詞「ば」の仮定条件を表す。"
"22","2","5","1","108","1","追ひ来なむ","「なむ」は、完了助動詞「な」＋推量助動詞「む」。確述の意を表し、きっと～するにちがいないのニュアンス。"
"22","2","5","1","109","1","響の灘も","「音に聞き目にはまだ見ぬ播磨なる響きの灘と聞くはまことか」（忠見集）。「響灘」は、今の播磨灘、当時の歌枕。"
"22","2","5","2","110","1","海賊の舟にや","以下「飛ぶやうにて来る」まで、舟子などの詞。"
"22","2","5","4","111","2","憂きことに胸のみ騒ぐ響きには--響の灘もさはらざりけり","乳母の歌。"
"22","2","5","5","112","1","川尻といふ所近づきぬ","舟子などの詞。「川尻」は淀川の河口。"
"22","2","5","7","113","1","唐泊より川尻おすほどは","舟子の唄う船歌。「唐泊」は今の姫路市的形町福泊かとされる。ここから淀川の河口まで三日の行程。"
"22","2","5","9","114","1","歌ひすさみて","大島本は「うたひすさみて」とある。『新大系』は底本の表記のままとする。『集成』『古典セレクション』は諸本に従って「歌ひすさびて」と校訂する。"
"22","2","5","10","115","1","いとかなしき妻子も忘れぬ","豊後介の歌。『集成』は「「韓泊より、川尻おすほどは」に続く歌詞と思われる」と注す。"
"22","2","5","12","116","1","げにぞ皆","以下「いかがしなすらむ」まで、豊後介の心中。「げに」は舟唄に納得する気持ち。"
"22","2","5","12","117","1","追ひまどはして","九州の地に残してきた妻子縁者を大夫監が、の意。"
"22","2","5","14","118","1","胡の地の妻児をば虚しく棄て捐てつ","豊後介の口ずさみ。「涼源の郷井をば見ること得ずなりぬ胡の地の妻児をば虚しく棄て捐てつ」（白氏文集巻三、縛戎人）。彼の漢籍に対する教養が窺える。『完訳』は「豊後介の、筑紫の妻子を捨てて都人にも迎えられぬのに重ねられる」と注す。"
"22","2","5","16","119","1","げにあやしのわざや","以下「いかに思ふらむ」まで、兵部の君の心中。女房ながらも『白氏文集』「縛戎人」の詩句が理解できるとは、かなりの教養である。"
"22","2","5","16","120","1","年ごろ従ひ来つる人","筑紫の地で結婚した夫をさす。"
"22","2","5","18","121","1","ただ一所の御ためにより","玉鬘をさす。"
"22","2","5","19","122","1","あきれておぼゆれど","『集成』は「成行きに任せるほかないという気持」と注す。"
"22","3","1","1","123","1","秋にもなりゆくままに","上京したのが四月二十日前、「延喜式」によれば、都まで海路三十日とあるが、「思ふ方の風さへ進みて、あやふきまで走り上りぬ」とあったから四月の末ないし五月の初めには都に着いていたものと思われる。七月になった。"
"22","3","1","4","124","1","何かこの身は","以下「何心ちかせまし」まで、豊後介の詞。"
"22","3","1","5","125","1","語らひ慰めて","豊後介が母乳母を。"
"22","3","1","6","126","1","神仏こそは","以下「早く申したまへ」まで、豊後介の詞。"
"22","3","1","6","127","1","八幡の宮","岩清水八幡宮。"
"22","3","1","7","128","1","八幡に詣でさせたてまつる","豊後介が玉鬘を岩清水八幡宮に参詣させる。"
"22","3","1","7","129","1","親の語らひし大徳","故父大宰少弐が親しくしていた大徳の意。"
"22","3","2","1","130","1","うち次ぎては","以下「恵みたまひてむ」まで、豊後介の詞。"
"22","3","2","1","131","1","年経たまへれば","大島本は「としへ給えれハ」と表記する。『新大系』は「年経え（へ）れば」と整定する。『集成』『古典セレクション』は諸本に従って「年経たまひつれば」と校訂する。"
"22","3","2","3","132","1","いかなる罪深き身にて","以下「顔見せたまへ」まで、玉鬘の心中。"
"22","3","2","4","133","1","椿市といふ所に四日といふ巳の時ばかりに","京から椿市までは牛車で三日の行程であった。玉鬘は徒歩で四日目の巳の刻（午前十時頃）に到着した。"
"22","3","2","5","134","1","足のうら動かれず","『集成』は「もう一歩も踏み出せず」。『完訳』は「足の裏が動こうにも動かれず」と訳す。"
"22","3","2","7","135","1","人宿したてまつらむと","以下「心にまかせて」まで、家主の詞。"
"22","3","2","8","136","1","げに人びと来ぬ","家主の言葉通りの意。"
"22","3","3","2","137","1","人びとは奥に入り他に隠しなどして","先客の玉鬘一行の人々をさす。"
"22","3","3","2","138","1","軟障","部屋を仕切る幕。"
"22","3","3","2","139","1","おはします","主語は玉鬘。"
"22","3","3","3","140","1","この来る人も恥づかしげもなし","右近一行をさす。『完訳』は「このやってきた人たちは、こちらで気のおけるほどの客でもなさそうである」。玉鬘一行と同程度ぐらいという意。"
