"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"13","1","1","1","1","1","なほ雨風やまず","「須磨」巻末の三月上巳の日の暴風雨を直接受けた語り出し。『河海抄』は『尚書』金縢篇の周公旦の故事を指摘。"
"13","1","1","1","2","1","いかにせまし","以下「あと絶えなまし」まで、源氏の心中。長徳二年（九六六）藤原伊周が大宰帥に左遷されて播磨国に留まっていたが、許可なく密かに上京したことが露顕して、遂に大宰府に流された例がある。"
"13","1","1","1","3","1","かかりとて","風雨雷鳴の脅威をさす。"
"13","1","1","1","4","1","なほこれより","完訳「「なほ」は、今までも考えてきた意」と注す。"
"13","1","1","1","5","1","波風に騒がれて","以下「流し果てむ」まで、源氏の心中。"
"13","1","1","1","6","1","軽々しき名や流し果てむ","大島本は「名や」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「名をや」と「を」を補訂する。「流し果つ」複合語。「や」（係助詞、疑問）「む」（推量の助動詞、推量）係結び、強調のニュアンス。"
"13","1","1","2","7","1","夢にもただ同じさまなる物のみ","大島本は「夢」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「御夢」と「御」を補訂する。「須磨」巻の源氏の夢に現れた異形の物をいう。"
"13","1","1","2","8","1","来つつ","「つつ」接続助詞、反復の意。異形の物が繰り返し現れた。"
"13","1","1","2","9","1","雲間なくて","大島本は「雲まなくて」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「雲間もなくて」と「も」を補訂する。"
"13","1","1","2","10","1","かくながら身をはふらかしつるにや","源氏の心中。「つる」完了の助動詞、確述。「に」断定の助動詞。「や」（疑問の終助詞）。～してしまうのであろうかのニュアンス。"
"13","1","1","2","11","1","さし出づべくもあらぬ","「べく」推量の助動詞、可能。「も」（係助詞、強調）。"
"13","1","1","2","12","1","人もなし","「も」（係助詞、強調）。"
"13","1","1","3","13","1","二条院よりぞ","「ぞ」（係助詞）「そほち参れる」、係結び、強調。"
