"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"21","1","1","1","1","1","年変はりて","前の「朝顔」巻の翌年、源氏三十三歳の正月。"
"21","1","1","1","2","1","宮の御果ても過ぎぬれば","藤壷の一周忌をさす。崩御は前年三月。"
"21","1","1","1","3","1","今めかしきを","『集成』は「はなやいだ気分だが」。『完訳』は「目新しくはなやかな趣きであるが」と訳す。"
"21","1","1","1","4","1","心地よげなるに","接続助詞「に」逆接の意。"
"21","1","1","1","5","1","前斎院はつれづれと眺めたまふを、前なる","朝顔姫君は父桃園式部卿宮の死去を悲しんでいる。<BR>【眺めたまふを、前なる】－なかめ給ふおまへなる明－なかめ給おまへなる証　『集成』は「ながめたまふ。御前なる」と整定。藤原定家は格助詞「を」はかならず「を」と表記する。"
"21","1","1","1","6","1","あるに","格助詞「に」時間の意。"
"21","1","1","1","7","1","大殿より","源氏をさす。"
"21","1","1","2","8","1","御禊の日は、いかにのどやかに思さるらむ","源氏の消息文の一部。"
"21","1","1","3","9","1","訪らひきこえさせたまへり","「きこえさせ」謙譲の補助動詞、朝顔に対する敬意。「たまへ」尊敬の補助動詞、源氏に対する敬意。"
"21","1","1","4","10","1","今日は","以下、和歌の終わりまで、源氏の消息文。"
"21","1","1","5","11","2","かけきやは川瀬の波もたちかへり--君が禊の藤のやつれを","源氏から朝顔姫君への贈歌。「き」過去助動詞、終止形。「やは」連語、反語表現。「藤」（藤衣＝喪服）と「淵」の掛詞。「淵」「河瀬の波」「禊」は縁語。"
"21","1","1","6","12","1","立文すくよかにて","恋文の体裁ではない普通の手紙の体裁。"
"21","1","1","7","13","2","藤衣着しは昨日と思ふまに--今日は禊の瀬にかはる世を","朝顔の返歌。「藤のやつれ」を受けて「藤衣」と返し、「禊」「瀬」はそのまま用いて返す。「世の中は何か常なる飛鳥川昨日の淵ぞ今日は瀬になる」（古今集雑下、九三三、読人しらず）「飛鳥川淵にもあらぬ我が宿も瀬にかはりゆくものにぞありける」（古今集雑下、九九三、伊勢）を踏まえる。無常をいう。"
"21","1","1","9","14","1","御目止めたまひて","大島本は「御めとめ給て」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「御目とどめたまひて」と校訂する。"
"21","1","1","10","15","1","院は","前斎院の意。朝顔をさす。"
"21","1","1","11","16","1","をかしやかにけしきばめる御文などの","『完訳』は「懸想文めく思わせぶりの手紙なら」と注す。以下「紛らはすべからむ」まで、宣旨の心中。"
"21","1","1","11","17","1","あらばこそ","係助詞「こそ」は「聞こえ返さめ」已然形に係る、逆接用法。"
"21","1","1","11","18","1","いかがは聞こえも紛らはすべからむ","大島本「まきらかす」とある。字母「可」は「ハ」の誤写であろう。諸本によって訂正する。反語表現。"
"21","1","1","12","19","1","ともてわづらふべし","推量助動詞「べし」は語り手の推量。宣旨の心中を忖度。以下の物語展開を興味深々たるものにする表現効果。"
"21","1","2","1","20","1","女五の宮の御方にも","桃園式部卿宮の妹、朝顔の叔母。桃園式部卿宮邸に朝顔と同居。"
"21","1","2","2","21","1","この君の","以下「生ひ出でたまへれ」まで、女五宮の詞。"
"21","1","2","4","22","1","こなたにも対面したまふ折は","女五宮が朝顔の君に。"
"21","1","2","5","23","1","この大臣の","以下「となむ思ひはべる」まで、女五宮の詞。"
"21","1","2","5","24","1","何か今始めたる御心ざしにもあらず","「何か」は「あらず」に係る、反語表現。"
"21","1","2","5","25","1","故宮も","桃園式部卿宮をさす。"
"21","1","2","5","26","1","筋異になりたまひてえ見たてまつりたまはぬ嘆きを","「筋異になりたまひて」は多義的内容を含む表現。『集成』は「（あなたが）斎院という神に仕える特別のご身分になられて、源氏を婿君としてお世話できないことをお悔みになっては」。『完訳』は「あのお方が他家の婿におなりになったので、こちらではお世話申すこともできなくなったとお嘆きになっては」と訳す。"
"21","1","2","5","27","1","思ひ立ちしことをあながちにもて離れたまひしことなど","桃園式部卿宮の詞を引用。桃園式部卿宮が源氏を婿にと思っていたのを朝顔が強情に断ったという。"
"21","1","2","6","28","1","故大殿の姫君","葵の上をさす。"
"21","1","2","6","29","1","三の宮の思ひたまはむこと","葵の上の母、五の宮の姉に当たる。"
