"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"20","1","1","1","1","1","斎院は御服にて下りゐたまひにきかし","朝顔君は父桃園式部卿宮の薨去により喪に服し、斎院を退下。式部卿宮の薨去は「薄雲」に語られている。"
"20","1","1","1","2","1","大臣例の思しそめつること絶えぬ御癖にて","『完訳』は「一度でも逢った女は捨てることのない、源氏の心長い性格」と注す。「癖」は良い意味のニュアンスではない。"
"20","1","1","1","3","1","宮わづらはしかりしことを思せば","『集成』は「賢木の巻に、源氏が雲林院滞在中、斎院に文通したことが見え、源氏と斎院の文通のことが右大臣と弘徽殿の大后の間で話題になっている。そのことは斎院の耳にも入っていたのであろう」。『完訳』は「姫君が源氏を「わづらはしかりし」と思う過去の具体的な事実は不明。情交はなかったらしい」と注す。"
"20","1","1","2","4","1","長月になりて桃園宮に渡りたまひぬるを聞きて","父桃園式部卿宮の薨去は夏ころ。朝顔の君は斎院退下直後は別の所にいて、九月に桃園宮に移った。"
"20","1","1","2","5","1","女五の宮のそこにおはすれば","桃園式部卿宮と兄妹。故桐壺の妹宮。葵の上の母は三の宮。"
"20","1","1","2","6","1","故院のこの御子たちをば","故桐壺院が。「の」格助詞、主格を表す。"
"20","1","1","2","7","1","次々に聞こえ交はしたまふめり","『集成』は「それからそれへとお付合いしていられるようだ」。『完訳』は「そうした方々と互いに親しくお便りを取り交わし申しておられるようである」と訳す。「めり」推量の助動詞、語り手の主観的推量を表す。"
"20","1","1","2","8","1","同じ寝殿の西東にぞ住みたまひける","寝殿の西の間に朝顔の君、東の間に女五の宮。"
"20","1","1","3","9","1","年長におはすれど","下文によって「故大殿の宮」すなわち葵の上の母宮、三の宮が主語と知れる。"
"20","1","1","3","10","1","故大殿の宮","故大殿すなわち故太政大臣。「薄雲」巻に薨去が語られている。葵の上の母。"
"20","1","1","4","11","1","院の上隠れたまひてのち","以下「もの忘れしぬべくはべる」まで、女五の宮の詞。お礼の挨拶。"
"20","1","1","6","12","1","かしこくも古りたまへるかな","源氏の心中。五の宮はひどく年をとったなという感想。『完訳』は「「かしこくも」は、高貴な身分へのもったいない気持とともに、甚だしい老化の意を表す。次の「うちかしこまり」とも照応」と注す。"
"20","1","1","7","13","1","院隠れたまひてのちは","以下「思ひたまへわたりつれ」まで、源氏の詞。御無沙汰を詫びた挨拶。"
"20","1","1","7","14","1","おぼえぬ罪に当たりはべりて知らぬ世に惑ひはべりしを","官位の剥奪と須磨明石流離の生活をさす。"
"20","1","1","7","15","1","たまたま朝廷に数まへられたてまつりては","『完訳』は「「たまたま」に注意。人力を超えた偶然による」と注す。"
"20","1","1","9","16","1","いともいともあさましく","以下「おぼえはへり」まで、五の宮の詞。"
"20","1","1","9","17","1","いづ方につけても","桐壺院の崩御と源氏の流離をさす。"
"20","1","1","9","18","1","命長さの恨めしきこと","「寿則辱多し」（荘子、外篇）。「人生莫羨苦長命　命長感旧多悲辛（人生羨む莫かれ苦だ長命なるを　命長ければ旧に感じて悲辛多意し）」（白氏文集巻六十九「感旧」）。"
"20","1","1","9","19","1","見たてまつりさしてましかば","「ましかば」--「口惜しからまし」反実仮想の構文。"
"20","1","1","11","20","1","いときよらに","以下「推し量りはべれ」まで、五の宮の詞。源氏の美しさを面と向かって礼讃。世間では今上帝と似ていて美しいというが、それ以上だと、かたはら痛いことまで口にする。"
"20","1","1","11","21","1","似たてまつらせたまへりと","大島本は「給へり」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「たまへる」と校訂する。"
"20","1","1","13","22","1","ことにかくさし向かひて人のほめぬわざかな","源氏の心中。"
