"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"12","1","1","1","1","1","世の中いとわづらはしくはしたなきことのみまされば","政治的社会的情勢が源氏にとって不利な事ばかりが生じてきた。"
"12","1","1","1","2","1","せめて知らず顔にあり経ても、これよりまさることもや","源氏の心中を間接叙述。「これ」は『完訳』「除名処分以上のこと。流罪」と指摘する。"
"12","1","1","2","3","1","かの須磨は昔こそ人の住みかなどもありけれ","「須磨」は歌枕の地。「こそ」「ありけれ」の係結びは、逆接用法。「わくらばに問ふ人あらば須磨の浦に藻塩垂れつつわぶと答へよ（古今集雑下、九六二、在原行平）。「人」は身分のある人の意、「住みか」はその別荘をさす。以下「まれに」まで、人の言の間接引用。"
"12","1","1","2","4","1","人しげくひたたけたらむ住まひは","以下、「おぼつかなかるべきを」まで、源氏の心中の間接的叙述であるが、それを受ける引用の格助詞「と」などがない。「ひたたく」は、『集成』は「みだりがわしい、しまりがないなどの意」と解し、『完訳』は「にぎやかなさま」の意に解す。"
"12","1","1","2","5","1","本意なかるべし","『集成』は「本心にかなわぬことであろう」の意に解し、『完訳』は「心底にある出家遁世への本願」の意に解す。"
"12","1","1","3","6","1","憂きものと","『完訳』は「ここも前巻花散里冒頭に照応。葵の上の死を契機とする道心を発条として、離京を決意するが、絆ゆえに躊躇」という。"
"12","1","1","4","7","1","行きめぐりても","『岷江入楚』は「下の帯の道はかたがたに別るとも行きめぐりても逢はむとぞ思ふ（古今集離別、四〇五、紀友則）を指摘する。"
"12","1","1","4","8","1","なほ一二日","『完訳』は「「なほ--おぼえ」は、源氏の雲林院への短期間の参篭などを具体例に、直前の叙述を補強する」と指摘。"
"12","1","1","4","9","1","幾年そのほどと限りある道にもあらず","以下「門出にもや」まで、源氏の心中叙述。『獄令』には流罪の人は六年または三年後復任を許されるとある。源氏は自主的に退去したので、何年と限ることができない。『完訳』「「--だに--だに」の文脈を受けて、まして--の気持」と注す。"
"12","1","1","4","10","1","逢ふを限りに隔たりゆかむも","『河海抄』は「わが恋は行方も知らず果てもなし逢ふを限りと思ふばかりぞ」（古今集恋二、六一一、凡河内躬恒）を指摘する。その第四句の文句による表現。"
"12","1","1","4","11","1","やがて別るべき門出にもや","『紫明抄』は「かりそめの行きかひ路とぞ思ひこし今は限りの門出なりけり」（古今集哀傷、八六二、在原滋春）を指摘する。"
"12","1","1","4","12","1","さる心細からむ","以下、源氏の心中に添った叙述。「なかなかもの思ひのつまなるべきを」は直接的叙述。"
