"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"4","1","1","1","1","1","六条わたりの御忍び歩きのころ","源氏の六条辺りの女性へのお忍び通いのころの物語。夏の最も暑い六月ころの物語。六条は、当時都の場末といった感じの所。"
"4","1","1","1","2","1","中宿","途中の休憩所。旅や遠出の折に使用した知人の家や邸宅。"
"4","1","1","1","3","1","大弐の乳母","源氏の乳母の一人。大弍は従四位下相当官。その人の妻。なお源氏にはもう一人の乳母がいる。「末摘花」巻に登場する左衛門の乳母。"
"4","1","1","1","4","1","尼になりにける","諸本すべて格助詞「を」を持たない。尼になった、その人を、というニュアンスの構文。"
"4","1","1","1","5","1","五条なる家尋ねて","源氏はこの家をしばらく訪問していなかった趣きである。あるいは初めての訪問か。"
"4","1","1","2","6","1","御車入るべき門","賓客の出入りする門。表門。普段は使用されない。家人は通用門を使用。"
"4","1","1","2","7","1","惟光召させて","大弍の乳母の子、すなわち源氏の乳母子。使役の助動詞「せ」連用形。"
"4","1","1","2","8","1","待たせたまひけるほど","主語は源氏。尊敬の助動詞「せ」連用形＋尊敬の補助動詞「たまひ」連用形、最高敬語。"
"4","1","1","2","9","1","むつかしげなる大路のさま","五条大路であろう。"
"4","1","1","2","10","1","見わたしたまへるに","主語は源氏。接続助詞「に」順接。--していると、の意。以下、源氏の目を通して語る叙述。"
"4","1","1","2","11","1","桧垣といふもの","檜の薄い板を網代形に組んで作った垣。庶民の家の作り物。桧垣の絵が「春日権現験記絵」（宮内庁三の丸尚蔵館）に見える。上流貴族には縁遠い物なので「といふもの」と語られる。しかしここでは垣としてではなく下半分のはめ込み戸代わりに使用したものであろう。「扇面古写経」にその絵が見られる。その図が『評釈』に掲載されている。"
"4","1","1","2","12","1","上は半蔀四五間ばかり上げわたして","半蔀は戸の一種。下半分は桧垣戸をはめ込み、上半分は蔀戸を外側に釣り上げていた。"
"4","1","1","2","13","1","簾など","身分の低い者の家では「簾」といい、高貴な家では「御簾」といって、使い分けられている。"
"4","1","1","2","14","1","涼しげなるに","「涼しげなる」の下に「所」などの語が省略されている。格助詞「に」場所を表す。"
"4","1","1","2","15","1","をかしき額つきの透影","美しい額つきをした女の影が簾の内側に見える、という意。"
"4","1","1","2","16","1","見えて覗く","透き影が外の源氏の方を覗いている意。"
"4","1","1","3","17","1","立ちさまよふらむ下つ方","下半分が桧垣によって見えない。推量の助動詞「らむ」連体形、視界外推量のニュアンス。"
"4","1","1","3","18","1","あながちに丈高き心地ぞする","女たちは踏み台の上などに乗って外を覗いているのだろう。"
"4","1","1","3","19","1","いかなる者の集へるならむ","源氏の心。"
"4","1","1","4","20","1","御車もいたくやつしたまへり","この文は、以下「同じことなり」まで、読点によって続く一文である。源氏の気持ちが重ね合わされた表現である。"
"4","1","1","4","21","1","前駆も追はせたまはず","「御車もいたくやつしたまへり」と並列する。"
"4","1","1","4","22","1","誰れとか知らむ","反語表現。右の二文の並列を受けて、それゆえ、わたしを誰と分かろうか、誰とも分かるまい、という意の構文。"
"4","1","1","4","23","1","すこしさし覗きたまへれば","源氏が牛車の窓から。完了の助動詞「れ」存続の意。しばらく覗いているニュアンス。"
"4","1","1","4","24","1","門は蔀のやうなる押し上げたる見入れのほどなく","蔀戸を棒などで押し上げてある門。「春日権現験記」に竹を格子状に編んだ形の門の絵が見られる。断定の助動詞「なる」連体形の下に目的格を表す格助詞「を」ナシ。半蔀のような、それを押し上げてあり、その奥行きもなく、という一続きの視点で語られている構文。"
"4","1","1","4","25","1","何処かさして","『源氏釈』は「世の中はいづれかさしてわがならむ行きとまるをぞ宿と定むる」（古今集雑下　九八七　読人しらず」を指摘する。"
"4","1","1","4","26","1","玉の台も同じことなり","『河海抄』は「何せむに玉の台も八重葎はべらむ中に二人こそ寝め」（古今六帖六　葎）を指摘する。「玉の台」は歌語。金殿玉楼の立派な御殿に住むことも卑しい宿に住むことも同じく無常の世に住むことだ、違いはない。引歌の「二人こそ寝め」に源氏と夕顔の物語の将来を暗示させる。"
"4","1","1","5","27","1","切懸だつ物に","瓦屋根の葺き方のように横板を下から少しずつ立て重ねて作った板塀。"
"4","1","1","5","28","1","いと青やかなる葛の心地よげに","格助詞「の」主格を表す。"
"4","1","1","5","29","1","這ひかかれるに","格助詞「に」場所を表す。"
"4","1","1","5","30","1","おのれひとり笑みの眉開けたる","擬人法。係助詞「ぞ」--「完了の助動詞「たる」連体形、存続の意。係り結びの法則。強調のニュアンス。"
"4","1","1","6","31","1","遠方人にもの申す","源氏の独り言。『源氏釈』は「うち渡す遠方人に物申す我そのそこに白く咲けるは何の花ぞも」（古今集旋頭歌　一〇〇七　読人しらず）を指摘する。その和歌の語句を引用したもの。「何の花ぞも」と問うのが真意。"
"4","1","1","7","32","1","独りごちたまふを","主語は源氏。接続助詞「を」順接を表す。"
"4","1","1","7","33","1","御隋身ついゐて","中将の源氏には四人の随身が付く。"
"4","1","1","8","34","1","かの白く咲けるをなむ","以下「咲きはべりける」まで、御随身の返答。源氏の引歌を理解して適切に答える。「白く咲ける」は、その『古今集』歌の語句を踏まえて答えたもの。嗜みのある風雅な返答。係助詞「なむ」、丁寧の補助動詞「はべる」連体形、係り結びの法則。"
"4","1","1","8","35","1","人めきて","「顔」という言葉が付くので人のようだという意と、「人めく」の人並みの身分、すなわち貴族のようなという意を掛けた返答になっている。接続助詞「て」逆接を表す。"
"4","1","1","8","36","1","垣根になむ咲きはべりける","係助詞「なむ」、過去の助動詞「ける」連体形、詠嘆の意。係り結びの法則。"
"4","1","1","9","37","1","げにいと小家がちに","「げに」という言葉は源氏と語り手のどちらの感想ともとれる表現。"
"4","1","1","9","38","1","むつかしげなるわたりの","格助詞「の」同格を表す。"
"4","1","1","9","39","1","このもかのも","『源氏釈』は「筑波嶺のこのもかのもに蔭はあれど君が御蔭にます蔭はなし」（古今集東歌　一〇九五　常陸歌）を指摘。他に『河海抄』は「山風の吹きのまにまに紅葉ばはこのもかのもに散りぬべらなり」（後撰集秋下　四〇六　読人しらず）を指摘する。「このもかのも」は歌語。"
