"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"40","1","1","1","1","1","紫の上いたうわづらひたまひし御心地の後","四年前の正月の女楽の直後発病し、四月危篤状態まで陥ったが（若菜下）、その後全快せず今日にいたっている。冒頭「紫の上」、と女主人公を提示し、以下にも体言の下に格助詞や係助詞を伴わない、物語としての文章の生動に注意べき。"
"40","1","1","2","2","1","院の思ほし嘆くこと限りなし","源氏の悲嘆。"
"40","1","1","2","3","1","しばしにても","以下「いみじかるべく思し」まで、源氏の心中を地の文で語る。"
"40","1","1","2","4","1","みづからの御心地には","以下、紫の上の心中を地の文で語る。"
"40","1","1","2","5","1","思されぬを","「れ」自発の助動詞。接続助詞「を」逆接の意。"
"40","1","1","2","6","1","年ごろの御契りかけ離れ","『集成』は「死別によって今生の契りを断つこと」。『完訳』は「源氏との年来の縁。「契り」に注意。単なる「仲」でない。子への執着がない代りに、源氏との宿縁の仲が現世の絆となっている」と注す。"
"40","1","1","2","7","1","思ひ嘆かせたてまつらむことのみぞ","源氏を嘆かせる。『休聞抄』は「声をだに聞かで別るる魂よりもなき床に寝む君ぞ悲しき」（古今集哀傷、八五八、読人しらず）を指摘。"
"40","1","1","2","8","1","思されける","「れ」自発の助動詞。係助詞「ぞ」--「ける」係結びの構文の強調表現。"
"40","1","1","2","9","1","いかでなほ本意あるさまになりて","紫の上の出家願望は、「若菜下」巻に語られていた。"
"40","1","1","2","10","1","しばしもかかづらはむ命のほどは","『河海抄』は「ありはてぬ命待つ間の程ばかり憂きことしげく思はずもがな」（古今集雑下、九六五、平貞文）を指摘。"
"40","1","1","2","11","1","さらに許しきこえたまはず","主語は源氏。"
"40","1","1","3","12","1","さるはわが御心にもしか思しそめたる筋なれば","「さるは」反転して、また一方では。以下、源氏の心中。源氏の出家願望は、「若紫」「葵」「絵合」「藤裏葉」の諸巻に見られる。"
"40","1","1","3","13","1","同じ道にも入りなむ","源氏の心中。連語「なむ」（完了の助動詞、確述＋推量の助動詞、意志）、源氏の強い意志を表す。"
"40","1","1","3","14","1","思せど","「ど」逆接の接続助詞、いったんは出家をと思うが、以下に躊躇される気持ちが語られる。"
"40","1","1","3","15","1","一度家を出でたまひなば","以下、源氏の心中。出家の覚悟とそれを躊躇される源氏の気持ちを地の文に語る。心情の流れに即した紆余曲折のある長文の文章表現に注意。"
"40","1","1","3","16","1","かけ離れなむことをのみ","連語「なむ」、完了の助動詞、確述の意＋推量の助動詞、意志の意。副助詞「のみ」限定強調の意、源氏の強い決意を表す。"
"40","1","1","3","17","1","思しまうけたるに","接続助詞「に」順接、原因理由を表す。源氏のかねての考え方をいう。以下、逆接の文脈になり、それがかなわないことをいう。"
"40","1","1","3","18","1","悩み篤いたまへば","動詞「篤え」の転、連用形しか文献には見えないという（岩波古語辞典）。容態が重くなる意。"
"40","1","1","3","19","1","山水の住み処濁りぬべく","地の文中だが、「澄む」「住む」の掛詞、「水」と「濁る」「澄む」の縁語、という修辞が見られる。"
"40","1","1","3","20","1","ただうちあさへたる思ひのままの道心起こす人びとにはこよなう後れたまひぬべかめり","推量の助動詞「べかめり」は語り手が源氏の心中と行動を推測した言辞。『評釈』は「当時の貴族たちにとっては、出家は理想の生活として考えられていたらしい。（中略）それを光る源氏をめぐる婦人たちでさえ行なっているのに、光る源氏が今まで口には言いながら実行しないのはどうしたことなのか。そういった読者の疑問に答えるための、作者の弁解がこの「御法」の冒頭文ではないかと思われる」と注す。"
"40","1","1","4","21","1","御許しなくて","源氏の許可がなくて紫の上は出家を。"
"40","1","1","4","22","1","このことによりてぞ","源氏が出家を許さないことをさす。係助詞「ぞ」--「思ひきこえたまひける」、係結びの構文による強調表現。"
"40","1","1","4","23","1","女君は","紫の上。あえて主語を提示することによって強調したもの。"
"40","1","1","4","24","1","わが御身をも罪軽かるまじきにやと","紫の上自身の反省。接続助詞「に」順接、原因理由の意。我が身の罪障が深いために、出家も許されないのだろうか、と考える。『完訳』は「源氏を恨むよりも、わが運命を悲しむ」と注す。"
"40","1","2","1","25","1","法華経千部","『法華経』は全八巻、二十八品の経。それを千部写経させた。大勢の写経者が必要。大事業である。"
"40","1","2","1","26","1","わが御殿と思す二条院にて","「若菜上」巻にも「わが御私の殿と思す二条の院にて」（第九章二段）とあった。"
"40","1","2","1","27","1","七僧の法服など","講師（こうじ）・読師（とくじ）・呪願（しゅがん）・三礼（さんらい）・唄（ばい）・散花（さんげ）・堂達（どうだつ）の役僧たちの法服。"
"40","1","2","2","28","1","ことことしきさまにも聞こえたまはざりければ","紫の上は源氏に。"
"40","1","2","2","29","1","詳しきことどもも知らせたまはざりけるに","主語は源氏。『集成』は「こまかいところまで何もご存じでなかったのに」。『完訳』は「院は立ち入った数々のことをお教えにならなかったのに」。両解釈あるが、こうした表現は、二者択一的解釈より多重的解釈（掛詞的）のほうがより適切か。"
"40","1","2","2","30","1","仏の道にさへ通ひたまひける","『完訳』は「仏の儀式にまでよく通じて」と注す。"
"40","1","2","2","31","1","営ませたまひける","「せたまひ」は、主語が「院は」とあるので、最高敬語とみてよい。"
"40","1","2","2","32","1","大将の君","夕霧。近衛府の官人という立場から。"
"40","1","2","3","33","1","内裏春宮后の宮たちをはじめ","今上帝は朱雀院の御子。春宮は今上帝と明石女御の間に生まれた御子。「后宮たち」と複数形で語られているので、秋好中宮の他に明石女御が中宮になったことが暗示されている。明石女御の立后は初見の記事。"
"40","1","2","3","34","1","御方々、ここかしこに","六条院のご夫人方、花散里や明石御方をさす。"
"40","1","2","3","35","1","いとこちたきことどもあり","『評釈』は「作者の批評」と注す。"
"40","1","2","3","36","1","いつのほどに","以下「御願にや」まで、源氏の心中。"
"40","1","2","3","37","1","石上の世々経たる","「石上」は「ふる」に係る枕詞。ここは「世々経たる」にかけた修辞。古くから、の意。『源氏釈』は「塵泥（ちりひぢ）の世々のみかずにありへてぞ思ひあつむることもおほかる」（出典未詳）を指摘。"
"40","1","2","3","38","1","御願にや","係助詞「や」の下に「あらむ」などの語句が省略。"
"40","1","2","4","39","1","花散里と聞こえし御方明石なども渡りたまへり","花散里と明石御方に対する待遇の違いに注意。『完訳』は「花散里との身分差を表すべく、「明石」と呼び捨てた呼称」と注す。"
"40","1","2","4","40","1","南東の戸を開けておはします","主語は紫の上。"
"40","1","2","4","41","1","寝殿の西の塗籠なりけり","前文を補足説明した叙述。"
"40","1","3","1","42","1","三月の十日なれば、花盛りにて、空のけしきなども、うららかにものおもしろく","三月十日の季節描写。桜の満開、空模様の麗かさ。"
"40","1","3","1","43","1","仏のおはすなる所のありさま遠からず思ひやられてことなり","大島本「ことなり」とある。『集成』『完本』は諸本に従って「ことなる」とし「深き心」を修飾する。『新大系』は底本のままとする。極楽浄土をさす。「時に、世尊、韋提希に告げたまふ、汝今知るやいなや、阿彌陀仏、此を去ること遠からず」（観無量寿経）。"
"40","1","3","1","44","1","薪こる讃嘆の声も","『奥入』は「法華経を我が得しことは薪こり菜つみ水汲み仕へてぞ得し」（拾遺集哀傷、一三四六、大僧正行基）を指摘。『異本紫明抄』は「薪こる事は昨日につきにしをいざ斧の柄はここに朽たさむ」（拾遺集哀傷、一三三九、道綱母）をも指摘。"
"40","1","3","1","45","1","静まりたるほどだにあはれに思さるるを","『集成』は「静まり返った時でさえしみじみさびしく」。『完訳』は「静寂のおとずれるとき、それすらしみじみと寂しく思わずにはいらっしゃれないものだから」と訳す。副助詞「だに」--副詞「まして」の構文。「るる」自発の助動詞。"
"40","1","3","1","46","1","ましてこのころとなりては","『集成』は「死期の近きを悟るこの頃、という含み」と注す。"
"40","1","3","1","47","1","明石の御方に三の宮して聞こえたまへる","明石の御方に、孫の匂宮を遣いにして紫の上が和歌を贈る。"
"40","1","3","2","48","2","惜しからぬこの身ながらもかぎりとて--薪尽きなむことの悲しさ","『源氏釈』は「法華経を我が得しことは薪こり菜つみ水汲み仕へてぞ得し」（拾遺集哀傷、一三四六、大僧正行基）「菓（このみ）を採り水を汲み、薪を拾ひ食（じき）を設け」（法華経、提婆達多品）「薪尽て火の滅するが如し」（法華経、序品）を指摘。「この身」に「菓（このみ）」を掛け、法華経の経文を暗示する。"
