"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"15","1","1","1","1","1","藻塩垂れつつわびたまひしころほひ、都にも、さまざまに思し嘆く人多かりしを","源氏が須磨明石に謫去していた間の都の女性たちの動向。「藻塩垂れつつ」は「わくらばに問ふ人あらば須磨の浦に藻塩垂れつつわぶと答へよ」（古今集雑下、九六二、在原行平）にもとづく表現。"
"15","1","1","1","2","1","一方の思ひこそ苦しげなりしか","「一方」は源氏をさす。「こそ」係助詞。「しか」過去の助動詞、已然形。係結び。読点で逆接の文脈。"
"15","1","1","1","3","1","旅の御住みかをも","「聞こえ通ひたまひつつ」に係り、「仮の御よそひをも--時々につけてあつかひきこえたまふに」と並ぶ並列の構文。"
"15","1","1","1","4","1","竹の子の世の憂き節を","「今さらに何生ひ出づらむ竹の子の憂き節しげき世とは知らずや」（古今集雑下、九五七、凡河内躬恒）を踏まえる。"
"15","1","1","2","5","1","常陸宮の君は、父親王の亡せたまひにし名残に","末摘花の生活窮乏し、その邸も荒廃する。"
"15","1","1","2","6","1","思ひかけぬ御ことの出で来て訪らひきこえたまふこと絶えざりしを","源氏との関係が生じたこと。「訪らひきこえたまふこと」は、源氏本人が直接通って来ることではなく手紙などで間接的に見舞ってやることであろう。"
"15","1","1","2","7","1","大空の星の光を盥の水に映したる心地して","『完訳』は「さほどでもない源氏の援助も困窮の末摘花には無上の恵みと思われる気持を、大空の無数の星も水面には目だって映るのにたとえた。また盥の水に星影を映すのが七夕行事の一つだという。その七夕の甘美な恋物語のような夢見心地も重なっていよう」と注す。"
"15","1","1","2","8","1","かかる世の騷ぎ出で来て","源氏の須磨明石流謫事件をさす。"
"15","1","1","4","9","1","いでやいと口惜しき御宿世なりけり","以下「悲しけれ」まで、女房の詞。"
"15","1","1","4","10","1","おほかたの世の事といひながら","『集成』は「（源氏の訪れなくなったのは）ご政治向きのことのためとはいいながら。「おほかたの世のこと」は、ここでは末摘花との個人的な関係に対して、世間一般にかかわる事件。須磨退去をさす」。『完訳』は「移り変わるのは世間の習いとは申すものの」と注す。"
"15","1","1","5","11","1","さる方にありつきたりしあなたの年ごろ","昔の貧しい生活に慣れていた時代をさす。"
"15","1","1","5","12","1","さてありぬべき","女房としてふさわしいの意。"
"15","1","2","1","13","1","もとより荒れたりし宮の内","末摘花、荒廃した邸を守りながら生き抜く。"
"15","1","2","1","14","1","狐の棲みかになりて","以下の文章は、「梟は松桂の枝に鳴き狐は蘭菊の叢に蔵る」（白氏文集、諷諭詩、「凶宅詩」）を踏まえた表現。同様の荒廃した邸の描写に「凶宅詩」を踏まえた表現は「夕顔」巻にも見られる。"
"15","1","2","1","15","1","人気にこそ","以下「隠しけれ」まで、挿入句。係り結び。逆接の文脈。"
"15","1","2","2","16","1","なほいとわりなし","以下「いと堪へがたし」まで、女房の詞。姫君に邸を手放し、他の恐しくない邸に移るよう進言する。"
