"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"29","1","1","1","1","1","かく思しいたらぬことなく","主語は源氏。「かく」は下文の内容をさす。"
"29","1","1","1","2","1","いかでよからむことは","源氏の心中。『完訳』は「玉鬘の将来によかれと思う方途をと。自らの恋の関係を持続させたい気持もこもっていよう」と注す。"
"29","1","1","1","3","1","この音無の滝こそ、うたていとほしく","「とにかくに人目つつみをせきかねて下に流るる音無しの滝」（源氏釈所引、出典未詳）。『完訳』は「語り手の、玉鬘への同情の評」と注す。係助詞「こそ」は「御名なれ」に係る。"
"29","1","1","1","4","1","南の上","紫の上をさす。"
"29","1","1","1","5","1","かの大臣","内大臣をさす。"
"29","1","1","1","6","1","さて思ひ隈なく","以下「をこがましうもや」まで、源氏の心中。地の文から自然と心中文になる。"
"29","1","1","2","7","1","その師走に大原野の行幸とて","大原野神社は藤原氏の氏神。醍醐天皇の延長六年（九二八）十二月五日の大原野行幸がその準拠とされる。『新大系』は「「野の行幸」で、大原野神社への行幸ではない」と注す。"
"29","1","1","2","8","1","卯の時に出でたまうて、朱雀より五条の大路を、西ざまに折れたまふ","『李部王記』延長六年十二月五日の大原野行幸の記事に一致する。"
"29","1","1","3","9","1","青色の袍","麹塵の袍。天皇の日常着だが、晴れの儀式には天皇は赤色の袍を召し、諸臣が麹塵の袍を着る。"
"29","1","1","4","10","1","摺衣を乱れ着つつ","「春日野の若紫の摺衣しのぶの乱れ限り知られず」（伊勢物語一段）。"
"29","1","1","5","11","1","浮橋のもとなど","舟の上に板を渡して橋としたもの。『李部王記』の大原野行幸の記事に同じ。"
"29","1","2","1","12","1","西の対の姫君も","玉鬘をいう。"
"29","1","2","1","13","1","帝の赤色の御衣たてまつりてうるはしう動きなき御かたはらめに","「人主の躰は山岳の如し、高峻にして動かず」（帝範）。"
"29","1","2","2","14","1","わが父大臣を","玉鬘の視点に立っての叙述。"
"29","1","2","3","15","1","中少将何くれの殿上人やうの人","『集成』は「中将、少将。ともに近衛府の次官。多く名門の子弟の容姿端麗な者が選ばれる。今日の護衛として帝のお側近くに供奉している」。『完訳』は「中将は柏木、少将は弁少将。ともに内大臣の子息。二人は弓箭を帯して左右の列に分れて行進」と注す。"
"29","1","2","3","16","1","さらに類ひなうおはしますなりけり","冷泉帝をさす。"
"29","1","2","3","17","1","今すこしいつかしう、かたじけなくめでたきなり","思いなしかか、源氏より帝の方が威厳もあり畏れ多くも見える。"
"29","1","2","4","18","1","さはかかる類ひはおはしがたかりけり","『集成』は「帝に心ひかれた玉鬘の心中と草子地が一体になった書き方」と注す。"
"29","1","2","4","19","1","あてなる人は皆","以下、玉鬘の視点を通しての叙述。"
"29","1","2","4","20","1","出で消えどものかたはなるにやあらむ","語り手の推測を交えた挿入句。"
"29","1","2","5","21","1","兵部卿宮もおはす","蛍兵部卿宮をさす。"
"29","1","2","5","22","1","右大将のさばかり","鬚黒大将をさす。"
"29","1","2","5","23","1","いと心づきなし","『集成』は「玉鬘の思い」と注す。"
"29","1","2","5","24","1","いかでかは女の","大島本は「いかてかハ（ハ＋女の&lt;朱&gt;）」とある。すなわち底本は朱筆で「女の」を補入する。玉上『評釈』によれば「女の」の語は「関戸本」（定家本）なし」という。『新大系』は底本の補訂に従う。『評釈』『集成』『古典セレクション』は諸本と底本の訂正以前本文に従って「いかでかは」と校訂する。『集成』は「以下「見おとしたまうけり」まで、草子地」。『完訳』は「男の顔は女の化粧した顔とは異なるとして、語り手が玉鬘の感想を批判。鬚黒の雄々しさを刻印」と注す。"
"29","1","2","6","25","1","いかがはあらむ","以下「ありさまにや」まで、玉鬘の心中。"
"29","1","2","6","26","1","馴れ馴れしき筋などをば","以下「ありなむかし」まで、玉鬘の心中。『完訳』は「男女の情愛、帝寵。それと無関係な宮仕えをと思う。この願望は、おのずと源氏の希望と重なる」と注す。"
"29","1","3","1","27","1","野に","大原野に。"
"29","1","3","1","28","1","六条院より御酒御くだものなどたてまつらせたまへり","源氏から。なお。『李部王記』のその日の記事にも「六条院」（宇多法皇カ）から酒や炭などが献上されたことが記されている。"
"29","1","3","2","29","1","蔵人の左衛門尉","大島本は「右（右＄左&lt;朱&gt;）衛門のせう」とある。すなわち朱筆で「右」を「左」に改めている。玉上『評釈』によれば関戸本「右衛門」とあるよし。『集成』は関戸本及び大島本の訂正以前本文に従う。『評釈』『新大系』『古典セレクション』は諸本と大島本の訂正に従って「左衛門尉」と校訂する。"
"29","1","3","2","30","1","御使にて","帝から源氏への返礼の使者。"
"29","1","3","2","31","1","雉一枝たてまつらせたまふ","『九条右大臣集』（藤原師輔）に、朱雀院の野の行幸に不参して雉一双を賜った例が見られる。雉の一双を左右の枝に上下して付けるのが作法という（河海抄）。"
"29","1","3","2","32","1","仰せ言には何とかやさやうの折のことまねぶにわづらはしくなむ","『集成』は「帝の仰せ言には何とあったか、このような場合のことをお話しするのは、女の身に憚りが多いので（やめておきます）。歌以外は省略することをことわる草子地」。『完訳』は「その仰せ言には何とあったか、そのような折のことをつぶさに記しとどめるのもわずらわしいことで--」「女が朝廷儀式の詳細を語るのを避けるための、語り手の省筆」と注す。"
"29","1","3","3","33","2","雪深き小塩山にたつ雉の--古き跡をも今日は尋ねよ","帝から源氏への贈歌。『集成』は「源氏の不参を残念がられた歌」と注す。"
"29","1","3","4","34","1","太政大臣の、かかる野の行幸に仕うまつりたまへる例などやありけむ","仁和二年（八八六）十二月十四日の光孝天皇の芹川行幸に太政大臣藤原基経が供奉した例がある（河海抄）。"
"29","1","3","5","35","2","小塩山深雪積もれる松原に--今日ばかりなる跡やなからむ","「行幸」「み雪」の掛詞。「や」間投助詞、詠嘆の意。今日ほどの盛儀はないことでしょう、の意。"
"29","1","3","6","36","1","そのころほひ聞きしことのそばそば思ひ出でらるるはひがことにやあらむ","『集成』は「語り手の女房の言葉をそのまま伝えた体の草子地」。『完訳』は「以下も、源氏の本心にふれまいとする語り手の言辞」と注す。"
"29","1","4","2","37","1","昨日主上は","以下「なびきぬらむや」まで、源氏の詞。"
"29","1","4","2","38","1","かのことは","宮仕えの件をさす。"
"29","1","4","3","39","1","いとうちとけたる文","大島本は「ふミ」とある。玉上『評釈』によれば関戸本「文」とあるよし。『集成』『新大系』は関戸本と底本に従う。『評釈』『古典セレクション』は諸本に従って「御文」と校訂する。"
"29","1","4","5","40","1","よくも推し量らせたまふものかな","玉鬘の心中。"
"29","1","4","6","41","1","昨日は","以下「御ことどもになむ」まで、玉鬘の返事。"
"29","1","4","7","42","2","うちきらし朝ぐもりせし行幸には--さやかに空の光やは見し","大島本は「うちきえし」とある。「え」は「ら」の誤字と認められる。玉鬘の和歌。「光」は帝の姿を譬喩する。「やは」反語表現。"
"29","1","4","8","43","1","おぼつかなき御ことどもになむ","歌に添えた言葉。接尾語「ども」複数は帝の顔や宮仕えのことを意味する。"
"29","1","4","9","44","1","上も見たまふ","紫の上をさす。"
"29","1","4","10","45","1","ささのことを","以下「思ふにはあらじ」まで、源氏の詞。指示代名詞「ささ」は、宮仕えのことをさす。"
"29","1","4","10","46","1","そそのかししかど","大島本「そゝのかしかと」とある。「し」脱字と見られる。玉上『評釈』によれば関戸本にも「し」が無いよし。"
"29","1","4","10","47","1","中宮かくておはす","秋好中宮をさす。"
"29","1","4","10","48","1","ここながらのおぼえには、便なかるべし","『完訳』は「源氏の娘という扱いでは。養女の中宮と競うのが不都合」と注す。"
"29","1","4","10","49","1","かの大臣に知られても","内大臣をさす。「知られ」の「れ」は受身の助動詞。"
"29","1","4","10","50","1","女御かくてまたさぶらひたまへば","弘徽殿女御をさす。玉鬘の姉妹に当たる。"
"29","1","4","10","51","1","思ひ乱るめりし筋なり","主語は玉鬘。推量の助動詞「めり」の主体は源氏。「し」過去の助動詞。源氏の観察体験にもとづくニュアンス。"
"29","1","4","10","52","1","若人の","若い女性一般をいう。"
"29","1","4","12","53","1","あなうたて","以下「心ならめ」まで、紫の上の詞。"
"29","1","4","12","54","1","宮仕ひ思ひ立たむ","大島本「思たゝむ」とある。『集成』は「ゝ」と判読。『評釈』『新大系』『古典セレクション』は「ら」と判読する。"
"29","1","4","14","55","1","いでそこにしもぞめできこえたまはむ","源氏の詞。「そこ」は二人称、紫の上をさす。"
"29","1","4","16","56","2","あかねさす光は空に曇らぬを--などて行幸に目をきらしけむ","源氏の返歌。「きらす」「みゆき」「空の光」の語句を受けて返す。「あかねさす」は「光」の枕詞。「みゆき」に「行幸」と「み雪」の意を掛ける。"
"29","1","4","17","57","1","なほ思し立て","歌に添えた言葉。"
"29","1","5","1","58","1","とてもかうても","以下「こそは」まで、源氏の心中。"
