"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"19","1","1","1","1","1","冬になりゆくままに","明石の祖母、母、孫娘の三人が秋に上京して季節は冬へと移っていく。女たちの心細さが冬の季節とともに深まっていく。"
"19","1","1","1","2","1","川づらの住まひ","大島本は「か（か＋は）つら」とある。すなわち「は」を補入する。三条西家本も同じく「は」を補入している。他本は「かつら」（横池耕）、「かはつら」（御肖）とある。河内本は一本（宮）を除いて他は「かはつら」。別本もすべて「かはつら」。『集成』『新大系』は底本の補入に従って「川づら」とする。『古典セレクション』は「桂」と校訂する。その「校訂付記」に、青表紙本では他に穂久邇文庫本・伝後柏原院等筆本・吉田幸一氏本が「かつら」とある由である。しかし、地理的に「大堰」は「桂」ではない。「松風」巻でも「桂」と「大堰」を語り分けている。"
"19","1","1","2","3","1","なほかくては","以下「思ひたちね」まで、源氏の詞。二条東院へ移転するよう勧告。"
"19","1","1","3","4","1","つらき所多く","以下「いかに言ひてか」まで、明石の君の心中。「宿変へて待つにも見えずなりぬればつらき所の多くもあるかな」（後撰集恋三、七〇五、読人しらず）と「恨みての後さへ人のつらからばいかに言ひてか音をも泣かまし」（拾遺集恋五、九八五、読人しらず）を引歌とする。不安な気持ちを古歌に託して重層化する。"
"19","1","1","3","5","1","残りなき心地すべきを","『集成』は「身も蓋もない思いがされるだろうから」。『完訳』は「それこそすべておしまいという気持になるだろうから」と訳す。"
"19","1","1","4","6","1","さらばこの若君を","以下「しなさむと思ふ」まで、源氏の詞。姫君の引き取り、二条院で袴着の儀を催すことを申し出る。"
"19","1","1","4","7","1","思ふ心あればかたじけなし","将来、入内させ立后させようという考え。「かたじけなし」が使われるゆえん。"
"19","1","1","5","8","1","さ思すらむと思ひわたることなれば","明石の君は源氏は姫君を紫の君の養女として引き取ることを予測していた。"
"19","1","1","6","9","1","改めてやむごとなき方に","以下「思されむ」まで、明石の詞。『集成』は「姫君が紫の上のお子として大切に扱われなさっても」と訳す。"
"19","1","1","8","10","1","前斎宮","『集成』は「ぜんさいぐう」。『完訳』は「さきのさいぐう」と読む。横山本「さきの斎宮」。耕雲本「せんさい宮」とある。前斎宮、二十二歳。"
"19","1","1","8","11","1","憎みがたげなめるほど","明石の姫君、三歳。"
"19","1","1","10","12","1","げにいにしへは","以下「すぐれたまへるにこそは」まで、明石の心中。紫の君の宿縁と人柄のすばらしさを思う。"
"19","1","1","10","13","1","ほの聞こえし御心","『集成』は「ほのかにお噂を耳にした浮気なご性分」と訳す。"
"19","1","1","10","14","1","数ならぬ人の","以下「譲りきこえまし」まで、明石の君の心中。姫君を紫の君に譲ることを決心。"
"19","1","1","10","15","1","さすがに立ち出でて","『集成』は「それを押して人並みなお扱いを受けたら」。『完訳』は「おめおめ顔出ししたら」と訳す。"
"19","1","1","11","16","1","いかが明かし暮らすべからむ","大島本は「いかゝ」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「いかがは」と「は」を補訂する。"
"19","1","2","1","17","1","尼君思ひやり深き人にて","「思ひやり」は思慮の意。"
"19","1","2","2","18","1","あぢきなし","以下「ありさまをも聞きたまへ」まで、尼君の詞。"
"19","1","2","2","19","1","故大納言","源氏の母桐壺更衣の父、按察使大納言をさす。"
"19","1","2","3","20","1","親王たち大臣の御腹といへど","母親が親王方や大臣の娘と言っても。明石の君の場合は播磨国司の娘。"
"19","1","2","3","21","1","なほさし向かひたる劣りの所には","『集成』は「また、たとえ親王や大臣の姫君のお子といっても、身分は低くてもやはり現に北の方である人が生んだお子たちに比べては」。『完訳』は「また親王様や大臣の姫君の御腹といっても、やはりその母君が北の方でないのだったら、身分はよし劣っていても北の方の腹に生れた方より」と訳す。すなわち、母親が単に親王や大臣の娘というだけでは、だめ。身分は劣ってもやはり北の方の娘のほうが上という考え方である。紫の君は式部卿宮の妾の娘、明石は身分は低いが国司の本妻の娘といえる。"
"19","1","2","3","22","1","深山隠れ","「深山隠れ」歌語。「かたちこそ深山隠れの朽木なれ心は花になさばなりなむ」（古今集雑上、八七五、兼芸法師）。"
"19","1","2","5","23","1","さかしき人の心の占どもにももの問はせなどするにも","源氏辞去後。明石、姫君を手放すことを決意。「心の占」歌語。「かく恋ひむものとは我も思ひにき心の占ぞまさしかりける」（古今集恋四、七〇〇、読人しらず）。"
"19","1","2","7","24","1","御袴着のことはいかやうにか","大島本は「御はかまきの事（事＋ハ&lt;朱墨&gt;）」とある。すなわち朱筆と墨筆で「は」を補入している。『新大系』は底本の補入に従う。『集成』『古典セレクション』は諸本及び底本の訂正以前本文に従って「こと」と整定する。源氏の手紙文。主旨。"
"19","1","2","9","25","1","よろづのこと","以下「人笑へにや」まで、明石の返事。姫君を引き渡すことを言う。"
"19","1","2","11","26","1","君の御ためによかるべきことをこそは","明石の心中。姫君にとって最善の方法を選択。"
"19","1","2","12","27","1","乳母をも","明石の君と乳母の離別前の語らいの場面。以下「おぼゆべきこと」まで、明石の心中。姫君を手放し、乳母とも別れねばならない悲しい気持ち。"
"19","1","2","12","28","1","たつきなきことさへ取り添へ","大島本は「たつきなき事」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「ことを」と「を」を補訂する。"
"19","1","2","14","29","1","さるべきにや","以下「はべるべきかな」まで、乳母の詞。こうなるのも前世からのご縁かと考える。"
"19","1","2","14","30","1","年ごろの御心ばへ","乳母になって三年になる。"
"19","1","2","14","31","1","おぼえたまふべきを","『集成』は「「おぼえたまふ」の「たまふ」は、明石の上に対する敬語。直訳すれば、（自分に）思われなさる」と注す。"
"19","1","2","14","32","1","はべるべきかな--など","大島本は「侍へきかななと」とある。『新大系』は底本のままとする。『集成』『古典セレクション』は諸本に従って「かなと」と「な」を削除する。"
"19","1","2","15","33","1","師走にもなりぬ","源氏、三十一歳の十二月。巻頭の「冬になりゆくままに」から歳末の十二月へと推移。"
"19","1","3","1","34","1","雪霰がちに心細さまさりて","十二月の雪や霰の降る日、明石の君、姫君を愛撫。『完訳』は「以下、別離の迫る明石の君の心を、厳冬十二月の凍つく情景を通して語る」。源氏物語の季節と物語の主題との連関性。"
"19","1","3","1","35","1","あやしくさまざまにもの思ふべかりける身かな","明石の心中。"
"19","1","3","1","36","1","この君を","姫君をさす。"
"19","1","3","2","37","1","雪かきくらし降りつもる朝","雪の朝の場面。明石、乳母と歌を唱和。"
"19","1","3","2","38","1","端近なる出で居などもせぬを汀の氷など見やりて","明石の君、端近に出て庭の池の水際の氷を眺めやる姿態。『完訳』は「「白き衣」とともに、寒冷の色彩による映像」と注す。"
"19","1","3","2","39","1","限りなき人と聞こゆともかうこそはおはすらめ","女房の心中。明石の君の貴夫人に劣らぬすばらしさを礼讃。"
"19","1","3","3","40","1","かやうならむ日ましていかにおぼつかなからむ","明石の心中。姫君を手放した後の寂寥感を思う。"
"19","1","3","3","41","1","らうたげに","『集成』は「いたいたしげに」。『完訳』は「いかにもいたわしく」と訳す。"
"19","1","3","4","42","2","雪深み深山の道は晴れずとも--なほ文かよへ跡絶えずして","明石の君から乳母への歌。「文」と「踏み」の掛詞。「雪」と「晴」、「踏み」と「跡」は縁語。手紙を通わすよう願望。"
"19","1","3","6","43","2","雪間なき吉野の山を訪ねても--心のかよふ跡絶えめやは","乳母から明石の君への唱和歌。「雪」「通ふ」「跡」を引用し、「深山」は「吉野の山」、「文通へ」は「心の通ふ」、「跡絶えずして」は「跡絶えめやは」と言い換えて、明石君の気持ちに応える。"
"19","1","4","1","44","1","この雪すこし解けて","雪が少し解けたころに、源氏が姫君を迎えに大堰山荘を訪問する。"
"19","1","4","1","45","1","さならむとおぼゆることにより","姫君引き取りをさす。雪が止み、路上の雪が解ければ、源氏はきっと姫君を引き取りに来るだろうという予想。"
"19","1","4","1","46","1","人やりならずおぼゆ","『集成』は「姫君と別れなくてはならぬのは、誰のせいでもない、自分のせいだとくやまれる」。『完訳』は「これも自らまねいたものだと思わずにはいられない」。自分の身分の低いことに起因すると考える。"
"19","1","4","2","47","1","わが心にこそあらめ","以下「あぢきな」まで、明石の心中。後悔の念。"
"19","1","4","3","48","1","前にゐたまへるを見たまふに","「前」は明石の君の前。「見たまふ」の主語は源氏。"
"19","1","4","4","49","1","おろかには思ひがたかりける人の宿世かな","源氏の心中。姫君を見て、明石の君との宿縁の深さを思う。"
