"Volume","Chapter","Paragraph","Line","Annotation_Num","Annotation_State","Annotation_Title","Annotation_Body"
"33","1","1","1","1","1","御いそぎのほどにも宰相中将は眺めがちにて","晩春三月下旬、六条院の姫君入内の準備のころ。"
"33","1","1","1","2","1","かつはあやしくわが心ながら","『集成』は「我心ながら」以下「人悪からぬさまに見果てむ」までを、夕霧の心中文と解し、「考えてみれば不思議で」と訳す。『完訳』は「あやしく」以下「人悪からぬさまに見果てむ」までを、夕霧の心中文と解し、「一方では、これはどうしたことなのだ、我ながら」と訳す。"
"33","1","1","1","3","1","執念きぞかし","年立によれば「少女」巻以来六年の歳月の流れがある。"
"33","1","1","1","4","1","関守のうちも寝ぬべきけしきに","「人知れぬわが通ひ路の関守は宵々ごとにうちも寝ななむ」（古今集恋三、六三二、在原業平・伊勢物語五段、六）を踏まえた表現。"
"33","1","1","2","5","1","大臣のかすめたまひしことの筋","「梅枝」巻（第三章三段）の夕霧と中務家との縁談をさす。"
"33","1","1","2","6","1","もしさもあらば何の名残かは","雲居雁の心中。夕霧と中務家との縁談が真実ならば、自分は忘れ捨てられるかもしれない、とする不安。"
"33","1","1","3","7","1","たけからぬに思しわづらひて","『集成』は「意地の張りがいのないのに思いあぐねられて」。『完訳』「事がうまく運ばないのに思いあまって」と訳す。"
"33","1","1","3","8","1","かの宮にも","以下「負けぬべきなめり」まで、内大臣の心中。"
"33","1","1","3","9","1","改め思ひかかづらはむほど","夕霧以外に別の婿を探すことをさす。"
"33","1","1","3","10","1","うちうちのことあやまりも","『集成』は「内輪の過失も。祖母大宮のもとで、夕霧と雲居の雁がひそかに相愛の仲になっていたこと」。『完訳』は「ひそかな相愛関係にあること」と注す。"
"33","1","1","4","11","1","ゆくりなく言ひ寄らむもいかが","内大臣の心中。"
"33","1","1","4","12","1","ことことしくもてなさむも","以下「ほのめかすべき」（５行）まで、内大臣の心中。"
"33","1","1","4","13","1","三月二十日大殿の大宮の御忌日にて極楽寺に詣でたまへり","大宮の一周忌。その薨去は物語に語られていないが、「行幸」巻に「去年の冬つ方より悩みたまふ」（第一章五段）とあり、「藤袴」巻（第一章二段）に玉鬘が祖母の喪に服している様が語られている。"
"33","1","2","1","14","1","いみじき盛りにねびゆきて","夕霧、十八歳。"
"33","1","2","2","15","1","ましてよろづをとりもちて","『集成』は「（幼少の頃育てられた外祖母のこととて）誰にもまして、万端のことを引き受けて」。『完訳』は「自分を愛育してくれた祖母と思うと、誰にもまして」と訳す。"
"33","1","2","3","16","1","心ときめきに見たまふことやありけむ","『完訳』は「夕霧が雲居雁とのことを思っているのかと、心ときめかせてごらんになったのか。語り手の推測」と注す。語り手が内大臣の心中を推測した挿入句。"
"33","1","2","4","17","1","などかいとこよなくは","以下「恨みきこゆべくなむ」まで、内大臣の詞。"
"33","1","2","6","18","1","過ぎにし御おもむけも","以下「はばかりつつ」まで、夕霧の返事。「過ぎにし御おもむけ」は故大宮の御意向の意。"
"33","1","2","8","19","1","いかに思ひて","以下「見たまひつらむ」まで、夕霧の心中。"
