"Volume","Chapter","Paragraph","Line","LineId","Text"
"20","1","1","1","20010101","　斎院は、御服喪のために退下なさったのである。大臣、例によって、いったん思い初めたこと、諦めないご性癖で、お見舞いなどたいそう頻繁に差し上げなさる。宮は、かつて困ったことをお思い出しになると、お返事も気を許して差し上げなさらない。たいそう残念だとお思い続けていらっしゃる。"
"20","1","1","2","20010102","　九月になって、桃園宮にお移りになったのを聞いて、女五の宮がそこにいらっしゃるので、その方のお見舞にかこつけて参上なさる。故院が、この内親王方を特別に大切にお思い申し上げていらっしゃったので、今でも親しくそれからそれへと交際なさっていらっしゃるようである。同じ寝殿の西と東とにお住みになっていらっしゃるのであった。早くも荒廃してしまった心地がして、しみじみともの寂しげな感じである。"
"20","1","1","3","20010103","　宮が、ご対面なさって、お話を申し上げなさる。たいそうお年を召したご様子、とかく咳をしがちでいらっしゃる。姉上におあたりになるが、故大殿の宮は、申し分なく若々しいご様子なのに、それにひきかえ、お声もつやがなく、ごつごつとした感じでいらっしゃるのは、そうした人柄なのである。"
"20","1","1","4","20010104","　「院の上、お崩れあそばして後、いろいろと心細く思われまして、年をとるにつれて、ひどく涙がちに過ごしてきましたが、この宮までがこのように先立たれましたので、ますます生きているのか死んでいるのか分からないような状態で、この世に生き永らえておりましたところ、このようにお見舞いに立ち寄りくださったので、物思いも忘れられそうな気がします」"
"20","1","1","5","20010105","　とお申し上げになる。"
"20","1","1","6","20010106","　「恐れ多くもお年を召されたものだ」と思うが、かしこまって、"
"20","1","1","7","20010107","　「院がお崩れあそばしてから後は、さまざまなことにつけて、在世当時のようではございませんで、身におぼえのない罪に当たりまして、見知らない世界に流浪しましたが、偶然にも、朝廷からお召しくださいましてからは、また忙しく暇もない状態で、ここ数年は、参上して昔のお話だけでも申し上げたり承ったりできなかったのを、ずっと気にかけ続けてまいりました」"
"20","1","1","8","20010108","　などと申し上げなさると、"
"20","1","1","9","20010109","　「とてもとても驚くほどの、どれをとってみても定めない世の中を、同じような状態で過ごしてまいりました寿命の長いことの恨めしく思われることが多くございますが、こうして、政界にご復帰なさったお喜びを、あの時代を拝見したままで死んでしまったら、どんなにか残念であったであろうかと思われました」"
"20","1","1","10","20010110","　と、声をお震わせになって、"
"20","1","1","11","20010111","　「まことに美しくご成人なさいましたね。子どもでいらっしゃったころに、初めてお目にかかった時、真実にこんなにも美しい人がお生まれになったと驚かずにはいられませんでしたが、時々お目にかかるたびに、不吉なまでに思われました。今上の帝が、とてもよく似ていらっしゃると、人々が申しますが、いくら何でも見劣りあそばすだろうと、推察いたします」"
"20","1","1","12","20010112","　と、くどくどと申し上げなさるので、"
"20","1","1","13","20010113","　「ことさらに面と向かって人は褒めないものを」と、おかしくお思いになる。"
"20","1","1","14","20010114","　「田舎者になって、ひどく元気をなくしておりました年月の後は、すっかり衰えてしまいましたものを。今上の御容貌は、昔の世にも並ぶ方がいないのではいかと、世に類いないお方と拝見しております。変なご推察です」"
"20","1","1","15","20010115","　と申し上げなさる。"
"20","1","1","16","20010116","　「時々お目にかかれたら、長い寿命がますます延びそうでございます。今日は老いも忘れ、憂き世の嘆きもみな消えてしまった感じがします」"
"20","1","1","17","20010117","　と言っては、またお泣きになる。"
"20","1","1","18","20010118","　「三の宮が羨ましく、しかるべきご縁ができて、親しくお目にかかることがおできになれるのを、羨ましく思います。こちらのお亡くなりになった方も、そのように言って後悔なさる折々がありました」"
"20","1","1","19","20010119","　とおっしゃるので、少し耳がおとまりになる。"
"20","1","1","20","20010120","　「そういうふうにも、親しくお付き合いさせていただけたならば、今も嬉しいことでございましたでしょうに。すっかり見限りなさいまして」"
"20","1","1","21","20010121","　と、恨めしそうに様子ぶって申し上げなさる。"
"20","1","2","1","20010201","　あちらのお前の方にお目をやりなさると、うら枯れた前栽の風情も格別に見渡されて、のんびりと物思いに耽っていらっしゃるらしいご様子、ご器量も、たいそうお目にかかりたくしみじみと思われて、我慢することがおできになれず、"
"20","1","2","2","20010202","　「このようにお伺いした機会を逃しては、無愛想になりますから、あちらへのお見舞いも申し上げなくてはなりませんでした」"
"20","1","2","3","20010203","　と言って、そのまま簀子からお渡りになる。"
"20","1","2","4","20010204","　暗くなってきた時分であるが、鈍色の御簾に、黒い御几帳の透き影がしみじみと見え、追い風が優美に吹き通して、風情は申し分ない。簀子では不都合なので、南の廂の間にお入れ申し上げる。"
"20","1","2","5","20010205","　宣旨が、対面して、ご挨拶はお伝え申し上げる。"
"20","1","2","6","20010206","　「今さら、若者扱いの感じがします御簾の前ですね。神さびるほど古い年月の年功も数えられますので、今は御簾の内への出入りもお許しいただけるものと期待しておりましたが」"
"20","1","2","7","20010207","　と言って、物足りなくお思いでいらっしゃる。"
"20","1","2","8","20010208","　「今までのことはみな夢と思い、今、夢から覚めてはかない気がするのかと、はっきりと分別しかねておりますが、年功などは、静かに考えさせていただきましょう」"
"20","1","2","9","20010209","　とお答え申し上げさせなさった。「なるほど無常な世である」と、ちょっとしたことにつけても自然とお思い続けられる。"
"20","1","2","10","20010210","　「誰にも知られず神の許しを待っていた間に<BR>　　長年つらい世を過ごしてきたことよ"
"20","1","2","11","20010211","　今は、どのような戒めにか、かこつけなさろうとするのでしょう。総じて、世の中に厄介なことまでがございました後、いろいろとつらい思いをするところがございました。せめてその一部なりとも」"
"20","1","2","12","20010212","　と、たって申し上げなさる、そのお心づかいなども、昔よりもう一段と優美さまでが増していらっしゃった。その一方で、とてもたいそうお年も召していらっしゃるが、ご身分には相応しくないようである。"
"20","1","2","13","20010213","　「一通りのお見舞いの挨拶をするだけでも<BR>　　誓ったことに背くと神が戒めるでしょう」"
"20","1","2","14","20010214","　とあるので、"
"20","1","2","15","20010215","　「ああ、情けない。あの当時の罪は、みな科戸の風にまかせて吹き払ってしまったのに」"
"20","1","2","16","20010216","　とおっしゃる魅力も、この上ない。"
"20","1","2","17","20010217","　「その罪を払う禊を、神は、どのようにお聞き届けたのでございましょうか」"
"20","1","2","18","20010218","　などと、ちょっとしたことを申し上げるのも、まじめな話、とても気が気でない。結婚しようとなさらないご態度は、年月とともに強く、ますます引っ込み思案になりなさって、お返事もなさらないのを、困ったことと拝するようである。"
"20","1","2","19","20010219","　「好色めいたふうになってしまって」"
"20","1","2","20","20010220","　などと、深く嘆息してお立ちになる。"
"20","1","2","21","20010221","　「年をとると、臆面もなくなるものですね。世に類ないやつれた姿を、この今は、と御覧くださいとだけでも申し上げられるほどにも、扱って下さったでしょうか」"
"20","1","2","22","20010222","　と言って、お出になった後は、うるさいまでに、例によってお噂申し上げていた。"
"20","1","2","23","20010223","　ただでさえも、空は風情があるころなので、木の葉の散る音につけても、過ぎ去った過去のしみじみとした情感が甦ってきて、その当時の、嬉しかったり悲しかったりにつけ、深くお見えになったお気持ちのほどを、お思い出し申し上げなさる。"
"20","1","3","1","20010301","　お気持ちの収まらないままお帰りになったので、以前にもまして、夜も眠れずにお思い続けになる。早く御格子を上げさせなさって、朝霧を眺めなさる。枯れたいくつもの花の中に、朝顔があちこちにはいまつわって、あるかなきかに花をつけて、色艶も格別に変わっているのを、折らせなさってお贈りになる。"
"20","1","3","2","20010302","　「きっぱりとしたおあしらいに、体裁の悪い感じがいたしまして、後ろ姿もますますどのように御覧になったかと、悔しくて。けれども、"
"20","1","3","3","20010303","　　昔拝見したあなたがどうしても忘れられません<BR>　　その朝顔の花は盛りを過ぎてしまったのでしょうか"
"20","1","3","4","20010304","　長年思い続けてきた苦労も、気の毒だとぐらいには、いくな何でも、ご理解いただけるだろうかと、一方では期待しつつ」"
"20","1","3","5","20010305","　などと申し上げなさった。穏やかなお手紙の風情なので、「返事をせずに気をもませるのも、心ないことか」とお思いになって、女房たちも御硯を調えて、お勧め申し上げるので、"
"20","1","3","6","20010306","　「秋は終わって霧の立ち込める垣根にしぼんで<BR>　　今にも枯れそうな朝顔の花のようなわたしです"
"20","1","3","7","20010307","　似つかわしいお喩えにつけても、涙がこぼれて」"
"20","1","3","8","20010308","　とばかりあるのは、何のおもしろいこともないが、どういうわけか、手放しがたく御覧になっていらっしゃるようである。青鈍色の紙に、柔らかな墨跡は、たいそう趣深く見えるようだ。ご身分、筆跡などによってとりつくろわれて、その時は何の難もないことも、いざもっともらしく伝えるとなると、事実を誤り伝えることがあるようなので、ここは勝手にとりつくろって書くようなので、変なところも多くなってしまった。"
"20","1","3","9","20010309","　昔に帰って、今さら若々しい恋文書きなども似つかわしくないこと、とお思いになるが、やはりこのように昔から離れぬでもないご様子でありながら、不本意なままに過ぎてしまったことを思いながら、とてもお諦めになることができず、若返って、真剣になって文を差し上げなさる。"
"20","1","4","1","20010401","　東の対に独り離れていらっしゃって、宣旨を呼び寄せ呼び寄せしてはご相談なさる。宮に伺候する女房たちで、それほどでない身分の男にさえ、すぐになびいてしまいそうな者は、間違いも起こしかねないほど、お褒め申し上げるが、宮は、その昔でさえきっぱりとお考えにもならなかったのに、今となっては、昔以上に、どちらも色恋に相応しくないお年、ご身分であるので、「ちょっとした木や草につけてのお返事などの、折々の興趣を見過さずにいるのも、軽率だと、受け取られようか」などと、人の噂を憚り憚りなさっては、心をうちとけなさるご様子もないので、昔のままで同じようなお気持ちを、世間の女性とは違って、珍しくまた妬ましくもお思い申し上げなさる。"
"20","1","4","2","20010402","　世間に噂が漏れ聞こえて、"
"20","1","4","3","20010403","　「前斎院を、熱心にお便りを差し上げなさるので、女五の宮なども結構にお思いのようです。似つかわしくなくもないお間柄でしょう」"
"20","1","4","4","20010404","　などと言っていたのを、対の上は伝え聞きなさって、暫くの間は、"
"20","1","4","5","20010405","　「いくら何でも、もしそういうことがあったとしたら、お隠しになることはあるまい」"
"20","1","4","6","20010406","　とお思いになっていらっしゃったが、さっそく気をつけて御覧になると、お振る舞いなども、いつもと違って魂が抜け出たようなのも情けなくて、"
"20","1","4","7","20010407","　「真剣になって思いつめていらっしゃるらしいことを、素知らぬ顔で冗談のように言いくるめなさったのだわと、同じ皇族の血筋でいらっしゃるが、声望も格別で、昔から重々しい方として聞こえていらっしゃった方なので、お心などが移ってしまったら、みっともないことになるわ。長年のご寵愛などは、わたしに立ち並ぶ者もなく、ずっと今まできたのに、今さら他人に負かされようとは」"
"20","1","4","8","20010408","　などと、人知れず嘆かずにはいらっしゃれない。"
"20","1","4","9","20010409","　「すっかりお見限りになることはないとしても、幼少のころから親しんでこられた長年の情愛は、軽々しいお扱いになるのだろう」"
"20","1","4","10","20010410","　など、あれこれと思い乱れなさるが、それほどでもないことなら、嫉妬などもご愛嬌に申し上げなさるが、心底つらいとお思いなので、顔色にもお出しにならない。"
"20","1","4","11","20010411","　端近くに物思いに耽りがちで、宮中にお泊まりになることが多くなり、仕事と言えば、お手紙をお書きになることで、"
"20","1","4","12","20010412","　「なるほど、世間の噂は嘘ではないようだ。せめて、ほんの一言おっしゃってくださればよいのに」"
"20","1","4","13","20010413","　と、いやなお方だとばかりお思い申し上げていらっしゃる。"
"20","2","1","1","20020101","　夕方、神事なども停止となって物寂しいので、することもない思いに耐えかねて、五の宮にいつものお伺いをなさる。雪がちょっとちらついて風情ある黄昏時に、優しい感じに着馴れたお召し物に、ますます香をたきしめなさって、念入りにおめかしして一日をお過ごしになったので、ますますなびきやすい人はどんなにかと見えた。それでも、お出かけのご挨拶はご挨拶として、申し上げなさる。"
"20","2","1","2","20020102","　「女五の宮がご病気でいらっしゃるというのを、お見舞い申し上げようと思いまして」"
"20","2","1","3","20020103","　と言って、軽く膝をおつきになるが、振り向きもなさらず、若君をあやして、さりげなくいらっしゃる横顔が、ただならぬ様子なので、"
"20","2","1","4","20020104","　「不思議と、ご機嫌の悪くなったこのごろですね。罪もありませんね。塩焼き衣のように、あまりなれなれしくなって、珍しくなくお思いかと思って、家を空けていましたが、またどのようにお考えになってか」"
"20","2","1","5","20020105","　などと申し上げなさると、"
"20","2","1","6","20020106","　「馴じんで行くのは、おっしゃるとおり、いやなことが多いものですね」"
"20","2","1","7","20020107","　とだけ言って、顔をそむけて臥せっていらっしゃるのは、そのまま見捨ててお出かけになるのも、気も進まないが、宮にお手紙を差し上げてしまっていたので、お出かけになった。"
"20","2","1","8","20020108","　「このようなこともある夫婦仲だったのに、安心しきって過ごしてきたことだわ」"
"20","2","1","9","20020109","　とお思い続けて、臥せっていらっしゃる。鈍色めいたお召し物であるが、色合いが重なって、かえって好ましく見えて、雪の光にたいそう優美なお姿を御覧になって、"
"20","2","1","10","20020110","　「ほんとうに心がますます離れて行ってしまわれたならば」"
"20","2","1","11","20020111","　と、堪えきれないお気持ちになる。"
"20","2","1","12","20020112","　御前駆なども内々の人ばかりで、"
"20","2","1","13","20020113","　「宮中以外の外出は、億劫になってしまったよ。桃園宮が心細い様子でいらっしゃっるのも、式部卿宮に長年お任せ申し上げていたが、これからは頼むなどとおっしゃるのも、もっともなことで、お気の毒なので」"
"20","2","1","14","20020114","　などと、人々にもしいておっしゃるが、"
"20","2","1","15","20020115","　「さあどんなものでしょう。ご好心が変わらないのは、惜しい玉の瑕のようです」"
"20","2","1","16","20020116","　「よからぬ事がきっと起こるでしょう」"
"20","2","1","17","20020117","　などと、呟き合っていた。"
"20","2","2","1","20020201","　宮邸では、北面にある人が多く出入りするご門は、お入りになるのも軽率なようなので、西にあるのが重々しい正門なので、供人を入れさせなさって、宮の御方にご案内を乞うと、「今日はまさかお越しになるまい」とお思いでいたので、驚いて門を開けさせなさる。"
"20","2","2","2","20020202","　御門番が、寒そうな様子で、あわてて出てきて、すぐには開けられない。この人以外の男性はいないのであろう。ごろごろと引いて、"
"20","2","2","3","20020203","　「錠がひどく錆びついてしまっているので、開かない」"
"20","2","2","4","20020204","　と困っているのを、しみじみとお聞きになる。"
"20","2","2","5","20020205","　「昨日今日のこととお思いになっていたうちに、はや三年も昔になってしまった世の中だ。このような世を見ながら、仮の宿を捨てることもできず、木や草の花にも心をときめかせるとは」と、つくづくと感じられる。口ずさみに、"
"20","2","2","6","20020206","　「いつの間にこの邸は蓬がおい茂り<BR>　　雪に埋もれたふる里となってしまったのだろう」"
"20","2","2","7","20020207","　やや暫くして、無理やり引っ張り開けて、お入りになる。"
"20","2","3","1","20020301","　宮の御方に、例によって、お話申し上げなさると、昔の事をとりとめもなく話し出しはじめて、はてもなくお続きになるが、ご関心もなく、眠いが、宮もあくびをなさって、"
"20","2","3","2","20020302","　「宵のうちから眠くなっていましたので、終いまでお話もできません」"
"20","2","3","3","20020303","　とおっしゃる間もなく、鼾とかいう、聞き知らない音がするので、これさいわいとお立ちになろうとすると、またたいそう年寄くさい咳払いをして、近寄ってまいる者がいる。"
"20","2","3","4","20020304","　「恐れながら、ご存じでいらっしゃろうと心頼みにしておりましたのに、生きている者の一人としてお認めくださらないので。院の上は、祖母殿と仰せになってお笑いあそばしました」"
"20","2","3","5","20020305","　などと、名乗り出したので、お思い出しになった。"
"20","2","3","6","20020306","　源典侍と言った人は、尼になって、この宮のお弟子として勤行していると聞いていたが、今まで生きていようとはお確かめ知りにならなかったので、あきれる思いをなさった。"
"20","2","3","7","20020307","　「その当時のことは、みな昔話になってゆきますが、遠い昔を思い出すと、心細くなりますが、なつかしく嬉しいお声ですね。親がいなくて臥せっている旅人と思って、お世話してください」"
"20","2","3","8","20020308","　と言って、物に寄りかかっていらっしゃるご様子に、ますます昔のことを思い出して、相変わらずなまめかしいしなをつくって、たいそうすぼんだ口の恰好、想像される声だが、それでもやはり、甘ったるい言い方で戯れかかろうと今も思っている。"
"20","2","3","9","20020309","　「言い続けてきたうちに」などとお申し上げかけてくるのは、こちらの顔の赤くなる思いがする。「今急に老人になったような物言いだ」など、と苦笑されるが、また一方で、これも哀れである。"
"20","2","3","10","20020310","　「その女盛りのころに、寵愛を競い合いなさった女御、更衣、ある方はお亡くなりになり、またある方は見るかげもなく、はかないこの世に落ちぶれていらっしゃる方もあるようだ。入道の宮などの御寿命の短さよ。あきれるばかりの世の中の無常に、年からいっても余命残り少なそうで、心構えなども、頼りなさそうに見えた人が、生き残って、静かに勤行をして過ごしていたのは、やはりすべて定めない世のありさまなのだ」"
"20","2","3","11","20020311","　とお思いになると、何となくしみじみとしたご様子を、心のときめくことかと誤解して、はしゃぐ。"
"20","2","3","12","20020312","　「何年たってもあなたとのご縁が忘れられません<BR>　　親の親とかおっしゃった一言がございますもの」"
"20","2","3","13","20020313","　と申し上げると、気味が悪くて、"
"20","2","3","14","20020314","　「来世に生まれ変わった後まで待って見てください<BR>　　この世で子が親を忘れる例があるかどうかと"
"20","2","3","15","20020315","　頼もしいご縁ですね。いずれゆっくりと、お話し申し上げましょう」"
"20","2","3","16","20020316","　とおっしゃって、お立ちになった。"
"20","2","4","1","20020401","　西面では御格子を下ろしていたが、お嫌い申しているように思われるのもどうかと、一間、二間は下ろしてない。月が顔を出して、うっすらと積もった雪の光に映えて、かえって趣のある夜の様子である。"
"20","2","4","2","20020402","　「さきほどの老いらくの懸想ぶりも、似つかわしくないものの例とか聞いた」とお思い出されなさって、おかしくなった。今宵は、たいそう真剣にお話なさって、"
"20","2","4","3","20020403","　「せめて一言、憎いなどとでも、人伝てではなく直におっしゃっていただければ、思いあきらめるきっかけにもしましょう」"
"20","2","4","4","20020404","　と、身を入れて強くお訴えになるが、"
"20","2","4","5","20020405","　「昔、自分も相手も若くて、過ちが許されたころでさえ、亡き父宮などが好感を持っていらっしゃったのを、やはりとんでもなく気がひけることだとお思い申して終わったのに、晩年になり、盛りも過ぎ、似つかわしくない今頃になって、その一言をお聞かせするのも気恥ずかしいことだろう」"
"20","2","4","6","20020406","　とお思いになって、まったく動じようとしないお気持ちなので、「あきれるほどに、つらい」とお思い申し上げなさる。"
"20","2","4","7","20020407","　そうかといって、不体裁に突き放してというのではない取次ぎのお返事などが、かえってじれることである。夜もたいそう更けてゆくにつれ、風の具合が、激しくなって、ほんとうにもの心細く思われるので、体裁よいところで、お拭いになって、"
"20","2","4","8","20020408","　「昔のつれない仕打ちに懲りもしないわたしの心までが<BR>　　あなたがつらく思う心に加わってつらく思われるのです"
"20","2","4","9","20020409","　自然とどうしようもございません」"
"20","2","4","10","20020410","　と口に上るままにおっしゃると、"
"20","2","4","11","20020411","　「ほんとうに」"
"20","2","4","12","20020412","　「見ていて気が気でありませんわ」"
"20","2","4","13","20020413","　と、女房たちは、例によって、申し上げる。"
"20","2","4","14","20020414","　「今さらどうして気持ちを変えたりしましょう<BR>　　他人ではそのようなことがあると聞きました心変わりを"
"20","2","4","15","20020415","　昔と変わることは、今もできません」"
"20","2","4","16","20020416","　などとお答え申し上げなさった。"
"20","2","5","1","20020501","　何とも言いようがなくて、とても真剣に恨み言を申し上げなさってお帰りになるのも、たいそう若々しい感じがなさるので、"
"20","2","5","2","20020502","　「ひどくこう、世の中のもの笑いになってしまいそうな様子、お漏らしなさるなよ。きっときっと。いさら川などと言うのも馴れ馴れしいですね」"
"20","2","5","3","20020503","　と言って、しきりにひそひそ話しかけていらっしゃるが、何のお話であろうか。女房たちも、"
"20","2","5","4","20020504","　「何とも、もったいない。どうしてむやみにつれないお仕打ちをなさるのでしょう」"
"20","2","5","5","20020505","　「軽々しく無体なこととはお見えにならない態度なのに。お気の毒な」"
"20","2","5","6","20020506","　と言う。"
"20","2","5","7","20020507","　なるほど、君のお人柄の、素晴らしいのも、慕わしいのも、お分かりにならないのではないが、"
