"Volume","Chapter","Paragraph","Line","LineId","Text"
"36","1","1","1","36010101","　衛門督の君、このようにばかりお病み続けになること、依然として回復せぬまま、年も改まった。大臣、北の方、お嘆きになる様子を拝見すると、"
"36","1","1","2","36010102","　「無理して死のうと思う命、その甲斐もなく、罪障のきっと重いだろうことを思う、その考えは考えとして、また一方で、むやみに、この世から出離しがたく、惜しんで留めて置きたい身の上であろうか。幼かったときから、思う考えは格別で、どのようなことでも、人にはいま一段抜きんでたいと、公事私事につけて、並々ならず気位高く持していたが、その望みも叶いがたかった」"
"36","1","1","3","36010103","　と、一つ二つのつまずき事に、わが身に自信をなくして以来、大方の世の中がおもしろくなく思うようになって、来世の修業に心深く惹かれたのだが、両親のご悲嘆を思うと、山野にもさまよい込む道の強い障害ともなるにちがいなく思われたので、あれやこれやと紛らわし紛らわし過ごしてきたのだが、とうとう、"
"36","1","1","4","36010104","　「やはり、世の中には生きていけそうにも思われない悩みが、並々ならず身に付き纏っているのは、自分より外に誰を恨めようか、自分の料簡違いから破滅を招いたのだろう」"
"36","1","1","5","36010105","　と思うと、恨むべき相手もいない。"
"36","1","1","6","36010106","　「神、仏にも不平の訴えようがないのは、これは皆前世からの因縁なのであろう。誰も千年を生きる松ではない一生は、結局いつまでも生きていられるものではないから、このように、あの人からも、少しは思い出してもらえるようなところで、かりそめの憐れみなりともかけて下さる方があろうということを、一筋の思いに燃え尽きたしるしとはしよう。"
"36","1","1","7","36010107","　無理に生き永られていれば、自然ととんでもない噂もたち、自分にも相手にも、容易ならぬ面倒なことが出て来るようになるよりは、不届き者よと、ご不快に思われた方にも、いくら何でもお許しになろう。何もかものこと、臨終の折には、一切帳消しになるものである。また、これ以外の過失はほんとないので、長年何かの催しの機会には、いつも親しくお召し下さったことからの憐れみも生じて来よう」"
"36","1","1","8","36010108","　などと、所在なく思い続けるが、いくら考えてみても、実にどうしようもない。"
"36","1","2","1","36010201","　「どうしてこのように、生きる瀬もなくしてしまった身の上なのだろう」と、心がまっくらになる思いがして、枕も浮いてしまうほどに、誰のせいでもなく涙を流しては、少しは具合が好いとあって、ご両親たちがお側を離れなさっていた時に、あちらにお手紙を差し上げなさる。"
"36","1","2","2","36010202","　「今はもう最期となってしまいました様子は、自然とお耳に入っていらっしゃいましょうが、せめていかがですかとだけでも、お耳に止めて下さらないのも、無理もないことですが、とても情けなく存じられますよ」"
"36","1","2","3","36010203","　などと申し上げるにつけても、ひどく手が震えるので、思っていることも皆書き残して、"
"36","1","2","4","36010204","　「もうこれが最期と燃えるわたしの荼毘の煙もくすぶって<BR>　　空に上らずあなたへの諦め切れない思いがなおもこの世に残ることでしょう"
"36","1","2","5","36010205","　せめて不憫なとだけでもおっしゃって下さい。気持ちを静めて、自分から求めての無明の闇を迷い行く道の光と致しましょう」"
"36","1","2","6","36010206","　と申し上げなさる。"
"36","1","2","7","36010207","　侍従にも、性懲りもなく、つらい思いの数々を書いてお寄こしになった。"
"36","1","2","8","36010208","　「直接お会いして、もう一度申し上げたい事がある」"
"36","1","2","9","36010209","　とおっしゃるので、この人も、子供の時から、あるご縁で行き来して、親しく存じ上げている人なので、大それた恋心は疎ましく思われなさるが、最期と聞くと、とても悲しくて、泣き泣き、"
"36","1","2","10","36010210","　「やはり、このお返事。本当にこれが最後でございましょう」"
"36","1","2","11","36010211","　と申し上げると、"
"36","1","2","12","36010212","　「わたしも、今日か明日かの心地がして、何となく心細いので、人の死は悲しいものと思いますが、まことに嫌な事であったと懲り懲りしてしまったので、とてもその気になれません」"
"36","1","2","13","36010213","　とおっしゃって、どうしてもお書きにならない。"
"36","1","2","14","36010214","　ご性質が、しっかりしていて重々しいというのではないが、気の置ける方のご機嫌が時々良くないのが、とても恐く辛く思われるのであろう。けれども、御硯などを用意して是非にとお促し申し上げるので、しぶしぶとお書きになる。受け取って、こっそりと宵闇に紛れて、あちらに持って上がった。"
"36","1","3","1","36010301","　大臣は、優れた行者で、葛城山から招き迎えたのを、お待ち受けになって、加持をして上げようとなさる。御修法、読経なども、まことに大声で行なっていた。誰彼のお勧め申すがままに、いろいろと聖めいた験者などで、ほとんど世間では知られず、深い山中に籠もっている者などをも、弟の公達をお遣わしお遣わしになって、探し出して召し出しになるので、無愛想で気にくわない山伏連中なども、たいそう大勢参上する。お病みになっているご様子が、ただ何となく物心細く思って、声を上げて時々お泣きになる。"
"36","1","3","2","36010302","　陰陽師なども、多くは女の霊だとばかり占い申したので、そういう事かも知れないとお考えになるが、まったく物の怪が現れ出て来るものがないので、お困り果てになって、こうした辺鄙な山々にまでお探しになったのであった。"
"36","1","3","3","36010303","　この聖も、背丈が高く、眼光が鋭くて、荒々しい大声で陀羅尼を読むのを、"
"36","1","3","4","36010304","　「ええ、嫌なことだ。罪障の深い身だからであろうか、陀羅尼の大声が聞こえて来るのは、まことに恐ろしくて、ますます死んでしまいそうな気がする」"
"36","1","3","5","36010305","　と言って、そっと病床を抜け出して、この侍従とお話し合いになる。"
"36","1","3","6","36010306","　大臣は、そうともご存知でなく、お休みになっていると、女房たちに申し上げさせなさったので、そうお思いになって、小声でこの聖とお話なさっている。お年は召していらっしゃるが、相変わらず陽気なところがおありで、よくお笑いになる大臣が、このような山伏どもと対座して、この病気におなりになった当初からの様子、どうということもなくはっきりしないままに、重くおなりになったこと、"
"36","1","3","7","36010307","　「本当に、この物の怪の正体が、現れるよう祈祷して下さい」"
"36","1","3","8","36010308","　などと、心からお頼みなさるのも、まことにいたいたしい。"
"36","1","3","9","36010309","　「あれをお聞きなさい。何の罪咎ともご存じならないのに。占い当てたという女の霊、本当にそのようなあの方のご執念がわたしの身に取りついているならば、愛想の尽きたこの身もうって変わって、大切なものとなるだろう。"
"36","1","3","10","36010310","　それにしても身分不相応な望みを抱いて、とんでもない過ちをしでかして、相手のお方の浮名をも立て、身の破滅を顧みないといった例は、昔の世にもないではなかった、と考え直してみるが、どうしても様子が何となく恐ろしくて、かのお心に、このような過失をお知られ申したからには、この世に生き永らえることも、まことに顔向けができなく思われるのは、なるほど特別なご威光なのだろう。"
"36","1","3","11","36010311","　大きな過失でもないのに、目をお合わせした夕方から、そのまま気分がおかしくなって、抜け出した魂が、戻って来なくなってしまったのですが、あの院の中で彷徨っていたら、魂結びをして下さいよ」"
"36","1","3","12","36010312","　などと、とても弱々しく、脱殻のような様子で、泣いたり笑ったりしてお話しになる。"
"36","1","4","1","36010401","　宮も何かと恥ずかしく顔向けできない思いでいられる様子を話す。そのようにうち沈んで、痩せていらっしゃるだろうご様子が、目の前にありありと拝見できるような気がして、ご想像されるので、なるほど抜け出した霊魂は、あちらに行き通うのだろうかなどと、ますます気分もひどくなるので、"
"36","1","4","2","36010402","　「今となっては、もう宮の御事は、いっさい申し上げますまい。この世はこうしてはかなく過ぎてしまったが、未来永劫の成仏する障りになるかもしれないと思うと、お気の毒だ。気にかかるお産の事を、せめてご無事に済んだとお聞き申しておきたい。見た夢を独り合点して、また他に語る相手もいないのが、たいそう堪らないことであるなあ」"
"36","1","4","3","36010403","　などと、あれこれと思い詰めていらっしゃる執着の深いことを、一方では嫌で恐ろしく思うが、おいたわしい気持ちは、抑え難く、この人もひどく泣く。"
"36","1","4","4","36010404","　紙燭を取り寄せて、お返事を御覧になると、ご筆跡もたいそう弱々しいが、きれいにお書きになって、"
"36","1","4","5","36010405","　「お気の毒に聞いていますが、どうしてお伺いできましょう。ただお察しするばかりです。お歌に『残ろう』とありますが、"
"36","1","4","6","36010406","　　わたしも一緒に煙となって消えてしまいたいほどです<BR>　　辛いことを思い嘆く悩みの競いに"
"36","1","4","7","36010407","　後れをとれましょうか」"
"36","1","4","8","36010408","　とだけあるのを、しみじみともったいないと思う。"
"36","1","4","9","36010409","　「いやもう、この煙だけが、この世の思い出であろう。はかないことであったな」"
"36","1","4","10","36010410","　と、ますますお泣きになって、お返事、横に臥せりながら、筆を置き置きしてお書きになる。文句の続きもおぼつかなく、筆跡も妙な鳥の脚跡のようになって、"
"36","1","4","11","36010411","　「行く方もない空の煙となったとしても<BR>　　思うお方のあたりは離れまいと思う"
"36","1","4","12","36010412","　夕方は特にお眺め下さい。咎め立て申されるお方の目も、今はもうお気になさらずに、せめて何にもならないことですが、憐みだけは絶えず懸けて下さいませ」"
"36","1","4","13","36010413","　などと乱れ書きして、気分の悪さがつのって来たので、"
"36","1","4","14","36010414","　「もうよい。あまり夜が更けないうちに、お帰りになって、このように最期の様子であったと申し上げて下さい。今となって、人が変だと感づくのを、自分の死んだ後まで想像するのは情けないことだ。どのような前世からの因縁で、このような事が心に取り憑いたのだろうか」"
"36","1","4","15","36010415","　と、泣き泣きいざってお入りになったので、いつもはいつまでも前に座らせて、とりとめもない話までをおさせになりたくなさっていたのに、お言葉の数も少ない、と思うと悲しくてならないので、帰ることも出来ない。ご様子を乳母も話して、ひどく泣きうろたえる。大臣などがご心配された有様は大変なことであるよ。"
"36","1","4","16","36010416","　「昨日今日と、少し好かったのだが、どうしてたいそう弱々しくお見えなのだろう」"
"36","1","4","17","36010417","　とお騷ぎになる。"
"36","1","4","18","36010418","　「いいえもう、生きていられそうにないようです」"
"36","1","4","19","36010419","　と申し上げなさって、ご自身もお泣きになる。"
"36","1","5","1","36010501","　宮は、この日の夕方から苦しそうになさったが、産気づかれた様子だと、お気づき申した女房たち、一同に騷ぎ立って、大殿にも申し上げたので、驚いてお越しになった。ご心中では、"
"36","1","5","2","36010502","　「ああ、残念なことよ。疑わしい点もなくてお世話申すのであったら、おめでたく喜ばしい事であろうに」"
"36","1","5","3","36010503","　とお思いになるが、他人には気づかれまいとお考えになるので、験者などを召し、御修法はいつとなく休みなく続けてしていられるので、僧侶たちの中で効験あらたかな僧は皆参上して、加持を大騷ぎして差し上げる。"
"36","1","5","4","36010504","　一晩中お苦しみあそばして、日がさし昇るころにお生まれになった。男君とお聞きになると、"
"36","1","5","5","36010505","　「このように内証事が、あいにくなことに、父親に大変よく似た顔つきでお生まれになることは困ったことだ。女なら、何かと人目につかず、大勢の人が見ることはないので心配ないのだが」"
"36","1","5","6","36010506","　とお思いになるが、また一方では、"
"36","1","5","7","36010507","　「このように、つらい疑いがつきまとっていては、世話のいらない男子でいらしたのも良かったことだ。それにしても、不思議なことだなあ。自分が一生涯恐ろしいと思っていた事の報いのようだ。この世で、このような思いもかけなかった応報を受けたのだから、来世での罪も、少しは軽くなったろうか」"
"36","1","5","8","36010508","　とお思いになる。"
"36","1","5","9","36010509","　周囲の人は他に誰も知らない事なので、このように特別なお方のご出産で、晩年にお生まれになったご寵愛はきっと大変なものだろうと、思って大事にお世話申し上げる。"
"36","1","5","10","36010510","　御産屋の儀式は、盛大で仰々しい。ご夫人方が、さまざまにお祝いなさる御産養、世間一般の折敷、衝重、高坏などの趣向も、特別に競い合っている様子が見えるのであった。"
"36","1","5","11","36010511","　五日の夜、中宮の御方から、御産婦のお召し上がり物、女房の中にも、身分相応の饗応の物を、公式のお祝いとして盛大に調えさせなさった。御粥、屯食を五十具、あちらこちらの饗応は、六条院の下部、院庁の召次所の下々の者たちまで、堂々としたなさり方であった。中宮の宮司、大夫をはじめとして、冷泉院の殿上人が、皆参上した。"
"36","1","5","12","36010512","　お七夜は、帝から、それも公事に行われた。致仕の大臣などは、格別念を入れてご奉仕なさるはずのところだが、最近は、何を考えるお気持ちのゆとりもなく、一通りのお祝いだけがあった。"
"36","1","5","13","36010513","　親王方、上達部などが、大勢お祝いに参上する。表向きのお祝いの様子にも、世にまたとないほど立派にお世話して差し上げなさるが、大殿のご心中に、辛くお思いになることがあって、そう大して賑やかなお祝いもしてお上げにならず、管弦のお遊びなどはなかったのであった。"
