"Volume","Chapter","Paragraph","Line","LineId","Text"
"10","1","1","1","10010101","　斎宮の御下向、近づくなるにつれて、御息所、何となく心細くいらっしゃる。重々しくけむたいご本妻だと思っていらした大殿の姫君もお亡くなりになって後、いくら何でもと世間の人々もお噂申し、宮の内でも期待していたのに、それから後、すっかりお通いがなく、あまりなお仕向けを御覧になると、本当にお嫌いになる事があったのだろうと、すっかりお分かりになってしまったので、一切の未練をお捨てになって、一途にご出立なさる。"
"10","1","1","2","10010102","　母親が付き添ってお下りになる先例も、特にないが、とても手放し難いご様子なのに託つけて、「嫌な世間から逃れ去ろう」とお思いになると、大将の君、そうは言っても、これが最後と遠くへ行っておしまいになるのも残念に思わずにはいらっしゃれず、お手紙だけは情のこもった書きぶりで、度々交わす。お会いになることは、今さらありえない事と、女君も思っていらっしゃる。「相手は気にくわないと、根に持っていらっしゃることがあろうから、自分は、今以上に悩むことがきっと増すにちがいないので、無益なこと」と、固くご決心されているのだろう。"
"10","1","1","3","10010103","　里の殿には、ほんのちょっとお帰りになる時々もあるが、たいそう内々にしていらっしゃるので、大将殿、お知りになることができない。簡単にお心のままに参ってよいようなお住まいでは勿論ないので、気がかりに月日も経ってしまったところに、院の上、たいそう重い御病気というのではないが、普段と違って、時々お苦しみあそばすので、ますますお気持ちに余裕がないけれど、「薄情な者とお思い込んでしまわれるのも、おいたわしいし、人が聞いても冷淡な男だと思われはしまいか」とご決心されて、野宮にお伺いなさる。"
"10","1","2","1","10010201","　九月七日ころなので、「まったく今日明日だ」とお思いになると、女の方でも気忙しいが、「立ちながらでも」と、何度もお手紙があったので、「どうしたものか」とお迷いになりながらも、「あまりに控え目過ぎるから、物越しにお目にかかるのなら」と、人知れずお待ち申し上げていらっしゃるのであった。"
"10","1","2","2","10010202","　広々とした野辺に分け入りなさるなり、いかにも物寂しい感じがする。秋の花、みな萎れかかって、浅茅が原も枯れがれとなり虫の音も鳴き嗄らしているところに、松風、身にしみて音を添えて、いずれの琴とも聞き分けられないくらいに、楽の音が絶え絶えに聞こえて来る、まことに優艶である。"
"10","1","2","3","10010203","　気心の知れた御前駆の者、十余人ほど、御随身、目立たない服装で、たいそうお忍びのふうをしていられるが、格別にお気を配っていらっしゃるご様子、まことに素晴らしくお見えになるので、お供の風流者など、場所が場所だけに身にしみて感じ入っていた。ご内心、「どうして、今まで来なかったのだろう」と、過ぎ去った日々、後悔せずにはいらっしゃれない。"
"10","1","2","4","10010204","　ちょっとした小柴垣を外囲いにして、板屋が幾棟もあちこちに仮普請のようである。黒木の鳥居どもは、やはり神々しく眺められて、遠慮される気がするが、神官どもが、あちこちで咳払いをして、お互いに、何か話している様子なども、他所とは様子が変わって見える。火焼屋、微かに明るくて、人影も少なく、しんみりとしていて、ここに物思いに沈んでいる人が、幾月日も世間から離れて過ごしてこられた間のことをご想像なさると、とてもたまらなくおいたわしい。"
"10","1","2","5","10010205","　北の対の適当な場所に立ち隠れなさって、ご来訪の旨をお申し入れなさると、管弦のお遊びはみな止めて、奥ゆかしい気配、たくさん聞こえる。"
"10","1","2","6","10010206","　何やかやと女房を通じてのご挨拶ばかりで、ご自身はお会いなさる様子もないので、「まことに面白くない」とお思いになって、"
"10","1","2","7","10010207","　「このような外出も、今では相応しくない身分になってしまったことを、お察しいただければ、このような注連の外には、立たせて置くようなことはなさらないで。胸に溜まっていますことをも、晴らしたいものです」"
"10","1","2","8","10010208","　と、真面目に申し上げなさると、女房たち、"
"10","1","2","9","10010209","　「おっしゃるとおり、とても見てはいられませんわ」"
"10","1","2","10","10010210","　「お立ちん坊のままでいらっしゃっては、お気の毒で」"
"10","1","2","11","10010211","　などと、お取りなし申すので、「さてどうしたものか。ここの女房たちの目にも体裁が悪いだろうし、あの方がお思いになることも、年甲斐もなく、端近に出て行くのが、今さらに気後れして」とお思いになると、とても億劫であるが、冷淡な態度をとるほど気強くもないので、とかく溜息をつきためらって、いざり出ていらっしゃったご様子、まことに奥ゆかしい。"
"10","1","2","12","10010212","　「こちらでは、簀子に上がるくらいのお許しはございましょうか」"
"10","1","2","13","10010213","　と言って、上がっておすわりになった。"
"10","1","2","14","10010214","　明るく照り出した夕月夜に、立ち居振る舞いなさるご様子、美しさに、似るものがなく素晴らしい。幾月ものご無沙汰を、もっともらしく言い訳申し上げなさるのも、面映ゆいほどになってしまったので、榊を少し折って持っていらしたのを、差し入れて、"
"10","1","2","15","10010215","　「変わらない心に導かれて、禁制の垣根も越えて参ったのです。何とも薄情な」"
"10","1","2","16","10010216","　と申し上げなさると、"
"10","1","2","17","10010217","　「ここには人の訪ねる目印の杉もないのに<BR>　　どう間違えて折って持って来た榊なのでしょう」"
"10","1","2","18","10010218","　と申し上げなさると、"
"10","1","2","19","10010219","　「少女子がいる辺りだと思うと<BR>　　榊葉が慕わしくて探し求めて折ったのです」"
"10","1","2","20","10010220","　周囲の雰囲気は憚られるが、御簾だけを引き被って、長押に持たれかかって座っていらっしゃった。"
"10","1","2","21","10010221","　思いのままにお目にかかることができ、相手も慕っているようにお思いになっていらっしゃった年月の間は、のんびりといい気になって、それほどまでご執心なさらなかった。"
"10","1","2","22","10010222","　また一方、心の中に、「いかがなものか、欠点があって」と、お思い申してから後、やはり、情愛も次第に褪めて、このように仲も離れてしまったのを、久しぶりのご対面が昔のことを思い出させるので、「ああ」と、悩ましさで胸が限りなくいっぱいになる。今までのこと、将来のこと、それからそれへとお思い続けられて、心弱く泣いてしまった。"
"10","1","2","23","10010223","　女は、そうとは見せまいと気持ちを抑えていられるようだが、とても我慢がおできになれないご様子を、ますますお気の毒に、やはりお思い止まるように、お制止申し上げになるようである。"
"10","1","2","24","10010224","　月も入ったのであろうか、しみじみとした空を物思いに耽って見つめながら、恨み言を申し上げなさると、積もり積もっていらした恨みもきっと消えてしまうことだろう。だんだんと、「今度が最後」と、未練を断ち切って来られたのに、「やはり思ったとおりだ」と、かえって心が揺れて、お悩みになる。"
"10","1","2","25","10010225","　殿上の若公達などが連れ立って、何かと佇んでは心惹かれたという庭の風情も、なるほど優艶という点では、どこの庭にも負けない様子である。物のあわれの限りを尽くしたお二人の間柄で、お語らいになった内容、そのまま筆に写すことはできない。"
"10","1","2","26","10010226","　だんだんと明けて行く空の風情、特別に作り出したかのようである。"
"10","1","2","27","10010227","　「明け方の別れにはいつも涙に濡れたが<BR>　　今朝の別れは今までにない涙に曇る秋の空ですね」"
"10","1","2","28","10010228","　帰りにくそうに、お手を捉えてためらっていられる、たいそう優しい。"
"10","1","2","29","10010229","　風、とても冷たく吹いて、松虫が鳴き嗄らした声も、気持ちを知っているかのようなのを、それほど物思いのない者でさえ、聞き過ごしがたいのに、まして、どうしようもないほど思い乱れていらっしゃるお二人には、かえって、歌も思うように行かないのだろうか。"
