"Volume","Chapter","Paragraph","Line","LineId","Text"
"18","1","1","1","18010101","　東の院を建築して、花散里と申し上げた方を、お移しになる。西の対、渡殿などにかけて、政所、家司など、しかるべき状態にお設けになる。"
"18","1","1","2","18010102","　東の対は、明石の御方をとお考えになっていた。"
"18","1","1","3","18010103","　北の対は、特別に広くお造りになって、一時的にせよ、ご愛情をお持ちになって、将来までもと約束なさり心頼りにおさせにった女性たちが一緒に住めるようにと、部屋部屋を仕切ってお造りになっているのも、感じがよく、見所があって、行き届いている。"
"18","1","1","4","18010104","　寝殿はお当てがいなさらず、時々ごお渡りになる時のお住まいにして、そのような設備をなさっていた。"
"18","1","1","5","18010105","　明石にはお便りを絶えず遣わして、今はもうぜひとも上京なさるようにとおっしゃるが、女は、やはり、わが身のほどが分かっているので、"
"18","1","1","6","18010106","　「この上なく高貴な身分の女性でさえ、縁がすっかり切れるでないご様子の冷淡さを見ながら、かえって、物思いを募らせていると聞くのに、まして、どれほども世間から重んじられているわけでもない者が、その中へ入って行けようか。この若君の不面目になり、賤しい身の上が現れてしまおう。まれまれにこっそりお渡りになる機会を待つことになって、物笑いの種になり、引っ込みがつかなくなること、どんなであろう」"
"18","1","1","7","18010107","　と思い乱れても、又一方では、そうかといって、このような明石の田舎の地に生まれて、お子として認めてもらえないのも、ひどくかわいそうなので、一途に恨んだり背いたりすることもできない。両親も、「なるほど、もっともなことだ」と嘆いて、かえって、気苦労の限りをし尽くすのであった。"
"18","1","2","1","18010201","　昔、母君の祖父で、中務宮と申し上げた方が所領なさっていた所が、大堰川の近くにあったのを、その後は、しっかりと引き継ぐ人もいなくて、長年荒れていたのを思い出して、あの当時から代々留守番のような役をしていた人を呼び迎えて相談する。"
"18","1","2","2","18010202","　「この世はこれまでだと見切りをつけて、このような土地に落ちぶれた生活になじんでしまったが、老年になって、思いがけないことが起こったので、改めて都の住居を求めるのだが、急に眩しい都人の中に出るのは、きまりが悪いので、田舎者になってしまった心地にも落ち着くまいから、昔の所領を探し出して、と考えたのだ。必要な費用はお送りしよう。修理などして、どうにか住めるように修繕してくださらないか」"
"18","1","2","3","18010203","　と言う。宿守りは、"
"18","1","2","4","18010204","　「長年、ご領主様もいらっしゃらず、ひどいようになっておりますので、下屋を繕って住んでおりますが、今年の春頃から、内大臣殿がご建立なさっている御堂が近いので、あの近辺は、とても騒々しくなっております。立派な御堂をいくつも建立して、大勢の人々が造営にあたっているようでございます。静かなのがご希望ならば、あそこは適当ではございません」"
"18","1","2","5","18010205","　「何、かまわぬ。このことも、あの殿のご庇護に、お頼りしようと思うことがあってのことだ。いずれ、おいおいと内部の修理はしよう。まずは、急いでだいたいの修理をしてほしい」"
"18","1","2","6","18010206","　と言う。"
"18","1","2","7","18010207","　「自分自身が所領している所ではございませんが、また他にご相続なさる方もなかったので、閑静な土地柄に従って、長年ひっそり過ごしてきたのでございます。ご領地の田や畑などというものが、台無しに荒れはてておりましたので、故民部大輔様のお許しを得て、しかるべきものどもをお支払い申して、作らせていただいております」"
"18","1","2","8","18010208","　などと、その収穫したものを心配そうに思って、髭だらけの憎々しい顔をして、鼻などを赤くしいしい、口をとがらせて言うので、"
"18","1","2","9","18010209","　「まったく、その田畑などのようなことは、こちらでは問題にするつもりはない。ただこれまで通りに思って使用するがよい。証書などはここにあるが、まったく世を捨てた身なので、長年どうなっていたか調べなかったが、そのことも今詳しくはっきりさせよう」"
"18","1","2","10","18010210","　などと言うのにも、大殿との関係をほのめかすので、厄介になって、その後は、品物などを多く受け取って、急いで修築したのであった。"
"18","1","3","1","18010301","　このように考えついていようともご存知なくて、上京することを億劫がっているのも、わけが分からずお思いになって、「若君が、あのようなままひっそり淋しくしていらっしゃるのを、後世に人が言い伝えては、もう一段と、外聞の悪い欠点になりはしないか」とお思いになっていたところに、完成させて、「しかじかの所を思い出しました」と申し上げたのであった。「人なかに出て来ることを嫌がってばかりいたのは、このように考えてのことであったのか」と合点が行きなさる。「立派な心がまえであるよ」とお思いになった。"
"18","1","3","2","18010302","　惟光朝臣、例によって、内緒事にはいつに限らず関係してお勤めする人なので、お遣わしになって、しかるべきさまにあれこれの準備などをおさせになるのであった。"
"18","1","3","3","18010303","　「付近一帯、趣のある所で、海辺に似た感じの所でございました」"
"18","1","3","4","18010304","　と申し上げると、「そのような住まいとしては、ふさわしくないこともあるまい」とお思いになる。"
"18","1","3","5","18010305","　ご建立なさっている御堂は、大覚寺の南に当たって、滝殿の趣なども、それに負けないくらい素晴らしい寺である。"
"18","1","3","6","18010306","　こちらは、大堰川に面していて、何とも言えぬ風趣ある松蔭に、何の工夫も凝らさずに建てた寝殿の簡素な様子も、自然と山里のしみじみとした情趣が感じられる。内部の装飾などまでご配慮なさっている。"
"18","1","4","1","18010401","　親しい側近たちを、たいそう内密にお下し遣わしなさる。断わりようもなくて、いよいよ上京と思うと、長年住み慣れた明石の浦を去ること、しみじみとして、入道が心細く独り残るだろうことを思い悩んで、いろいろと悲しい気がする。「何につけても、どうして、こう、心をくだくことになったわが身の上なのだろうか」と、お恵みのかからない人々が羨ましく思われる。"
"18","1","4","2","18010402","　両親も、このようなお迎えを受けて上京する幸いは、長年寝ても覚めても、願い続けていた本望が叶うのだと、たいそう嬉しいけれど、お互いに一緒に暮らせない気がかりが堪えきれず悲しいので、昼夜ぼんやりして、同じようなことばかり、「そうなると、若君にお目にかかれず、過すことになるのか」と言うこと以外、言葉がない。"
"18","1","4","3","18010403","　母君も、たいそう切ない気持ちである。今まででさえ、同じ庵に住まずに離れていたので、まして誰を頼りとして留まっていられようか。ただ、かりそめの契りを交わした人の浅い関係であってさえ、いったん馴染んだ末に、別れることは、一通りのものでないようだが、まして、変な恰好の頭や、気質は頼りになりそうにないが、またその方面で、「この土地こそは、一生を終える住まいだ」と、永遠ではない寿命を待つ間の限りを思って、夫婦で暮らして来たのに、急に別れ去るのも、心細い気がする。"
"18","1","4","4","18010404","　若い女房たちで、憂鬱な気持ちで塞ぎこんでいた者は、嬉しく思う一方で、見捨て難い浜辺の風景を、「もう再びと、帰ってくることもあるまい」と、寄せては返す波に思いを寄せて、涙に袖が濡れがちである。"
"18","1","5","1","18010501","　秋のころなので、もの悲しい気持ちが重なったような心地がして、上京という日の暁に、秋風が涼しく吹いて、虫の声もあわただしく鳴く折柄、海の方を眺めていると、入道が、いつものように、後夜より早く起き出して、鼻をすすりながら、勤行していらっしゃる。ひどく言葉に気をつけているが、誰も誰もたいそう堪え難い。"
"18","1","5","2","18010502","　若君は、とてもとてもかわいらしい感じで、あの夜光ったという玉のような心地がして、袖から外にお放し申さなかったが、見慣れてつきまとっていらっしゃる心根など、不吉なまでに、こう、通常の人と違ってしまった身をいまいましく思いながら、「片時も拝見しなくては、どのようにして過ごしてゆけようか」と、我慢しきれない。"
"18","1","5","3","18010503","　「姫君の将来がご幸福であれと祈る別れに際して<BR>　　堪えきれないのは老人の涙であるよ"
